ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.51,0.85,0.07,0.71,0.26,0.27,0.21,0.77,0.21,0.29,0.26,0.8,0.12,0.73,0.11,0.75,0.12,0.83,0.11
0.65,0.86,0.07,0.89,0.11,0.15,0.37,0.61,0.37,0.15,0.11,0.98,0.01,0.89,0.08,0.96,0.01,0.75,0.08
0.65,0.82,0.09,0.83,0.16,0.19,0.4,0.56,0.4,0.16,0.16,0.99,0.01,0.91,0.06,0.97,0.01,0.82,0.06
0.66,0.79,0.1,0.8,0.19,0.26,0.41,0.51,0.41,0.17,0.19,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.67,0.78,0.11,0.79,0.2,0.27,0.43,0.49,0.43,0.17,0.2,0.99,0.01,0.98,0.01,0.97,0.01,0.96,0.01
0.67,0.79,0.1,0.79,0.2,0.38,0.36,0.53,0.36,0.22,0.2,0.99,0.01,0.96,0.03,0.97,0.01,0.91,0.03
0.67,0.79,0.1,0.78,0.2,0.43,0.34,0.55,0.34,0.24,0.2,0.97,0.02,0.95,0.03,0.95,0.02,0.9,0.03
0.67,0.81,0.08,0.81,0.17,0.59,0.25,0.61,0.25,0.4,0.17,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01
0.66,0.85,0.06,0.85,0.13,0.68,0.18,0.71,0.18,0.49,0.13,0.92,0.06,0.96,0.02,0.84,0.06,0.93,0.02
0.67,0.9,0.04,0.9,0.08,0.88,0.07,0.85,0.07,0.72,0.08,0.89,0.08,0.92,0.06,0.77,0.08,0.86,0.06
0.66,0.93,0.03,0.96,0.03,0.92,0.05,0.89,0.05,0.89,0.03,0.9,0.08,0.85,0.1,0.78,0.08,0.78,0.1
0.67,0.93,0.03,0.95,0.04,0.94,0.04,0.92,0.04,0.84,0.04,0.88,0.09,0.88,0.08,0.75,0.09,0.81,0.08
0.66,0.92,0.03,0.96,0.03,0.9,0.06,0.86,0.06,0.89,0.03,0.91,0.07,0.84,0.1,0.79,0.07,0.77,0.1
0.67,0.92,0.03,0.94,0.04,0.9,0.06,0.87,0.06,0.84,0.04,0.9,0.08,0.87,0.09,0.78,0.08,0.8,0.09
0.67,0.91,0.03,0.95,0.04,0.89,0.07,0.85,0.07,0.87,0.04,0.91,0.07,0.85,0.1,0.8,0.07,0.78,0.1
0.67,0.9,0.04,0.93,0.06,0.87,0.08,0.83,0.08,0.8,0.06,0.91,0.07,0.87,0.08,0.8,0.07,0.8,0.08
0.68,0.87,0.05,0.88,0.1,0.81,0.11,0.78,0.11,0.62,0.1,0.91,0.07,0.95,0.04,0.8,0.07,0.9,0.04
0.67,0.87,0.06,0.87,0.11,0.76,0.14,0.75,0.14,0.59,0.11,0.91,0.06,0.94,0.04,0.82,0.06,0.89,0.04
0.68,0.85,0.06,0.86,0.12,0.73,0.16,0.7,0.16,0.57,0.12,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.68,0.84,0.07,0.85,0.12,0.75,0.16,0.7,0.16,0.58,0.12,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.67,0.83,0.07,0.83,0.14,0.68,0.2,0.65,0.2,0.51,0.14,0.94,0.04,0.95,0.03,0.88,0.04,0.91,0.03
0.67,0.85,0.07,0.85,0.13,0.63,0.21,0.69,0.21,0.43,0.13,0.93,0.05,0.98,0.02,0.86,0.05,0.95,0.02
0.67,0.84,0.07,0.84,0.15,0.56,0.24,0.66,0.24,0.37,0.15,0.94,0.04,0.99,0.01,0.88,0.04,0.98,0.01
0.68,0.84,0.07,0.84,0.15,0.6,0.23,0.66,0.23,0.39,0.15,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0
0.67,0.84,0.07,0.84,0.15,0.57,0.23,0.66,0.23,0.37,0.15,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0
0.67,0.84,0.07,0.84,0.15,0.54,0.25,0.64,0.25,0.36,0.15,0.94,0.04,0.99,0.0,0.89,0.04,0.99,0.0
0.67,0.84,0.08,0.84,0.15,0.52,0.26,0.64,0.26,0.36,0.15,0.95,0.04,0.98,0.01,0.9,0.04,0.96,0.01
0.67,0.84,0.07,0.84,0.15,0.65,0.2,0.69,0.2,0.4,0.15,0.93,0.05,0.99,0.01,0.85,0.05,0.97,0.01
0.68,0.84,0.07,0.85,0.13,0.68,0.2,0.66,0.2,0.54,0.13,0.95,0.04,0.93,0.05,0.88,0.04,0.87,0.05
0.67,0.86,0.06,0.87,0.11,0.7,0.17,0.72,0.17,0.54,0.11,0.92,0.05,0.95,0.04,0.84,0.05,0.9,0.04
0.68,0.87,0.05,0.89,0.09,0.75,0.14,0.74,0.14,0.63,0.09,0.92,0.05,0.92,0.06,0.84,0.05,0.85,0.06
0.68,0.86,0.06,0.87,0.11,0.76,0.14,0.74,0.14,0.59,0.11,0.92,0.06,0.94,0.04,0.83,0.06,0.89,0.04
0.69,0.86,0.06,0.87,0.11,0.76,0.15,0.72,0.15,0.6,0.11,0.93,0.05,0.94,0.04,0.84,0.05,0.88,0.04
0.68,0.86,0.06,0.86,0.12,0.74,0.16,0.72,0.16,0.52,0.12,0.92,0.06,0.97,0.02,0.83,0.06,0.94,0.02
0.68,0.87,0.06,0.87,0.12,0.77,0.13,0.76,0.13,0.53,0.12,0.91,0.07,0.98,0.02,0.81,0.07,0.95,0.02
0.67,0.86,0.06,0.86,0.13,0.61,0.2,0.7,0.2,0.4,0.13,0.92,0.05,0.99,0.0,0.85,0.05,0.99,0.0
0.67,0.86,0.07,0.85,0.14,0.55,0.23,0.69,0.23,0.34,0.14,0.93,0.05,0.99,0.01,0.87,0.05,0.98,0.01
0.67,0.85,0.07,0.85,0.14,0.57,0.22,0.68,0.22,0.34,0.14,0.93,0.05,0.98,0.02,0.87,0.05,0.95,0.02
0.67,0.85,0.07,0.85,0.14,0.51,0.26,0.65,0.26,0.32,0.14,0.94,0.04,0.99,0.0,0.89,0.04,0.98,0.0
0.68,0.85,0.07,0.85,0.14,0.56,0.24,0.66,0.24,0.32,0.14,0.94,0.04,0.97,0.03,0.88,0.04,0.92,0.03
0.68,0.86,0.06,0.87,0.12,0.71,0.16,0.73,0.16,0.49,0.12,0.92,0.06,0.98,0.02,0.84,0.06,0.95,0.02
0.68,0.87,0.06,0.87,0.11,0.76,0.14,0.75,0.14,0.54,0.11,0.91,0.06,0.97,0.02,0.82,0.06,0.94,0.02
0.69,0.85,0.06,0.87,0.11,0.76,0.15,0.71,0.15,0.6,0.11,0.93,0.05,0.93,0.05,0.85,0.05,0.88,0.05
0.69,0.84,0.07,0.85,0.13,0.73,0.17,0.68,0.17,0.53,0.13,0.94,0.05,0.96,0.03,0.86,0.05,0.92,0.03
0.68,0.87,0.06,0.87,0.12,0.7,0.17,0.73,0.17,0.49,0.12,0.92,0.06,0.98,0.02,0.84,0.06,0.95,0.02
0.68,0.87,0.06,0.87,0.11,0.7,0.17,0.73,0.17,0.5,0.11,0.92,0.05,0.97,0.02,0.84,0.05,0.94,0.02
0.68,0.85,0.07,0.84,0.14,0.69,0.18,0.7,0.18,0.44,0.14,0.92,0.05,0.99,0.01,0.84,0.05,0.98,0.01
0.68,0.84,0.07,0.85,0.14,0.67,0.19,0.68,0.19,0.45,0.14,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01
0.68,0.84,0.07,0.84,0.14,0.68,0.19,0.69,0.19,0.43,0.14,0.93,0.05,0.99,0.0,0.84,0.05,0.99,0.0
0.69,0.84,0.07,0.85,0.14,0.56,0.25,0.63,0.25,0.38,0.14,0.96,0.03,0.99,0.01,0.91,0.03,0.97,0.01
