ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.55,1.0,0.0,0.98,0.02,0.72,0.04,0.96,0.04,0.81,0.02,0.81,0.12,0.95,0.02,0.75,0.12,0.95,0.03,0.97,0.03
0.65,0.74,0.13,0.71,0.28,0.17,0.49,0.46,0.49,0.07,0.28,1.0,0.0,0.85,0.11,1.0,0.0,0.69,0.11,0.58,0.39
0.64,0.78,0.11,0.77,0.23,0.12,0.46,0.52,0.46,0.05,0.23,0.99,0.01,0.89,0.08,0.98,0.01,0.75,0.08,0.65,0.35
0.66,0.74,0.13,0.73,0.25,0.23,0.48,0.44,0.48,0.15,0.25,0.97,0.02,0.99,0.01,0.94,0.02,0.98,0.01,0.58,0.36
0.66,0.76,0.12,0.76,0.23,0.22,0.47,0.46,0.47,0.15,0.23,0.98,0.01,0.99,0.01,0.96,0.01,0.98,0.01,0.61,0.35
0.66,0.77,0.11,0.76,0.23,0.26,0.43,0.49,0.43,0.16,0.23,1.0,0.0,0.99,0.01,0.99,0.0,0.97,0.01,0.62,0.33
0.67,0.75,0.12,0.76,0.23,0.31,0.44,0.46,0.44,0.18,0.23,0.98,0.01,0.98,0.01,0.96,0.01,0.95,0.01,0.61,0.34
0.67,0.75,0.11,0.76,0.23,0.37,0.4,0.48,0.4,0.23,0.23,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.62,0.32
0.67,0.76,0.11,0.76,0.23,0.4,0.37,0.51,0.37,0.23,0.23,0.99,0.01,0.96,0.03,0.98,0.01,0.92,0.03,0.64,0.3
0.66,0.78,0.1,0.77,0.22,0.35,0.38,0.52,0.38,0.2,0.22,0.98,0.01,0.96,0.03,0.96,0.01,0.92,0.03,0.65,0.3
0.67,0.75,0.11,0.74,0.24,0.44,0.36,0.5,0.36,0.22,0.24,0.99,0.01,0.92,0.06,0.97,0.01,0.82,0.06,0.62,0.3
0.67,0.77,0.1,0.76,0.23,0.49,0.32,0.55,0.32,0.24,0.23,0.97,0.02,0.92,0.06,0.93,0.02,0.82,0.06,0.66,0.28
0.67,0.77,0.11,0.76,0.23,0.47,0.33,0.53,0.33,0.24,0.23,0.97,0.02,0.93,0.05,0.94,0.02,0.85,0.05,0.65,0.28
0.67,0.77,0.1,0.76,0.22,0.48,0.33,0.53,0.33,0.28,0.22,0.98,0.02,0.96,0.03,0.95,0.02,0.92,0.03,0.65,0.28
0.68,0.77,0.11,0.77,0.21,0.47,0.34,0.51,0.34,0.3,0.21,0.99,0.01,1.0,0.0,0.98,0.01,0.99,0.0,0.64,0.28
0.67,0.78,0.1,0.77,0.21,0.48,0.33,0.53,0.33,0.3,0.21,0.98,0.01,0.98,0.01,0.96,0.01,0.96,0.01,0.65,0.27
0.67,0.78,0.1,0.77,0.22,0.44,0.33,0.55,0.33,0.24,0.22,0.97,0.02,0.94,0.04,0.94,0.02,0.88,0.04,0.66,0.28
0.67,0.79,0.1,0.79,0.19,0.5,0.31,0.55,0.31,0.32,0.19,0.97,0.02,0.99,0.0,0.95,0.02,0.99,0.0,0.67,0.25
0.67,0.79,0.09,0.79,0.19,0.51,0.3,0.56,0.3,0.32,0.19,0.97,0.02,0.99,0.01,0.93,0.02,0.98,0.01,0.68,0.24
0.68,0.78,0.1,0.78,0.2,0.52,0.3,0.55,0.3,0.31,0.2,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.67,0.25
0.68,0.79,0.1,0.78,0.2,0.53,0.3,0.55,0.3,0.32,0.2,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.67,0.25
0.67,0.79,0.1,0.78,0.2,0.53,0.29,0.56,0.29,0.32,0.2,0.97,0.02,0.98,0.01,0.93,0.02,0.96,0.01,0.67,0.24
0.67,0.79,0.09,0.78,0.2,0.51,0.3,0.57,0.3,0.3,0.2,0.96,0.03,0.98,0.02,0.92,0.03,0.95,0.02,0.68,0.25
0.66,0.8,0.09,0.8,0.18,0.48,0.3,0.58,0.3,0.32,0.18,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01,0.69,0.24
0.68,0.79,0.1,0.78,0.2,0.52,0.3,0.56,0.3,0.3,0.2,0.97,0.02,0.96,0.03,0.93,0.02,0.92,0.03,0.67,0.25
0.67,0.8,0.09,0.79,0.19,0.5,0.29,0.58,0.29,0.31,0.19,0.96,0.03,0.99,0.01,0.92,0.03,0.98,0.01,0.69,0.24
0.67,0.79,0.09,0.78,0.2,0.53,0.28,0.58,0.28,0.32,0.2,0.96,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.68,0.24
0.68,0.79,0.09,0.79,0.19,0.55,0.28,0.57,0.28,0.34,0.19,0.96,0.03,0.98,0.01,0.92,0.03,0.97,0.01,0.68,0.24
0.68,0.8,0.09,0.79,0.19,0.57,0.27,0.58,0.27,0.33,0.19,0.96,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.69,0.23
0.68,0.8,0.09,0.8,0.18,0.57,0.26,0.6,0.26,0.35,0.18,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.7,0.22
0.67,0.82,0.08,0.8,0.18,0.59,0.24,0.64,0.24,0.33,0.18,0.93,0.05,0.96,0.03,0.87,0.05,0.91,0.03,0.72,0.21
0.68,0.81,0.08,0.8,0.17,0.63,0.23,0.62,0.23,0.42,0.17,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01,0.71,0.2
0.68,0.81,0.08,0.81,0.16,0.61,0.24,0.62,0.24,0.42,0.16,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.72,0.2
0.67,0.83,0.08,0.81,0.17,0.59,0.23,0.65,0.23,0.35,0.17,0.93,0.05,0.97,0.02,0.87,0.05,0.95,0.02,0.73,0.2
0.67,0.83,0.08,0.83,0.16,0.59,0.23,0.65,0.23,0.38,0.16,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0,0.74,0.2
