ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.84,0.07,0.84,0.15,0.56,0.24,0.65,0.24,0.36,0.15,0.94,0.04,1.0,0.0,0.88,0.04,1.0,0.0
0.67,0.84,0.07,0.83,0.15,0.62,0.21,0.67,0.21,0.39,0.15,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0
0.67,0.84,0.07,0.84,0.15,0.53,0.25,0.65,0.25,0.33,0.15,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01
0.67,0.83,0.08,0.84,0.15,0.48,0.27,0.63,0.27,0.3,0.15,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01
0.67,0.83,0.08,0.83,0.16,0.48,0.27,0.63,0.27,0.3,0.16,0.95,0.04,0.99,0.01,0.9,0.04,0.97,0.01
0.68,0.84,0.07,0.83,0.16,0.6,0.22,0.66,0.22,0.33,0.16,0.93,0.05,0.96,0.03,0.86,0.05,0.9,0.03
0.68,0.82,0.08,0.82,0.16,0.62,0.23,0.63,0.23,0.4,0.16,0.95,0.04,1.0,0.0,0.89,0.04,0.99,0.0
0.68,0.84,0.07,0.84,0.15,0.64,0.21,0.66,0.21,0.42,0.15,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.85,0.06,0.87,0.11,0.72,0.17,0.69,0.17,0.58,0.11,0.94,0.04,0.92,0.05,0.87,0.04,0.86,0.05
0.69,0.84,0.07,0.85,0.13,0.73,0.17,0.68,0.17,0.55,0.13,0.94,0.04,0.95,0.03,0.86,0.04,0.91,0.03
0.69,0.83,0.07,0.84,0.14,0.75,0.16,0.69,0.16,0.53,0.14,0.93,0.05,0.97,0.02,0.84,0.05,0.94,0.02
0.68,0.85,0.07,0.85,0.13,0.71,0.18,0.69,0.18,0.53,0.13,0.93,0.05,0.95,0.03,0.86,0.05,0.91,0.03
0.68,0.86,0.06,0.85,0.13,0.73,0.16,0.73,0.16,0.48,0.13,0.92,0.06,0.99,0.01,0.82,0.06,0.98,0.01
0.67,0.86,0.06,0.86,0.13,0.63,0.19,0.71,0.19,0.38,0.13,0.92,0.06,0.98,0.01,0.84,0.06,0.96,0.01
0.67,0.86,0.06,0.85,0.14,0.61,0.2,0.72,0.2,0.34,0.14,0.92,0.06,0.96,0.03,0.84,0.06,0.91,0.03
0.67,0.86,0.07,0.86,0.13,0.57,0.22,0.69,0.22,0.35,0.13,0.93,0.05,0.98,0.01,0.87,0.05,0.96,0.01
0.67,0.86,0.07,0.85,0.14,0.57,0.22,0.69,0.22,0.32,0.14,0.93,0.05,0.96,0.03,0.86,0.05,0.9,0.03
0.67,0.85,0.07,0.85,0.14,0.55,0.24,0.66,0.24,0.36,0.14,0.94,0.04,0.99,0.0,0.88,0.04,0.99,0.0
0.68,0.86,0.06,0.86,0.13,0.72,0.16,0.73,0.16,0.48,0.13,0.92,0.06,0.99,0.01,0.83,0.06,0.98,0.01
0.68,0.87,0.06,0.87,0.11,0.78,0.13,0.75,0.13,0.58,0.11,0.91,0.06,0.95,0.03,0.82,0.06,0.91,0.03
0.69,0.85,0.06,0.86,0.12,0.78,0.14,0.71,0.14,0.6,0.12,0.93,0.05,0.94,0.04,0.84,0.05,0.89,0.04
0.69,0.84,0.07,0.85,0.13,0.75,0.16,0.69,0.16,0.54,0.13,0.93,0.05,0.97,0.02,0.85,0.05,0.93,0.02
0.68,0.85,0.07,0.85,0.13,0.67,0.19,0.69,0.19,0.47,0.13,0.93,0.05,0.97,0.02,0.86,0.05,0.95,0.02
0.68,0.85,0.07,0.84,0.14,0.67,0.19,0.69,0.19,0.44,0.14,0.93,0.05,0.99,0.0,0.85,0.05,0.99,0.0
0.68,0.84,0.07,0.83,0.15,0.66,0.2,0.68,0.2,0.43,0.15,0.93,0.05,1.0,0.0,0.85,0.05,0.99,0.0
0.68,0.84,0.07,0.84,0.14,0.71,0.18,0.69,0.18,0.45,0.14,0.93,0.05,1.0,0.0,0.84,0.05,0.99,0.0
0.69,0.83,0.07,0.83,0.15,0.72,0.17,0.69,0.17,0.44,0.15,0.93,0.05,0.98,0.01,0.84,0.05,0.97,0.01
0.68,0.84,0.07,0.84,0.15,0.6,0.23,0.66,0.23,0.36,0.15,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02
