ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.61,0.59,0.2,0.53,0.46,0.07,0.65,0.32,0.65,0.06,0.46,0.98,0.02,0.88,0.07,0.96,0.02,0.86,0.07,0.43,0.56
0.64,0.71,0.14,0.69,0.3,0.08,0.56,0.41,0.56,0.06,0.3,0.97,0.02,0.92,0.05,0.94,0.02,0.87,0.05,0.55,0.43
0.64,0.76,0.12,0.75,0.25,0.11,0.5,0.47,0.5,0.07,0.25,0.99,0.01,0.98,0.01,0.98,0.01,0.96,0.01,0.61,0.38
0.66,0.73,0.13,0.73,0.26,0.21,0.49,0.43,0.49,0.11,0.26,0.97,0.02,0.93,0.05,0.95,0.02,0.84,0.05,0.58,0.38
0.67,0.75,0.12,0.75,0.24,0.26,0.46,0.45,0.46,0.13,0.24,0.98,0.02,0.93,0.05,0.95,0.02,0.83,0.05,0.6,0.35
0.68,0.76,0.11,0.77,0.22,0.35,0.41,0.48,0.41,0.2,0.22,0.99,0.01,0.97,0.02,0.98,0.01,0.93,0.02,0.62,0.32
0.68,0.77,0.11,0.77,0.22,0.4,0.37,0.5,0.37,0.21,0.22,1.0,0.0,0.94,0.04,0.99,0.0,0.87,0.04,0.64,0.29
0.68,0.77,0.1,0.77,0.21,0.46,0.35,0.51,0.35,0.27,0.21,0.99,0.0,0.97,0.02,0.99,0.0,0.94,0.02,0.64,0.28
0.68,0.78,0.1,0.78,0.2,0.49,0.32,0.54,0.32,0.3,0.2,0.98,0.01,0.98,0.02,0.96,0.01,0.95,0.02,0.66,0.26
0.67,0.79,0.1,0.79,0.2,0.42,0.34,0.55,0.34,0.24,0.2,0.98,0.02,0.97,0.02,0.95,0.02,0.93,0.02,0.67,0.27
0.68,0.77,0.1,0.77,0.21,0.5,0.32,0.52,0.32,0.29,0.21,0.98,0.01,0.97,0.02,0.97,0.01,0.93,0.02,0.65,0.27
0.68,0.79,0.1,0.78,0.2,0.53,0.3,0.55,0.3,0.32,0.2,0.97,0.02,0.98,0.02,0.94,0.02,0.95,0.02,0.67,0.25
0.68,0.78,0.1,0.77,0.21,0.52,0.31,0.54,0.31,0.3,0.21,0.98,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.66,0.26
0.68,0.78,0.1,0.78,0.2,0.57,0.28,0.57,0.28,0.32,0.2,0.96,0.03,0.96,0.03,0.92,0.03,0.91,0.03,0.68,0.24
0.68,0.79,0.09,0.78,0.19,0.59,0.27,0.57,0.27,0.36,0.19,0.97,0.02,0.98,0.01,0.92,0.02,0.97,0.01,0.68,0.23
0.68,0.79,0.09,0.79,0.19,0.58,0.27,0.58,0.27,0.35,0.19,0.96,0.03,0.98,0.02,0.92,0.03,0.95,0.02,0.69,0.23
0.67,0.79,0.1,0.8,0.19,0.45,0.34,0.54,0.34,0.3,0.19,0.99,0.01,0.99,0.01,0.97,0.01,0.98,0.01,0.67,0.27
0.68,0.8,0.09,0.79,0.18,0.6,0.25,0.6,0.25,0.37,0.18,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01,0.7,0.21
0.68,0.81,0.08,0.81,0.17,0.58,0.26,0.6,0.26,0.36,0.17,0.96,0.03,0.99,0.01,0.91,0.03,0.98,0.01,0.71,0.22
0.68,0.8,0.09,0.8,0.18,0.57,0.26,0.59,0.26,0.32,0.18,0.96,0.03,0.96,0.03,0.91,0.03,0.91,0.03,0.7,0.22
0.68,0.82,0.08,0.82,0.16,0.62,0.23,0.62,0.23,0.39,0.16,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01,0.72,0.2
0.69,0.8,0.09,0.8,0.18,0.58,0.26,0.59,0.26,0.35,0.18,0.96,0.03,0.98,0.02,0.92,0.03,0.95,0.02,0.7,0.22
0.68,0.81,0.09,0.8,0.18,0.54,0.27,0.6,0.27,0.33,0.18,0.95,0.03,0.98,0.02,0.91,0.03,0.95,0.02,0.7,0.23
