ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.63,0.5,0.25,0.47,0.53,0.02,0.79,0.19,0.79,0.01,0.53,0.86,0.1,0.97,0.02,0.74,0.1,0.96,0.02
0.64,0.8,0.1,0.8,0.2,0.03,0.47,0.53,0.47,0.02,0.2,0.99,0.0,0.97,0.02,0.99,0.0,0.93,0.02
0.64,0.85,0.08,0.86,0.14,0.08,0.39,0.6,0.39,0.03,0.14,0.97,0.02,0.87,0.11,0.95,0.02,0.61,0.11
0.64,0.86,0.07,0.88,0.11,0.16,0.36,0.62,0.36,0.2,0.11,0.97,0.02,0.8,0.15,0.95,0.02,0.65,0.15
0.64,0.86,0.07,0.88,0.12,0.22,0.32,0.64,0.32,0.19,0.12,0.96,0.03,0.92,0.06,0.93,0.03,0.82,0.06
0.65,0.87,0.06,0.88,0.12,0.34,0.28,0.67,0.28,0.24,0.12,0.94,0.04,0.98,0.01,0.9,0.04,0.96,0.01
0.65,0.88,0.06,0.88,0.11,0.43,0.24,0.7,0.24,0.28,0.11,0.93,0.05,0.99,0.0,0.87,0.05,0.99,0.0
0.67,0.87,0.06,0.87,0.11,0.66,0.18,0.73,0.18,0.5,0.11,0.92,0.06,0.95,0.03,0.84,0.06,0.9,0.03
0.66,0.91,0.04,0.92,0.06,0.88,0.07,0.87,0.07,0.75,0.06,0.89,0.08,0.9,0.07,0.77,0.08,0.84,0.07
0.66,0.99,0.01,0.94,0.04,0.99,0.01,0.98,0.01,0.88,0.04,0.9,0.07,0.79,0.14,0.78,0.07,0.71,0.14
0.65,1.0,0.0,0.92,0.05,1.0,0.0,1.0,0.0,0.84,0.05,0.9,0.07,0.78,0.15,0.78,0.07,0.7,0.15
0.66,0.98,0.01,0.95,0.03,0.98,0.01,0.97,0.01,0.89,0.03,0.9,0.08,0.79,0.14,0.78,0.08,0.71,0.14
0.67,0.94,0.02,1.0,0.0,0.93,0.05,0.89,0.05,1.0,0.0,0.91,0.07,0.82,0.12,0.8,0.07,0.73,0.12
0.67,0.9,0.04,0.94,0.04,0.87,0.08,0.81,0.08,0.85,0.04,0.92,0.06,0.85,0.1,0.81,0.06,0.78,0.1
0.68,0.86,0.05,0.91,0.06,0.82,0.12,0.71,0.12,0.81,0.06,0.95,0.04,0.85,0.1,0.88,0.04,0.77,0.1
0.68,0.84,0.07,0.85,0.13,0.75,0.16,0.68,0.16,0.58,0.13,0.94,0.04,0.94,0.04,0.86,0.04,0.89,0.04
0.67,0.85,0.06,0.84,0.14,0.67,0.18,0.72,0.18,0.43,0.14,0.91,0.06,1.0,0.0,0.83,0.06,1.0,0.0
0.67,0.86,0.06,0.85,0.14,0.67,0.18,0.73,0.18,0.42,0.14,0.91,0.06,0.99,0.01,0.83,0.06,0.98,0.01
0.67,0.86,0.06,0.85,0.14,0.67,0.18,0.72,0.18,0.43,0.14,0.92,0.06,1.0,0.0,0.83,0.06,0.99,0.0
0.67,0.86,0.06,0.86,0.13,0.7,0.17,0.72,0.17,0.49,0.13,0.92,0.06,0.97,0.02,0.84,0.06,0.95,0.02
0.68,0.85,0.07,0.84,0.14,0.68,0.18,0.7,0.18,0.42,0.14,0.92,0.06,0.99,0.01,0.84,0.06,0.97,0.01
0.67,0.87,0.06,0.86,0.12,0.63,0.19,0.73,0.19,0.41,0.12,0.92,0.06,1.0,0.0,0.84,0.06,0.99,0.0
0.67,0.87,0.06,0.87,0.12,0.59,0.2,0.71,0.2,0.41,0.12,0.93,0.05,0.98,0.01,0.86,0.05,0.96,0.01
0.67,0.88,0.05,0.88,0.11,0.68,0.16,0.75,0.16,0.46,0.11,0.91,0.06,0.98,0.01,0.83,0.06,0.96,0.01
0.67,0.89,0.05,0.88,0.11,0.68,0.15,0.77,0.15,0.44,0.11,0.9,0.07,1.0,0.0,0.82,0.07,0.99,0.0
0.67,0.89,0.05,0.9,0.09,0.67,0.16,0.77,0.16,0.47,0.09,0.91,0.06,0.98,0.02,0.83,0.06,0.94,0.02
0.67,0.89,0.05,0.9,0.09,0.64,0.17,0.76,0.17,0.47,0.09,0.91,0.06,0.96,0.03,0.84,0.06,0.92,0.03
0.67,0.92,0.04,0.93,0.06,0.82,0.09,0.85,0.09,0.69,0.06,0.89,0.08,0.92,0.06,0.79,0.08,0.84,0.06
0.68,0.92,0.03,0.94,0.05,0.86,0.08,0.85,0.08,0.79,0.05,0.9,0.07,0.89,0.08,0.8,0.07,0.79,0.08
0.68,0.94,0.02,0.97,0.03,0.92,0.05,0.91,0.05,0.87,0.03,0.89,0.08,0.88,0.09,0.77,0.08,0.77,0.09
0.68,0.95,0.02,0.98,0.02,0.94,0.04,0.93,0.04,0.91,0.02,0.89,0.08,0.87,0.09,0.76,0.08,0.77,0.09
0.68,0.94,0.03,0.98,0.02,0.9,0.06,0.89,0.06,0.91,0.02,0.9,0.07,0.86,0.1,0.79,0.07,0.75,0.1
0.68,0.93,0.03,0.96,0.03,0.87,0.07,0.86,0.07,0.86,0.03,0.91,0.07,0.86,0.09,0.8,0.07,0.76,0.09
0.68,0.93,0.03,0.98,0.02,0.85,0.09,0.84,0.09,0.91,0.02,0.92,0.06,0.84,0.11,0.82,0.06,0.72,0.11
0.68,0.93,0.03,0.97,0.02,0.86,0.07,0.86,0.07,0.89,0.02,0.91,0.07,0.85,0.1,0.81,0.07,0.73,0.1
0.67,0.94,0.03,0.98,0.01,0.83,0.08,0.86,0.08,0.92,0.01,0.91,0.07,0.84,0.12,0.82,0.07,0.7,0.12
0.67,0.95,0.02,0.99,0.0,0.86,0.07,0.89,0.07,0.97,0.0,0.9,0.07,0.83,0.12,0.81,0.07,0.69,0.12
0.66,0.97,0.01,0.98,0.02,0.89,0.05,0.91,0.05,0.9,0.02,0.9,0.07,0.8,0.15,0.81,0.07,0.65,0.15
0.66,0.96,0.02,0.99,0.01,0.86,0.06,0.9,0.06,0.93,0.01,0.9,0.07,0.8,0.14,0.81,0.07,0.65,0.14
0.66,0.96,0.02,0.99,0.01,0.85,0.07,0.89,0.07,0.95,0.01,0.9,0.07,0.8,0.14,0.81,0.07,0.65,0.14
0.66,0.98,0.01,0.96,0.04,0.89,0.05,0.91,0.05,0.81,0.04,0.91,0.07,0.77,0.17,0.82,0.07,0.61,0.17
0.67,0.98,0.01,0.95,0.04,0.9,0.05,0.92,0.05,0.78,0.04,0.91,0.07,0.76,0.18,0.82,0.07,0.6,0.18
0.67,0.95,0.02,0.98,0.02,0.82,0.1,0.83,0.1,0.92,0.02,0.93,0.05,0.77,0.17,0.86,0.05,0.63,0.17
0.67,0.92,0.03,0.99,0.01,0.75,0.14,0.78,0.14,0.94,0.01,0.94,0.04,0.78,0.15,0.88,0.04,0.65,0.15
0.67,0.94,0.03,1.0,0.0,0.77,0.11,0.81,0.11,0.98,0.0,0.93,0.05,0.79,0.16,0.86,0.05,0.63,0.16
0.67,0.92,0.04,0.97,0.02,0.72,0.15,0.76,0.15,0.88,0.02,0.94,0.04,0.8,0.15,0.88,0.04,0.66,0.15
0.66,0.9,0.04,0.94,0.05,0.71,0.16,0.75,0.16,0.76,0.05,0.93,0.05,0.83,0.12,0.87,0.05,0.72,0.12
0.67,0.9,0.04,0.94,0.05,0.71,0.16,0.75,0.16,0.78,0.05,0.93,0.05,0.83,0.12,0.87,0.05,0.71,0.12
0.66,0.9,0.04,0.94,0.05,0.67,0.18,0.73,0.18,0.78,0.05,0.94,0.04,0.81,0.13,0.89,0.04,0.69,0.13
0.66,0.89,0.05,0.95,0.04,0.64,0.19,0.71,0.19,0.78,0.04,0.95,0.03,0.79,0.15,0.91,0.03,0.66,0.15
