ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.59,0.67,0.16,0.0,1.0,0.02,0.55,0.44,0.55,0.0,1.0,0.93,0.04,0.0,1.0,0.89,0.04,0.0,1.0,0.22,0.78
0.62,0.56,0.21,0.5,0.48,0.15,0.63,0.29,0.63,0.08,0.48,0.96,0.02,0.9,0.06,0.93,0.02,0.86,0.06,0.4,0.55
0.63,0.57,0.2,0.51,0.45,0.28,0.54,0.31,0.54,0.13,0.45,0.98,0.02,0.88,0.08,0.96,0.02,0.81,0.08,0.41,0.49
0.64,0.61,0.18,0.56,0.41,0.31,0.51,0.33,0.51,0.13,0.41,0.97,0.02,0.86,0.1,0.95,0.02,0.77,0.1,0.45,0.46
0.65,0.67,0.16,0.64,0.34,0.27,0.51,0.37,0.51,0.15,0.34,0.96,0.03,0.94,0.04,0.92,0.03,0.9,0.04,0.51,0.43
0.66,0.7,0.14,0.68,0.3,0.32,0.46,0.41,0.46,0.17,0.3,0.98,0.01,0.94,0.04,0.96,0.01,0.88,0.04,0.55,0.38
0.66,0.74,0.12,0.73,0.25,0.38,0.4,0.48,0.4,0.22,0.25,1.0,0.0,0.96,0.03,0.99,0.0,0.93,0.03,0.6,0.33
0.67,0.75,0.11,0.73,0.25,0.45,0.35,0.51,0.35,0.23,0.25,0.98,0.02,0.92,0.05,0.95,0.02,0.85,0.05,0.62,0.3
0.67,0.76,0.11,0.74,0.23,0.5,0.32,0.52,0.32,0.3,0.23,0.97,0.02,0.97,0.02,0.94,0.02,0.95,0.02,0.63,0.28
0.67,0.77,0.1,0.76,0.22,0.51,0.31,0.54,0.31,0.31,0.22,0.97,0.02,0.98,0.01,0.93,0.02,0.96,0.01,0.65,0.27
0.67,0.77,0.1,0.76,0.21,0.51,0.31,0.54,0.31,0.34,0.21,0.97,0.02,0.98,0.01,0.94,0.02,0.97,0.01,0.65,0.26
0.67,0.79,0.09,0.78,0.19,0.54,0.29,0.56,0.29,0.38,0.19,0.97,0.02,0.96,0.02,0.93,0.02,0.94,0.02,0.67,0.24
0.67,0.79,0.09,0.8,0.18,0.52,0.3,0.56,0.3,0.38,0.18,0.97,0.02,0.96,0.03,0.94,0.02,0.93,0.03,0.68,0.24
0.67,0.78,0.1,0.78,0.19,0.53,0.3,0.55,0.3,0.39,0.19,0.97,0.02,0.95,0.03,0.94,0.02,0.92,0.03,0.67,0.24
0.66,0.79,0.09,0.79,0.18,0.61,0.25,0.59,0.25,0.46,0.18,0.96,0.03,0.95,0.03,0.91,0.03,0.91,0.03,0.69,0.21
0.67,0.8,0.09,0.8,0.17,0.6,0.25,0.6,0.25,0.43,0.17,0.95,0.03,0.96,0.03,0.9,0.03,0.93,0.03,0.7,0.21
