ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.5,0.94,0.02,0.9,0.08,0.76,0.06,0.92,0.06,0.76,0.08,0.83,0.1,0.76,0.1,0.79,0.1,0.85,0.1,0.91,0.07
0.56,0.99,0.0,0.99,0.01,0.19,0.03,0.97,0.03,0.43,0.01,0.84,0.1,0.64,0.28,0.79,0.1,0.44,0.28,0.98,0.02
0.59,0.95,0.03,0.96,0.04,0.04,0.16,0.84,0.16,0.08,0.04,0.88,0.07,0.66,0.26,0.83,0.07,0.48,0.26,0.9,0.1
0.63,0.84,0.08,0.84,0.16,0.09,0.38,0.6,0.38,0.07,0.16,0.96,0.02,0.96,0.03,0.94,0.02,0.92,0.03,0.72,0.27
0.65,0.77,0.11,0.77,0.22,0.11,0.5,0.46,0.5,0.11,0.22,0.97,0.02,0.83,0.11,0.95,0.02,0.74,0.11,0.61,0.36
0.66,0.73,0.13,0.72,0.27,0.18,0.51,0.42,0.51,0.1,0.27,0.97,0.02,0.96,0.03,0.94,0.02,0.93,0.03,0.57,0.39
0.67,0.71,0.14,0.7,0.29,0.28,0.47,0.42,0.47,0.12,0.29,0.98,0.02,0.88,0.09,0.95,0.02,0.75,0.09,0.56,0.38
0.67,0.7,0.14,0.69,0.3,0.3,0.47,0.41,0.47,0.15,0.3,0.97,0.02,0.91,0.06,0.94,0.02,0.83,0.06,0.55,0.39
0.67,0.71,0.13,0.69,0.29,0.41,0.4,0.45,0.4,0.21,0.29,1.0,0.0,0.92,0.06,1.0,0.0,0.85,0.06,0.57,0.34
0.67,0.72,0.13,0.7,0.28,0.43,0.38,0.46,0.38,0.22,0.28,1.0,0.0,0.93,0.05,0.99,0.0,0.86,0.05,0.58,0.33
0.67,0.73,0.12,0.71,0.26,0.45,0.37,0.47,0.37,0.26,0.26,0.99,0.01,0.96,0.03,0.98,0.01,0.92,0.03,0.59,0.32
0.67,0.74,0.12,0.73,0.25,0.47,0.36,0.48,0.36,0.28,0.25,0.99,0.0,0.97,0.02,0.98,0.0,0.95,0.02,0.6,0.3
0.66,0.76,0.11,0.75,0.23,0.48,0.33,0.52,0.33,0.31,0.23,0.98,0.02,1.0,0.0,0.95,0.02,1.0,0.0,0.64,0.28
0.67,0.79,0.09,0.79,0.18,0.5,0.31,0.55,0.31,0.36,0.18,0.98,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.67,0.24
0.67,0.8,0.09,0.8,0.18,0.53,0.29,0.57,0.29,0.38,0.18,0.97,0.02,0.96,0.03,0.94,0.02,0.92,0.03,0.69,0.23
0.67,0.81,0.09,0.8,0.17,0.56,0.26,0.6,0.26,0.39,0.17,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01,0.7,0.22
0.67,0.82,0.08,0.83,0.16,0.57,0.25,0.62,0.25,0.41,0.16,0.95,0.03,0.96,0.02,0.9,0.03,0.93,0.02,0.72,0.21
0.67,0.84,0.07,0.84,0.14,0.61,0.22,0.66,0.22,0.45,0.14,0.94,0.04,0.96,0.03,0.88,0.04,0.92,0.03,0.75,0.18
0.67,0.85,0.07,0.86,0.13,0.62,0.21,0.68,0.21,0.48,0.13,0.93,0.05,0.95,0.04,0.87,0.05,0.9,0.04,0.77,0.17
0.67,0.86,0.06,0.86,0.12,0.64,0.2,0.69,0.2,0.5,0.12,0.93,0.05,0.94,0.04,0.86,0.05,0.88,0.04,0.77,0.16
0.67,0.87,0.06,0.89,0.1,0.69,0.17,0.73,0.17,0.6,0.1,0.93,0.05,0.9,0.07,0.85,0.05,0.83,0.07,0.81,0.14
0.67,0.88,0.05,0.89,0.09,0.74,0.14,0.75,0.14,0.62,0.09,0.92,0.06,0.91,0.06,0.83,0.06,0.84,0.06,0.82,0.12
0.67,0.88,0.05,0.89,0.09,0.75,0.14,0.76,0.14,0.63,0.09,0.91,0.06,0.91,0.06,0.83,0.06,0.85,0.06,0.82,0.12
0.67,0.89,0.05,0.9,0.09,0.76,0.13,0.77,0.13,0.64,0.09,0.91,0.06,0.91,0.06,0.82,0.06,0.84,0.06,0.83,0.11
0.67,0.89,0.05,0.89,0.09,0.78,0.12,0.79,0.12,0.63,0.09,0.91,0.07,0.92,0.05,0.81,0.07,0.86,0.05,0.84,0.1
0.67,0.89,0.05,0.9,0.09,0.79,0.11,0.8,0.11,0.64,0.09,0.9,0.07,0.92,0.05,0.8,0.07,0.86,0.05,0.85,0.1
0.67,0.89,0.05,0.9,0.09,0.8,0.11,0.8,0.11,0.66,0.09,0.9,0.07,0.92,0.06,0.8,0.07,0.86,0.06,0.85,0.1
0.67,0.9,0.04,0.9,0.08,0.84,0.09,0.83,0.09,0.69,0.08,0.9,0.07,0.92,0.06,0.79,0.07,0.86,0.06,0.86,0.08
0.67,0.9,0.04,0.9,0.08,0.87,0.08,0.85,0.08,0.7,0.08,0.89,0.08,0.92,0.05,0.77,0.08,0.87,0.05,0.88,0.08
0.67,0.9,0.04,0.9,0.08,0.86,0.08,0.83,0.08,0.72,0.08,0.9,0.08,0.91,0.06,0.78,0.08,0.85,0.06,0.86,0.08
0.67,0.9,0.04,0.9,0.08,0.88,0.07,0.86,0.07,0.72,0.08,0.89,0.08,0.92,0.06,0.77,0.08,0.86,0.06,0.88,0.08
0.67,0.9,0.04,0.92,0.06,0.88,0.07,0.85,0.07,0.77,0.06,0.9,0.08,0.89,0.07,0.78,0.08,0.82,0.07,0.89,0.07
0.67,0.9,0.04,0.92,0.06,0.88,0.07,0.85,0.07,0.77,0.06,0.9,0.08,0.89,0.07,0.78,0.08,0.82,0.07,0.89,0.07
0.67,0.9,0.04,0.91,0.07,0.88,0.07,0.86,0.07,0.73,0.07,0.89,0.08,0.91,0.06,0.77,0.08,0.86,0.06,0.89,0.07
0.67,0.9,0.04,0.91,0.07,0.88,0.07,0.86,0.07,0.73,0.07,0.89,0.08,0.91,0.06,0.77,0.08,0.86,0.06,0.89,0.07
0.67,0.9,0.04,0.9,0.08,0.87,0.07,0.85,0.07,0.72,0.08,0.89,0.08,0.92,0.05,0.77,0.08,0.86,0.05,0.88,0.08
0.67,0.9,0.04,0.9,0.08,0.87,0.07,0.85,0.07,0.71,0.08,0.89,0.08,0.92,0.05,0.77,0.08,0.86,0.05,0.88,0.08
0.67,0.89,0.04,0.89,0.09,0.87,0.08,0.85,0.08,0.66,0.09,0.89,0.08,0.95,0.04,0.76,0.08,0.9,0.04,0.87,0.08
0.67,0.89,0.05,0.89,0.09,0.83,0.1,0.82,0.1,0.66,0.09,0.9,0.07,0.93,0.05,0.79,0.07,0.87,0.05,0.85,0.1
0.67,0.89,0.05,0.89,0.09,0.82,0.1,0.81,0.1,0.66,0.09,0.9,0.07,0.92,0.05,0.79,0.07,0.87,0.05,0.85,0.1
0.67,0.89,0.04,0.9,0.08,0.83,0.1,0.82,0.1,0.68,0.08,0.9,0.07,0.92,0.05,0.79,0.07,0.86,0.05,0.86,0.09
0.67,0.89,0.05,0.9,0.08,0.79,0.12,0.79,0.12,0.67,0.08,0.91,0.07,0.91,0.06,0.81,0.07,0.84,0.06,0.84,0.1
0.67,0.89,0.05,0.89,0.09,0.79,0.12,0.79,0.12,0.64,0.09,0.9,0.07,0.92,0.05,0.81,0.07,0.86,0.05,0.84,0.1
0.67,0.89,0.05,0.89,0.09,0.79,0.12,0.79,0.12,0.64,0.09,0.91,0.07,0.92,0.05,0.81,0.07,0.86,0.05,0.84,0.1
0.67,0.88,0.05,0.89,0.09,0.78,0.12,0.78,0.12,0.64,0.09,0.91,0.06,0.92,0.05,0.82,0.06,0.86,0.05,0.83,0.1
0.67,0.89,0.05,0.89,0.09,0.79,0.12,0.79,0.12,0.63,0.09,0.9,0.07,0.93,0.05,0.8,0.07,0.88,0.05,0.84,0.1
