ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.53,0.97,0.01,0.89,0.09,0.94,0.01,0.98,0.01,0.6,0.09,0.79,0.14,0.92,0.04,0.72,0.14,0.94,0.04,0.94,0.05
0.61,0.73,0.12,0.68,0.29,0.34,0.39,0.51,0.39,0.29,0.29,0.95,0.03,0.88,0.07,0.91,0.03,0.86,0.07,0.59,0.34
0.62,0.67,0.15,0.6,0.37,0.34,0.43,0.45,0.43,0.17,0.37,0.95,0.03,0.9,0.06,0.92,0.03,0.85,0.06,0.53,0.4
0.65,0.68,0.15,0.64,0.34,0.25,0.51,0.39,0.51,0.12,0.34,0.98,0.01,0.9,0.07,0.96,0.01,0.83,0.07,0.52,0.43
0.65,0.68,0.16,0.64,0.35,0.21,0.53,0.39,0.53,0.07,0.35,0.97,0.02,0.83,0.13,0.95,0.02,0.66,0.13,0.52,0.44
0.66,0.74,0.12,0.73,0.26,0.22,0.48,0.45,0.48,0.1,0.26,0.98,0.01,0.9,0.08,0.96,0.01,0.77,0.08,0.59,0.37
0.66,0.76,0.12,0.75,0.24,0.2,0.46,0.47,0.46,0.1,0.24,0.99,0.01,0.93,0.05,0.98,0.01,0.84,0.05,0.61,0.35
0.66,0.78,0.11,0.77,0.22,0.22,0.43,0.5,0.43,0.13,0.22,1.0,0.0,0.96,0.03,1.0,0.0,0.91,0.03,0.64,0.33
0.66,0.79,0.1,0.78,0.21,0.23,0.42,0.52,0.42,0.13,0.21,0.99,0.01,0.96,0.03,0.98,0.01,0.91,0.03,0.65,0.32
0.66,0.79,0.1,0.79,0.21,0.23,0.42,0.52,0.42,0.13,0.21,0.99,0.01,0.96,0.03,0.98,0.01,0.92,0.03,0.66,0.32
0.66,0.79,0.1,0.79,0.2,0.22,0.43,0.52,0.43,0.15,0.2,1.0,0.0,0.98,0.02,1.0,0.0,0.95,0.02,0.66,0.32
0.66,0.79,0.1,0.79,0.21,0.26,0.41,0.52,0.41,0.15,0.21,0.99,0.01,0.96,0.03,0.98,0.01,0.9,0.03,0.66,0.31
0.66,0.78,0.1,0.78,0.22,0.27,0.41,0.52,0.41,0.14,0.22,0.99,0.01,0.94,0.05,0.98,0.01,0.86,0.05,0.65,0.32
0.66,0.78,0.1,0.78,0.21,0.28,0.4,0.52,0.4,0.17,0.21,0.99,0.01,0.98,0.02,0.98,0.01,0.95,0.02,0.65,0.3
0.66,0.78,0.1,0.77,0.21,0.3,0.39,0.53,0.39,0.18,0.21,0.98,0.01,0.97,0.02,0.97,0.01,0.94,0.02,0.65,0.3
0.66,0.79,0.1,0.78,0.21,0.35,0.37,0.54,0.37,0.21,0.21,0.98,0.02,0.98,0.02,0.95,0.02,0.95,0.02,0.66,0.29
0.66,0.8,0.1,0.78,0.21,0.4,0.34,0.56,0.34,0.21,0.21,0.96,0.03,0.94,0.04,0.93,0.03,0.87,0.04,0.67,0.28
0.66,0.81,0.09,0.79,0.19,0.46,0.3,0.59,0.3,0.27,0.19,0.95,0.03,0.97,0.02,0.91,0.03,0.94,0.02,0.69,0.24
0.67,0.81,0.09,0.79,0.19,0.49,0.29,0.6,0.29,0.27,0.19,0.95,0.04,0.95,0.03,0.9,0.04,0.9,0.03,0.7,0.24
0.67,0.81,0.09,0.8,0.18,0.53,0.27,0.6,0.27,0.33,0.18,0.95,0.03,0.99,0.01,0.9,0.03,0.98,0.01,0.7,0.23
0.67,0.81,0.08,0.82,0.16,0.56,0.27,0.6,0.27,0.45,0.16,0.96,0.03,0.93,0.05,0.92,0.03,0.87,0.05,0.71,0.22
0.67,0.82,0.08,0.83,0.15,0.57,0.26,0.6,0.26,0.46,0.15,0.96,0.03,0.92,0.05,0.92,0.03,0.87,0.05,0.71,0.21
0.67,0.82,0.08,0.83,0.15,0.59,0.25,0.62,0.25,0.45,0.15,0.95,0.03,0.94,0.04,0.9,0.03,0.89,0.04,0.72,0.2
0.67,0.82,0.08,0.83,0.15,0.58,0.25,0.62,0.25,0.46,0.15,0.96,0.03,0.93,0.05,0.91,0.03,0.88,0.05,0.72,0.2
0.66,0.83,0.08,0.83,0.15,0.6,0.23,0.65,0.23,0.43,0.15,0.94,0.04,0.97,0.02,0.87,0.04,0.94,0.02,0.74,0.19
0.66,0.84,0.07,0.82,0.16,0.61,0.22,0.68,0.22,0.38,0.16,0.92,0.05,0.99,0.01,0.85,0.05,0.98,0.01,0.75,0.19
0.66,0.85,0.07,0.83,0.15,0.63,0.2,0.7,0.2,0.39,0.15,0.92,0.06,0.99,0.01,0.84,0.06,0.98,0.01,0.76,0.17
0.66,0.85,0.07,0.84,0.14,0.63,0.2,0.7,0.2,0.41,0.14,0.92,0.06,1.0,0.0,0.85,0.06,1.0,0.0,0.77,0.17
0.66,0.85,0.07,0.84,0.14,0.63,0.2,0.7,0.2,0.42,0.14,0.92,0.05,0.99,0.01,0.85,0.05,0.97,0.01,0.77,0.17
0.66,0.86,0.06,0.85,0.13,0.63,0.2,0.7,0.2,0.46,0.13,0.92,0.05,0.96,0.03,0.85,0.05,0.93,0.03,0.77,0.17
0.67,0.85,0.06,0.85,0.13,0.63,0.2,0.7,0.2,0.46,0.13,0.93,0.05,0.96,0.03,0.85,0.05,0.93,0.02,0.77,0.17
