ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.84,0.07,0.84,0.15,0.55,0.25,0.64,0.25,0.36,0.15,0.95,0.04,1.0,0.0,0.89,0.04,0.99,0.0
0.67,0.83,0.08,0.83,0.15,0.52,0.26,0.63,0.26,0.33,0.15,0.95,0.03,0.99,0.01,0.9,0.03,0.97,0.01
0.68,0.83,0.08,0.83,0.15,0.59,0.24,0.64,0.24,0.38,0.15,0.95,0.04,1.0,0.0,0.89,0.04,1.0,0.0
0.67,0.84,0.07,0.83,0.15,0.57,0.24,0.65,0.24,0.35,0.15,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01
0.67,0.84,0.08,0.83,0.16,0.55,0.25,0.65,0.25,0.34,0.16,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01
0.67,0.83,0.08,0.84,0.15,0.54,0.25,0.64,0.25,0.34,0.15,0.95,0.04,1.0,0.0,0.9,0.04,0.99,0.0
0.68,0.84,0.07,0.85,0.13,0.62,0.22,0.66,0.22,0.44,0.13,0.94,0.04,0.97,0.02,0.88,0.04,0.93,0.02
0.69,0.84,0.07,0.85,0.13,0.7,0.18,0.68,0.18,0.49,0.13,0.94,0.05,0.97,0.02,0.86,0.05,0.95,0.02
0.68,0.87,0.06,0.87,0.11,0.73,0.15,0.74,0.15,0.53,0.11,0.92,0.06,0.97,0.02,0.83,0.06,0.93,0.02
0.68,0.87,0.06,0.87,0.11,0.75,0.14,0.75,0.14,0.54,0.11,0.91,0.06,0.97,0.02,0.82,0.06,0.94,0.02
0.68,0.86,0.06,0.87,0.12,0.73,0.16,0.72,0.16,0.52,0.12,0.92,0.05,0.97,0.02,0.84,0.05,0.93,0.02
0.68,0.85,0.06,0.85,0.13,0.74,0.16,0.72,0.16,0.49,0.13,0.92,0.06,0.99,0.01,0.83,0.06,0.98,0.01
0.68,0.86,0.06,0.87,0.12,0.72,0.16,0.72,0.16,0.52,0.12,0.93,0.05,0.97,0.02,0.84,0.05,0.93,0.02
0.69,0.86,0.06,0.87,0.12,0.73,0.16,0.73,0.16,0.49,0.12,0.92,0.06,0.99,0.01,0.83,0.06,0.97,0.01
0.68,0.87,0.06,0.87,0.12,0.66,0.19,0.71,0.19,0.47,0.12,0.93,0.05,0.97,0.02,0.85,0.05,0.93,0.02
0.67,0.87,0.06,0.87,0.12,0.64,0.19,0.71,0.19,0.43,0.12,0.92,0.05,0.99,0.01,0.85,0.05,0.97,0.01
0.68,0.87,0.06,0.87,0.11,0.69,0.17,0.72,0.17,0.48,0.11,0.92,0.05,0.97,0.02,0.85,0.05,0.94,0.02
0.68,0.88,0.05,0.9,0.09,0.71,0.16,0.74,0.16,0.58,0.09,0.92,0.05,0.93,0.05,0.85,0.05,0.85,0.05
0.68,0.88,0.05,0.9,0.09,0.76,0.13,0.76,0.13,0.6,0.09,0.92,0.06,0.94,0.04,0.83,0.06,0.87,0.04
0.69,0.89,0.04,0.93,0.06,0.79,0.12,0.77,0.12,0.73,0.06,0.93,0.05,0.89,0.08,0.84,0.05,0.79,0.08
0.69,0.89,0.04,0.93,0.06,0.81,0.11,0.78,0.11,0.75,0.06,0.93,0.05,0.88,0.08,0.83,0.05,0.79,0.08
0.69,0.9,0.04,0.95,0.04,0.85,0.1,0.79,0.1,0.85,0.04,0.93,0.05,0.86,0.1,0.83,0.05,0.75,0.1
0.7,0.86,0.06,0.89,0.09,0.76,0.15,0.7,0.15,0.64,0.09,0.94,0.04,0.92,0.06,0.86,0.04,0.84,0.06
0.69,0.88,0.05,0.9,0.09,0.73,0.15,0.74,0.15,0.59,0.09,0.93,0.05,0.93,0.05,0.85,0.05,0.86,0.05
0.69,0.87,0.06,0.89,0.09,0.71,0.17,0.71,0.17,0.57,0.09,0.94,0.04,0.94,0.05,0.87,0.04,0.86,0.05
0.7,0.85,0.07,0.87,0.12,0.68,0.19,0.67,0.19,0.49,0.12,0.95,0.04,0.97,0.02,0.88,0.04,0.93,0.02
0.7,0.85,0.07,0.86,0.12,0.66,0.2,0.67,0.2,0.47,0.12,0.95,0.04,0.97,0.02,0.88,0.04,0.94,0.02
0.69,0.84,0.07,0.86,0.12,0.64,0.21,0.65,0.21,0.46,0.12,0.95,0.03,0.97,0.02,0.9,0.03,0.92,0.02
0.69,0.83,0.07,0.85,0.13,0.58,0.25,0.62,0.25,0.43,0.13,0.97,0.02,0.96,0.03,0.93,0.02,0.91,0.03
