ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.61,0.76,0.11,0.69,0.27,0.5,0.29,0.59,0.29,0.32,0.27,0.91,0.06,0.99,0.0,0.84,0.06,0.99,0.0
0.66,0.71,0.13,0.69,0.29,0.37,0.42,0.44,0.42,0.18,0.29,1.0,0.0,0.91,0.06,0.99,0.0,0.83,0.06
0.66,0.78,0.1,0.77,0.22,0.26,0.41,0.52,0.41,0.11,0.22,0.98,0.01,0.88,0.09,0.97,0.01,0.73,0.09
0.67,0.77,0.11,0.76,0.23,0.28,0.42,0.49,0.42,0.12,0.23,1.0,0.0,0.89,0.09,1.0,0.0,0.74,0.09
0.67,0.76,0.12,0.75,0.24,0.28,0.43,0.48,0.43,0.11,0.24,1.0,0.0,0.88,0.1,0.99,0.0,0.71,0.1
0.67,0.78,0.1,0.77,0.22,0.34,0.38,0.53,0.38,0.17,0.22,0.98,0.01,0.92,0.06,0.97,0.01,0.82,0.06
0.66,0.8,0.09,0.8,0.19,0.43,0.32,0.58,0.32,0.25,0.19,0.96,0.03,0.97,0.02,0.92,0.03,0.93,0.02
0.67,0.81,0.08,0.81,0.17,0.58,0.25,0.62,0.25,0.38,0.17,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.66,0.84,0.07,0.83,0.15,0.61,0.21,0.68,0.21,0.42,0.15,0.92,0.05,0.98,0.01,0.85,0.05,0.96,0.01
0.67,0.86,0.06,0.87,0.11,0.76,0.15,0.73,0.15,0.61,0.11,0.92,0.06,0.92,0.05,0.83,0.06,0.87,0.05
0.68,0.86,0.06,0.86,0.11,0.79,0.13,0.74,0.13,0.61,0.11,0.92,0.06,0.94,0.04,0.82,0.06,0.9,0.04
0.67,0.86,0.06,0.85,0.13,0.7,0.17,0.73,0.17,0.5,0.13,0.91,0.06,0.96,0.02,0.83,0.06,0.93,0.02
0.67,0.83,0.07,0.84,0.14,0.64,0.22,0.64,0.22,0.51,0.14,0.95,0.04,0.93,0.05,0.89,0.04,0.88,0.05
0.67,0.84,0.07,0.84,0.14,0.7,0.18,0.68,0.18,0.53,0.14,0.93,0.05,0.95,0.04,0.86,0.05,0.9,0.04
0.68,0.84,0.07,0.84,0.13,0.76,0.16,0.69,0.16,0.56,0.13,0.93,0.05,0.95,0.03,0.85,0.05,0.91,0.03
0.67,0.83,0.07,0.83,0.14,0.66,0.21,0.65,0.21,0.51,0.14,0.94,0.04,0.94,0.04,0.88,0.04,0.89,0.04
0.67,0.84,0.07,0.83,0.15,0.63,0.21,0.68,0.21,0.42,0.15,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0
0.67,0.84,0.07,0.83,0.15,0.67,0.19,0.69,0.19,0.44,0.15,0.92,0.05,1.0,0.0,0.85,0.05,0.99,0.0
0.68,0.83,0.07,0.83,0.15,0.68,0.2,0.67,0.2,0.46,0.15,0.93,0.05,0.98,0.01,0.86,0.05,0.96,0.01
0.68,0.82,0.08,0.82,0.15,0.68,0.21,0.63,0.21,0.5,0.15,0.95,0.03,0.96,0.03,0.89,0.03,0.92,0.03
0.68,0.8,0.09,0.8,0.18,0.62,0.24,0.6,0.24,0.42,0.18,0.96,0.03,0.99,0.01,0.9,0.03,0.98,0.01
0.67,0.84,0.07,0.83,0.16,0.62,0.21,0.68,0.21,0.37,0.16,0.93,0.05,0.97,0.02,0.85,0.05,0.95,0.02
0.67,0.83,0.08,0.83,0.16,0.5,0.28,0.62,0.28,0.33,0.16,0.95,0.03,0.99,0.0,0.91,0.03,0.99,0.0
0.68,0.81,0.09,0.8,0.18,0.58,0.25,0.61,0.25,0.33,0.18,0.95,0.04,0.96,0.03,0.89,0.04,0.91,0.03
0.66,0.83,0.08,0.83,0.16,0.51,0.26,0.64,0.26,0.32,0.16,0.94,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.67,0.83,0.08,0.83,0.16,0.51,0.26,0.64,0.26,0.31,0.16,0.94,0.04,0.98,0.01,0.89,0.04,0.95,0.01
0.67,0.83,0.08,0.83,0.16,0.5,0.27,0.62,0.27,0.32,0.16,0.95,0.03,1.0,0.0,0.9,0.03,1.0,0.0
0.68,0.84,0.07,0.83,0.15,0.69,0.18,0.71,0.18,0.4,0.15,0.92,0.06,0.97,0.02,0.83,0.06,0.94,0.02
0.68,0.83,0.07,0.84,0.13,0.68,0.2,0.64,0.2,0.52,0.13,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.67,0.86,0.06,0.87,0.11,0.7,0.18,0.7,0.18,0.57,0.11,0.93,0.05,0.92,0.05,0.86,0.05,0.85,0.05
0.68,0.85,0.07,0.86,0.12,0.67,0.2,0.67,0.2,0.56,0.12,0.95,0.04,0.92,0.06,0.89,0.04,0.85,0.06
0.68,0.83,0.07,0.85,0.13,0.66,0.21,0.64,0.21,0.52,0.13,0.95,0.03,0.93,0.04,0.89,0.03,0.88,0.04
0.69,0.82,0.08,0.83,0.15,0.66,0.21,0.63,0.21,0.47,0.15,0.95,0.03,0.97,0.02,0.89,0.03,0.94,0.02
0.68,0.83,0.07,0.84,0.14,0.68,0.2,0.66,0.2,0.47,0.14,0.94,0.04,0.98,0.02,0.87,0.04,0.95,0.02
0.69,0.84,0.07,0.84,0.13,0.7,0.18,0.67,0.18,0.5,0.13,0.94,0.04,0.97,0.02,0.86,0.04,0.94,0.02
0.67,0.85,0.07,0.85,0.14,0.59,0.22,0.68,0.22,0.37,0.14,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01
0.67,0.85,0.07,0.84,0.15,0.55,0.23,0.67,0.23,0.33,0.15,0.93,0.05,0.97,0.02,0.87,0.05,0.94,0.02
