ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.69,0.89,0.05,0.92,0.06,0.83,0.11,0.77,0.11,0.76,0.06,0.93,0.05,0.88,0.08,0.83,0.05,0.8,0.08
0.69,0.9,0.04,0.91,0.07,0.86,0.09,0.82,0.09,0.73,0.07,0.91,0.07,0.91,0.06,0.79,0.07,0.84,0.06
0.68,0.9,0.04,0.92,0.07,0.85,0.09,0.83,0.09,0.72,0.07,0.9,0.07,0.91,0.06,0.79,0.07,0.84,0.06
0.67,0.89,0.05,0.92,0.07,0.71,0.16,0.74,0.16,0.7,0.07,0.93,0.05,0.86,0.09,0.86,0.05,0.76,0.09
0.67,0.89,0.05,0.94,0.05,0.66,0.18,0.72,0.18,0.74,0.05,0.94,0.04,0.83,0.12,0.89,0.04,0.7,0.12
0.67,0.9,0.04,0.95,0.04,0.66,0.18,0.72,0.18,0.8,0.04,0.95,0.03,0.79,0.15,0.9,0.03,0.66,0.15
0.67,0.9,0.04,0.95,0.04,0.65,0.18,0.72,0.18,0.77,0.04,0.95,0.04,0.81,0.14,0.89,0.04,0.67,0.14
0.67,0.89,0.05,0.94,0.05,0.63,0.19,0.71,0.19,0.74,0.05,0.95,0.03,0.81,0.13,0.91,0.03,0.68,0.13
0.67,0.92,0.03,0.97,0.02,0.75,0.13,0.78,0.13,0.89,0.02,0.93,0.05,0.81,0.14,0.87,0.05,0.68,0.14
0.67,0.92,0.03,0.97,0.02,0.78,0.12,0.8,0.12,0.88,0.02,0.93,0.05,0.82,0.13,0.85,0.05,0.7,0.13
0.67,0.91,0.04,0.94,0.04,0.8,0.11,0.8,0.11,0.81,0.04,0.92,0.06,0.85,0.1,0.83,0.06,0.75,0.1
0.67,0.9,0.04,0.94,0.05,0.77,0.13,0.76,0.13,0.8,0.05,0.93,0.05,0.84,0.11,0.86,0.05,0.74,0.11
0.67,0.89,0.05,0.93,0.06,0.73,0.15,0.75,0.15,0.72,0.06,0.93,0.05,0.86,0.1,0.86,0.05,0.75,0.1
0.67,0.89,0.05,0.94,0.05,0.72,0.16,0.73,0.16,0.77,0.05,0.94,0.04,0.84,0.11,0.88,0.04,0.72,0.11
0.68,0.87,0.05,0.9,0.08,0.71,0.17,0.71,0.17,0.65,0.08,0.94,0.04,0.89,0.08,0.88,0.04,0.8,0.08
0.68,0.87,0.05,0.91,0.08,0.71,0.17,0.71,0.17,0.68,0.08,0.94,0.04,0.87,0.09,0.88,0.04,0.78,0.09
0.68,0.87,0.05,0.91,0.08,0.72,0.16,0.72,0.16,0.67,0.08,0.94,0.04,0.88,0.08,0.87,0.04,0.79,0.08
0.68,0.87,0.06,0.9,0.09,0.7,0.18,0.7,0.18,0.63,0.09,0.94,0.04,0.89,0.08,0.88,0.04,0.8,0.08
