ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.43,0.77,0.11,0.49,0.46,0.2,0.21,0.78,0.21,0.19,0.46,0.64,0.22,0.77,0.07,0.63,0.22,0.91,0.07,0.64,0.34
0.45,0.69,0.15,0.4,0.6,0.02,0.33,0.67,0.33,0.01,0.6,0.63,0.23,0.68,0.16,0.61,0.23,0.76,0.16,0.54,0.46
0.46,0.7,0.15,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.65,0.22,0.0,1.0,0.63,0.22,0.0,1.0,0.0,1.0
0.48,0.6,0.2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.66,0.21,0.0,1.0,0.64,0.21,0.0,1.0,0.0,1.0
0.54,0.55,0.22,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.82,0.11,0.0,1.0,0.77,0.11,0.0,1.0,0.0,1.0
0.59,0.52,0.24,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99,0.01,0.0,1.0,0.98,0.01,0.0,1.0,0.0,1.0
0.61,0.56,0.22,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.96,0.03,0.0,1.0,0.93,0.03,0.0,1.0,0.0,1.0
0.61,0.46,0.27,0.41,0.58,0.06,0.78,0.19,0.78,0.03,0.58,0.89,0.08,0.96,0.03,0.8,0.08,0.94,0.03,0.3,0.68
0.62,0.52,0.23,0.48,0.51,0.08,0.72,0.23,0.72,0.04,0.51,0.91,0.06,0.96,0.03,0.82,0.06,0.94,0.03,0.35,0.61
0.64,0.6,0.2,0.57,0.42,0.09,0.67,0.29,0.67,0.04,0.42,0.92,0.06,0.91,0.06,0.85,0.06,0.84,0.06,0.43,0.55
0.64,0.59,0.2,0.55,0.44,0.13,0.65,0.28,0.65,0.07,0.44,0.93,0.05,0.91,0.06,0.86,0.05,0.86,0.06,0.42,0.55
