ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.65,0.94,0.02,0.87,0.11,0.86,0.08,0.86,0.08,0.6,0.11,0.86,0.1,0.75,0.18,0.73,0.1,0.59,0.18,0.86,0.1
0.64,0.95,0.02,0.97,0.03,0.78,0.08,0.89,0.08,0.76,0.03,0.87,0.09,0.89,0.09,0.79,0.09,0.73,0.09,0.93,0.06
0.64,0.93,0.03,0.94,0.05,0.61,0.13,0.84,0.13,0.49,0.05,0.88,0.08,0.94,0.05,0.81,0.08,0.84,0.05,0.89,0.09
0.64,0.92,0.04,0.93,0.07,0.55,0.15,0.82,0.15,0.33,0.07,0.88,0.08,0.99,0.01,0.82,0.08,0.96,0.01,0.88,0.11
0.64,0.91,0.04,0.92,0.08,0.49,0.18,0.79,0.18,0.31,0.08,0.89,0.07,1.0,0.0,0.83,0.07,0.99,0.0,0.85,0.13
0.64,0.9,0.05,0.91,0.08,0.47,0.2,0.76,0.2,0.29,0.08,0.91,0.06,1.0,0.0,0.85,0.06,0.99,0.0,0.83,0.14
0.65,0.89,0.05,0.9,0.09,0.44,0.22,0.73,0.22,0.27,0.09,0.92,0.06,0.99,0.01,0.86,0.06,0.98,0.01,0.81,0.15
0.65,0.88,0.06,0.89,0.1,0.42,0.25,0.7,0.25,0.25,0.1,0.92,0.05,0.99,0.01,0.87,0.05,0.96,0.01,0.79,0.17
0.66,0.87,0.06,0.88,0.12,0.42,0.26,0.68,0.26,0.23,0.12,0.93,0.05,0.96,0.03,0.88,0.05,0.9,0.03,0.78,0.19
0.67,0.86,0.07,0.87,0.13,0.46,0.25,0.68,0.25,0.22,0.13,0.93,0.05,0.93,0.06,0.88,0.05,0.79,0.06,0.78,0.19
0.67,0.85,0.07,0.86,0.13,0.46,0.26,0.66,0.26,0.24,0.13,0.94,0.04,0.95,0.03,0.89,0.04,0.87,0.03,0.76,0.2
