ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.53,0.92,0.04,0.84,0.16,0.12,0.12,0.88,0.12,0.14,0.16,0.8,0.12,0.7,0.13,0.76,0.12,0.82,0.13,0.86,0.14
0.53,0.92,0.04,0.84,0.16,0.12,0.12,0.87,0.12,0.14,0.16,0.8,0.12,0.69,0.13,0.76,0.12,0.81,0.13,0.85,0.14
0.53,0.92,0.04,0.84,0.16,0.12,0.13,0.87,0.13,0.15,0.16,0.8,0.12,0.63,0.16,0.76,0.12,0.78,0.16,0.85,0.15
0.53,0.91,0.04,0.82,0.18,0.12,0.13,0.87,0.13,0.09,0.18,0.8,0.13,0.89,0.05,0.75,0.13,0.93,0.05,0.84,0.15
0.53,0.91,0.04,0.81,0.19,0.12,0.13,0.87,0.13,0.09,0.19,0.79,0.13,0.92,0.03,0.75,0.13,0.95,0.03,0.84,0.16
0.53,0.91,0.05,0.81,0.19,0.11,0.14,0.86,0.14,0.1,0.19,0.8,0.13,0.79,0.09,0.75,0.13,0.87,0.09,0.83,0.17
0.53,0.91,0.05,0.8,0.19,0.14,0.14,0.86,0.14,0.08,0.19,0.79,0.13,0.96,0.02,0.75,0.13,0.97,0.02,0.83,0.17
0.53,0.9,0.05,0.8,0.19,0.13,0.16,0.84,0.16,0.1,0.19,0.8,0.12,0.89,0.05,0.76,0.12,0.92,0.05,0.82,0.17
0.53,0.9,0.05,0.79,0.21,0.13,0.16,0.84,0.16,0.09,0.21,0.79,0.13,0.93,0.03,0.75,0.13,0.95,0.03,0.81,0.18
0.53,0.89,0.05,0.79,0.21,0.13,0.16,0.84,0.16,0.09,0.21,0.79,0.13,0.93,0.03,0.75,0.13,0.95,0.03,0.81,0.18
0.53,0.89,0.05,0.78,0.22,0.12,0.17,0.83,0.17,0.09,0.22,0.8,0.13,0.92,0.04,0.75,0.13,0.94,0.04,0.8,0.2
0.53,0.88,0.06,0.77,0.23,0.09,0.18,0.82,0.18,0.07,0.23,0.79,0.13,0.86,0.06,0.75,0.13,0.9,0.06,0.79,0.21
0.53,0.88,0.06,0.77,0.23,0.08,0.19,0.81,0.19,0.07,0.23,0.8,0.12,0.84,0.07,0.76,0.12,0.88,0.07,0.79,0.21
0.53,0.88,0.06,0.77,0.23,0.08,0.19,0.81,0.19,0.07,0.23,0.8,0.12,0.84,0.07,0.76,0.12,0.88,0.07,0.79,0.21
0.53,0.88,0.06,0.76,0.23,0.08,0.2,0.8,0.2,0.07,0.23,0.8,0.12,0.82,0.08,0.76,0.12,0.87,0.08,0.78,0.22
0.54,0.87,0.06,0.76,0.24,0.08,0.21,0.79,0.21,0.06,0.24,0.81,0.12,0.92,0.04,0.76,0.12,0.94,0.04,0.78,0.22
0.54,0.87,0.06,0.76,0.24,0.08,0.21,0.79,0.21,0.06,0.24,0.8,0.12,0.93,0.03,0.76,0.12,0.94,0.03,0.78,0.22
0.54,0.86,0.07,0.75,0.24,0.07,0.22,0.77,0.22,0.05,0.24,0.81,0.12,0.9,0.05,0.77,0.12,0.92,0.05,0.76,0.23
0.54,0.86,0.07,0.75,0.25,0.07,0.23,0.76,0.23,0.05,0.25,0.81,0.12,0.89,0.05,0.77,0.12,0.91,0.05,0.76,0.24
0.54,0.86,0.07,0.74,0.25,0.07,0.23,0.76,0.23,0.05,0.25,0.81,0.12,0.9,0.05,0.77,0.12,0.91,0.05,0.75,0.24
0.54,0.85,0.07,0.74,0.26,0.06,0.25,0.75,0.25,0.05,0.26,0.82,0.11,0.88,0.06,0.77,0.11,0.9,0.06,0.74,0.26
0.54,0.85,0.08,0.73,0.27,0.06,0.25,0.75,0.25,0.04,0.27,0.81,0.12,0.97,0.02,0.77,0.12,0.97,0.02,0.74,0.26
0.55,0.84,0.08,0.73,0.27,0.06,0.26,0.73,0.26,0.04,0.27,0.82,0.11,0.98,0.01,0.77,0.11,0.98,0.01,0.73,0.27
0.55,0.84,0.08,0.72,0.28,0.06,0.27,0.73,0.27,0.02,0.28,0.82,0.11,0.82,0.11,0.77,0.11,0.79,0.11,0.72,0.28
0.55,0.82,0.09,0.7,0.3,0.05,0.31,0.69,0.31,0.05,0.3,0.83,0.11,0.85,0.08,0.78,0.11,0.87,0.08,0.69,0.3
0.56,0.75,0.12,0.62,0.36,0.08,0.41,0.58,0.41,0.09,0.36,0.85,0.09,0.72,0.14,0.81,0.09,0.77,0.14,0.6,0.39
0.58,0.69,0.15,0.58,0.38,0.22,0.44,0.49,0.44,0.17,0.38,0.89,0.07,0.9,0.05,0.85,0.07,0.89,0.05,0.53,0.41
0.58,0.68,0.14,0.62,0.3,0.38,0.4,0.47,0.4,0.39,0.3,0.93,0.04,0.79,0.12,0.9,0.04,0.79,0.12,0.54,0.35
0.59,0.73,0.11,0.67,0.25,0.62,0.25,0.59,0.25,0.51,0.25,0.89,0.07,0.89,0.06,0.82,0.07,0.88,0.06,0.63,0.25
0.6,0.74,0.1,0.68,0.23,0.68,0.21,0.6,0.21,0.54,0.23,0.89,0.08,0.9,0.05,0.81,0.08,0.89,0.05,0.64,0.22
0.6,0.72,0.11,0.65,0.26,0.69,0.21,0.59,0.21,0.51,0.26,0.88,0.08,0.94,0.04,0.79,0.08,0.92,0.04,0.62,0.23
0.6,0.71,0.12,0.64,0.26,0.67,0.23,0.57,0.23,0.5,0.26,0.89,0.08,0.93,0.04,0.8,0.08,0.92,0.04,0.6,0.24
0.61,0.69,0.12,0.61,0.29,0.68,0.22,0.57,0.22,0.46,0.29,0.88,0.09,0.98,0.01,0.78,0.09,0.97,0.01,0.59,0.26
0.61,0.68,0.13,0.6,0.3,0.69,0.22,0.57,0.22,0.44,0.3,0.87,0.09,0.99,0.0,0.77,0.09,0.99,0.0,0.58,0.26
