ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.47,0.89,0.05,0.86,0.1,0.53,0.16,0.8,0.16,0.74,0.1,0.79,0.13,0.93,0.03,0.76,0.13,0.96,0.03
0.62,0.89,0.05,0.91,0.09,0.09,0.28,0.71,0.28,0.04,0.09,0.92,0.05,0.91,0.08,0.88,0.05,0.68,0.08
0.65,0.82,0.09,0.83,0.17,0.19,0.39,0.57,0.39,0.06,0.17,0.97,0.02,0.86,0.12,0.95,0.02,0.57,0.12
0.66,0.82,0.09,0.83,0.17,0.26,0.38,0.56,0.38,0.11,0.17,0.98,0.01,0.91,0.07,0.96,0.01,0.75,0.07
0.66,0.77,0.11,0.77,0.22,0.33,0.39,0.52,0.39,0.17,0.22,0.98,0.01,0.94,0.04,0.96,0.01,0.87,0.04
0.67,0.77,0.1,0.76,0.21,0.56,0.28,0.56,0.28,0.36,0.21,0.95,0.03,0.99,0.0,0.91,0.03,0.99,0.0
0.66,0.82,0.07,0.84,0.13,0.69,0.2,0.64,0.2,0.61,0.13,0.94,0.04,0.88,0.08,0.88,0.04,0.82,0.08
0.67,0.85,0.06,0.89,0.08,0.73,0.17,0.67,0.17,0.71,0.08,0.95,0.04,0.86,0.1,0.89,0.04,0.77,0.1
0.68,0.89,0.05,0.94,0.05,0.79,0.13,0.74,0.13,0.83,0.05,0.94,0.04,0.83,0.12,0.87,0.04,0.72,0.12
0.68,0.88,0.05,0.92,0.06,0.79,0.13,0.73,0.13,0.78,0.06,0.94,0.04,0.86,0.1,0.86,0.04,0.75,0.1
0.68,0.89,0.05,0.93,0.05,0.81,0.12,0.76,0.12,0.8,0.05,0.93,0.05,0.86,0.1,0.84,0.05,0.75,0.1
0.68,0.89,0.05,0.93,0.06,0.78,0.13,0.75,0.13,0.78,0.06,0.93,0.05,0.86,0.1,0.85,0.05,0.75,0.1
0.69,0.89,0.04,0.95,0.04,0.82,0.11,0.77,0.11,0.83,0.04,0.93,0.05,0.85,0.11,0.84,0.05,0.74,0.11
0.69,0.88,0.05,0.93,0.06,0.81,0.12,0.76,0.12,0.77,0.06,0.93,0.05,0.87,0.09,0.84,0.05,0.77,0.09
0.69,0.9,0.04,0.96,0.03,0.83,0.11,0.77,0.11,0.89,0.03,0.93,0.05,0.83,0.12,0.85,0.05,0.71,0.12
0.68,0.91,0.03,0.97,0.02,0.85,0.09,0.8,0.09,0.92,0.02,0.93,0.05,0.83,0.12,0.83,0.05,0.71,0.12
0.68,0.92,0.03,1.0,0.0,0.85,0.09,0.81,0.09,0.99,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.68,0.14
0.68,0.91,0.03,0.97,0.02,0.85,0.09,0.81,0.09,0.9,0.02,0.92,0.06,0.84,0.12,0.83,0.06,0.72,0.12
0.68,0.92,0.03,0.98,0.02,0.87,0.08,0.82,0.08,0.92,0.02,0.92,0.06,0.84,0.12,0.82,0.06,0.71,0.12
0.69,0.9,0.04,0.96,0.03,0.83,0.11,0.76,0.11,0.88,0.03,0.94,0.05,0.84,0.12,0.85,0.05,0.72,0.12
0.7,0.88,0.05,0.93,0.06,0.82,0.12,0.75,0.12,0.76,0.06,0.93,0.05,0.88,0.08,0.84,0.05,0.78,0.08
0.7,0.86,0.06,0.9,0.08,0.76,0.16,0.69,0.16,0.69,0.08,0.95,0.04,0.89,0.08,0.88,0.04,0.79,0.08
0.69,0.85,0.06,0.89,0.09,0.68,0.2,0.65,0.2,0.61,0.09,0.96,0.03,0.89,0.08,0.91,0.03,0.79,0.08
0.69,0.83,0.07,0.87,0.11,0.61,0.24,0.6,0.24,0.56,0.11,0.97,0.02,0.89,0.08,0.95,0.02,0.79,0.08
0.69,0.85,0.06,0.89,0.09,0.7,0.19,0.67,0.19,0.61,0.09,0.95,0.03,0.9,0.07,0.89,0.03,0.81,0.07
0.69,0.89,0.04,0.94,0.05,0.82,0.12,0.76,0.12,0.79,0.05,0.93,0.05,0.87,0.09,0.84,0.05,0.75,0.09
0.69,0.93,0.03,1.0,0.0,0.89,0.07,0.85,0.07,0.99,0.0,0.92,0.06,0.82,0.13,0.82,0.06,0.68,0.13
0.69,0.92,0.03,1.0,0.0,0.86,0.09,0.79,0.09,0.99,0.0,0.94,0.05,0.81,0.13,0.85,0.05,0.68,0.13
0.69,0.93,0.03,1.0,0.0,0.88,0.07,0.84,0.07,0.98,0.0,0.92,0.06,0.81,0.13,0.83,0.06,0.68,0.13
0.69,0.93,0.03,0.99,0.01,0.88,0.08,0.82,0.08,0.97,0.01,0.93,0.05,0.81,0.14,0.84,0.05,0.67,0.14
0.69,0.92,0.03,1.0,0.0,0.87,0.09,0.8,0.09,1.0,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.68,0.14
0.69,0.9,0.04,0.97,0.02,0.82,0.12,0.75,0.12,0.92,0.02,0.94,0.04,0.82,0.13,0.87,0.04,0.69,0.13
0.69,0.87,0.05,0.92,0.06,0.8,0.13,0.72,0.13,0.76,0.06,0.94,0.04,0.87,0.09,0.86,0.04,0.76,0.09
0.7,0.9,0.04,0.97,0.03,0.82,0.11,0.77,0.11,0.88,0.03,0.94,0.05,0.84,0.12,0.86,0.05,0.7,0.12
0.69,0.93,0.03,0.99,0.01,0.86,0.09,0.81,0.09,0.96,0.01,0.94,0.05,0.8,0.14,0.85,0.05,0.65,0.14
0.69,0.95,0.02,0.96,0.03,0.9,0.06,0.85,0.06,0.87,0.03,0.93,0.05,0.78,0.16,0.84,0.05,0.63,0.16
0.69,0.94,0.02,0.98,0.02,0.89,0.07,0.83,0.07,0.93,0.02,0.93,0.05,0.8,0.15,0.84,0.05,0.66,0.15
0.69,0.93,0.03,0.98,0.01,0.86,0.09,0.81,0.09,0.95,0.01,0.94,0.05,0.8,0.15,0.85,0.05,0.65,0.15
0.7,0.89,0.04,0.95,0.04,0.81,0.12,0.75,0.12,0.84,0.04,0.94,0.04,0.85,0.11,0.86,0.04,0.73,0.11
0.7,0.89,0.05,0.93,0.06,0.8,0.12,0.75,0.12,0.77,0.06,0.93,0.05,0.88,0.09,0.85,0.05,0.76,0.09
