ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.85,0.07,0.78,0.2,0.56,0.19,0.74,0.19,0.32,0.2,0.86,0.1,0.96,0.02,0.78,0.1,0.95,0.02,0.76,0.2
0.67,0.79,0.1,0.79,0.2,0.38,0.36,0.55,0.36,0.19,0.2,0.97,0.02,0.93,0.05,0.95,0.02,0.84,0.05,0.67,0.28
0.68,0.74,0.12,0.75,0.24,0.36,0.42,0.45,0.42,0.18,0.24,0.98,0.01,0.94,0.05,0.96,0.01,0.85,0.05,0.6,0.33
0.68,0.74,0.12,0.74,0.25,0.38,0.4,0.47,0.4,0.13,0.25,1.0,0.0,0.86,0.11,0.99,0.0,0.64,0.11,0.6,0.33
0.67,0.73,0.12,0.73,0.25,0.37,0.42,0.45,0.42,0.2,0.25,0.99,0.01,0.95,0.03,0.97,0.01,0.9,0.03,0.59,0.33
0.68,0.73,0.12,0.71,0.26,0.49,0.35,0.47,0.35,0.26,0.26,0.99,0.01,0.94,0.04,0.97,0.01,0.89,0.04,0.59,0.3
0.67,0.73,0.12,0.72,0.25,0.5,0.34,0.48,0.34,0.29,0.25,0.98,0.01,0.97,0.02,0.97,0.01,0.93,0.02,0.6,0.3
0.67,0.75,0.11,0.74,0.23,0.53,0.32,0.5,0.32,0.34,0.23,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.62,0.28
0.68,0.74,0.11,0.74,0.23,0.54,0.31,0.5,0.31,0.33,0.23,0.98,0.01,0.99,0.01,0.95,0.01,0.98,0.01,0.62,0.27
0.68,0.77,0.1,0.77,0.2,0.55,0.3,0.53,0.3,0.38,0.2,0.98,0.01,0.98,0.01,0.96,0.01,0.96,0.01,0.65,0.25
0.69,0.79,0.09,0.8,0.18,0.63,0.25,0.57,0.25,0.42,0.18,0.96,0.03,0.98,0.01,0.92,0.03,0.97,0.01,0.69,0.21
