ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.51,0.27,0.3,0.2,0.54,0.28,0.64,0.16,0.64,0.37,0.54,0.91,0.05,0.64,0.18,0.89,0.05,0.74,0.18,0.18,0.59
0.52,0.29,0.3,0.24,0.54,0.2,0.7,0.14,0.7,0.34,0.54,0.98,0.01,0.55,0.23,0.97,0.01,0.68,0.23,0.19,0.62
0.57,0.33,0.33,0.25,0.73,0.01,0.84,0.15,0.84,0.04,0.73,0.97,0.02,0.38,0.32,0.96,0.02,0.6,0.32,0.2,0.78
0.61,0.43,0.29,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.88,0.08,0.0,1.0,0.78,0.08,0.0,1.0,0.0,1.0
0.65,0.65,0.18,0.64,0.35,0.02,0.68,0.31,0.68,0.02,0.35,0.91,0.06,0.92,0.05,0.83,0.06,0.87,0.05,0.47,0.52
0.66,0.7,0.15,0.69,0.31,0.13,0.57,0.38,0.57,0.03,0.31,0.95,0.03,0.8,0.17,0.92,0.03,0.49,0.17,0.53,0.44
0.67,0.73,0.13,0.72,0.27,0.23,0.49,0.43,0.49,0.07,0.27,0.97,0.02,0.84,0.13,0.95,0.02,0.58,0.13,0.57,0.38
0.67,0.73,0.13,0.73,0.26,0.3,0.45,0.45,0.45,0.11,0.26,0.99,0.01,0.86,0.11,0.97,0.01,0.65,0.11,0.59,0.35
0.68,0.76,0.11,0.76,0.23,0.34,0.4,0.49,0.4,0.12,0.23,1.0,0.0,0.86,0.11,0.99,0.0,0.64,0.11,0.62,0.32
0.68,0.77,0.11,0.77,0.22,0.37,0.39,0.5,0.39,0.16,0.22,1.0,0.0,0.91,0.07,0.99,0.0,0.76,0.07,0.64,0.3
0.68,0.77,0.11,0.77,0.22,0.38,0.39,0.5,0.39,0.2,0.22,1.0,0.0,0.94,0.04,0.99,0.0,0.86,0.04,0.64,0.3
0.67,0.76,0.11,0.78,0.2,0.4,0.38,0.49,0.38,0.27,0.2,1.0,0.0,0.98,0.01,1.0,0.0,0.96,0.01,0.64,0.29
0.67,0.76,0.11,0.78,0.21,0.42,0.37,0.5,0.37,0.29,0.21,1.0,0.0,0.97,0.02,1.0,0.0,0.94,0.02,0.64,0.29
0.67,0.77,0.1,0.78,0.2,0.44,0.35,0.51,0.35,0.3,0.2,0.99,0.01,0.98,0.01,0.98,0.01,0.97,0.01,0.65,0.28
0.67,0.77,0.1,0.78,0.21,0.44,0.35,0.52,0.35,0.26,0.21,0.99,0.01,0.98,0.01,0.97,0.01,0.96,0.01,0.65,0.28
0.68,0.77,0.1,0.78,0.2,0.42,0.36,0.51,0.36,0.24,0.2,0.99,0.01,0.96,0.03,0.98,0.01,0.92,0.03,0.65,0.28
0.68,0.76,0.11,0.77,0.21,0.42,0.37,0.5,0.37,0.25,0.21,0.99,0.0,0.98,0.02,0.99,0.0,0.95,0.02,0.64,0.29
0.68,0.77,0.11,0.78,0.21,0.42,0.36,0.51,0.36,0.22,0.21,0.99,0.01,0.95,0.04,0.98,0.01,0.88,0.04,0.65,0.28
0.68,0.76,0.11,0.77,0.22,0.43,0.36,0.5,0.36,0.23,0.22,0.99,0.01,0.95,0.04,0.98,0.01,0.87,0.04,0.64,0.29
0.68,0.76,0.11,0.76,0.22,0.44,0.36,0.5,0.36,0.23,0.22,0.99,0.01,0.95,0.04,0.98,0.01,0.88,0.04,0.63,0.29
0.68,0.77,0.1,0.78,0.2,0.45,0.35,0.51,0.35,0.28,0.2,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.65,0.28
0.68,0.78,0.1,0.78,0.2,0.45,0.34,0.52,0.34,0.26,0.2,0.99,0.01,0.97,0.02,0.97,0.01,0.93,0.02,0.65,0.27
0.68,0.78,0.1,0.8,0.19,0.46,0.34,0.52,0.34,0.3,0.19,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.66,0.27
0.68,0.78,0.1,0.8,0.19,0.46,0.34,0.53,0.34,0.28,0.19,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.67,0.27
0.69,0.78,0.1,0.8,0.19,0.45,0.34,0.52,0.34,0.24,0.19,0.99,0.01,0.96,0.03,0.98,0.01,0.89,0.03,0.66,0.27
0.68,0.78,0.1,0.8,0.19,0.45,0.35,0.52,0.35,0.27,0.19,0.99,0.0,0.99,0.01,0.99,0.0,0.97,0.01,0.66,0.27
0.68,0.78,0.1,0.79,0.19,0.46,0.34,0.52,0.34,0.27,0.19,0.99,0.01,0.98,0.02,0.98,0.01,0.94,0.02,0.66,0.27
0.69,0.78,0.1,0.79,0.19,0.44,0.35,0.52,0.35,0.24,0.19,0.99,0.01,0.95,0.03,0.98,0.01,0.88,0.03,0.66,0.27
0.68,0.79,0.1,0.81,0.17,0.46,0.34,0.53,0.34,0.33,0.17,0.99,0.0,0.97,0.02,0.99,0.0,0.93,0.02,0.67,0.26
0.68,0.8,0.09,0.82,0.16,0.53,0.3,0.56,0.3,0.38,0.16,0.98,0.01,0.96,0.03,0.96,0.01,0.92,0.03,0.69,0.23
0.69,0.81,0.08,0.82,0.16,0.63,0.24,0.6,0.24,0.42,0.16,0.96,0.03,0.98,0.01,0.91,0.03,0.96,0.01,0.71,0.2
0.69,0.81,0.08,0.83,0.15,0.65,0.23,0.59,0.23,0.48,0.15,0.96,0.03,0.95,0.03,0.92,0.03,0.9,0.03,0.71,0.19
0.69,0.82,0.08,0.84,0.14,0.67,0.21,0.63,0.21,0.5,0.14,0.95,0.03,0.95,0.03,0.89,0.03,0.91,0.03,0.73,0.17
0.69,0.82,0.08,0.84,0.14,0.67,0.21,0.62,0.21,0.49,0.14,0.95,0.03,0.96,0.03,0.89,0.03,0.91,0.03,0.73,0.17
0.69,0.83,0.07,0.86,0.12,0.68,0.2,0.64,0.2,0.55,0.12,0.95,0.03,0.93,0.05,0.9,0.03,0.86,0.05,0.75,0.16
0.69,0.84,0.07,0.86,0.12,0.71,0.18,0.66,0.18,0.56,0.12,0.94,0.04,0.93,0.05,0.88,0.04,0.87,0.05,0.76,0.15
0.7,0.85,0.06,0.89,0.1,0.72,0.18,0.68,0.18,0.61,0.1,0.94,0.04,0.92,0.06,0.88,0.04,0.83,0.06,0.79,0.14
0.7,0.85,0.06,0.89,0.09,0.71,0.18,0.68,0.18,0.6,0.09,0.95,0.04,0.91,0.06,0.88,0.04,0.82,0.06,0.79,0.14
0.7,0.85,0.06,0.89,0.1,0.71,0.18,0.67,0.18,0.6,0.1,0.95,0.04,0.91,0.06,0.89,0.04,0.82,0.06,0.78,0.14
0.7,0.86,0.06,0.9,0.09,0.7,0.19,0.67,0.19,0.61,0.09,0.95,0.03,0.91,0.07,0.89,0.03,0.8,0.07,0.79,0.14
0.69,0.86,0.06,0.9,0.08,0.73,0.17,0.69,0.17,0.66,0.08,0.95,0.04,0.89,0.08,0.88,0.04,0.78,0.08,0.79,0.12
0.69,0.86,0.06,0.89,0.09,0.74,0.16,0.69,0.16,0.65,0.09,0.94,0.04,0.9,0.07,0.87,0.04,0.81,0.07,0.79,0.12
0.7,0.86,0.06,0.89,0.09,0.76,0.15,0.7,0.15,0.65,0.09,0.94,0.04,0.91,0.06,0.87,0.04,0.82,0.06,0.79,0.12
0.7,0.86,0.06,0.9,0.09,0.77,0.15,0.7,0.15,0.67,0.09,0.94,0.04,0.9,0.07,0.86,0.04,0.81,0.07,0.8,0.12
0.7,0.86,0.06,0.89,0.09,0.75,0.16,0.68,0.16,0.66,0.09,0.95,0.04,0.9,0.07,0.88,0.04,0.8,0.07,0.79,0.12
0.69,0.85,0.06,0.89,0.09,0.75,0.16,0.68,0.16,0.65,0.09,0.94,0.04,0.9,0.07,0.87,0.04,0.81,0.07,0.79,0.12
0.69,0.85,0.06,0.88,0.1,0.75,0.16,0.69,0.16,0.64,0.1,0.94,0.04,0.91,0.06,0.87,0.04,0.82,0.06,0.78,0.13
0.7,0.84,0.07,0.86,0.12,0.75,0.17,0.68,0.17,0.57,0.12,0.94,0.04,0.94,0.04,0.86,0.04,0.88,0.04,0.77,0.15
0.7,0.84,0.07,0.88,0.1,0.7,0.19,0.65,0.19,0.58,0.1,0.95,0.03,0.92,0.06,0.9,0.03,0.84,0.06,0.77,0.15
0.7,0.85,0.07,0.88,0.1,0.7,0.19,0.66,0.19,0.57,0.1,0.95,0.04,0.93,0.05,0.89,0.04,0.85,0.05,0.77,0.15
