ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.65,0.76,0.1,0.74,0.22,0.65,0.24,0.59,0.24,0.43,0.22,0.93,0.05,0.98,0.01,0.86,0.05,0.97,0.01,0.67,0.23
0.67,0.85,0.07,0.87,0.13,0.31,0.33,0.61,0.33,0.12,0.13,0.97,0.02,0.91,0.08,0.94,0.02,0.68,0.08,0.74,0.23
0.68,0.82,0.09,0.85,0.15,0.33,0.36,0.56,0.36,0.16,0.15,0.99,0.01,0.94,0.05,0.97,0.01,0.81,0.05,0.71,0.26
0.68,0.78,0.1,0.78,0.21,0.39,0.37,0.51,0.37,0.18,0.21,0.99,0.01,0.92,0.06,0.98,0.01,0.79,0.06,0.65,0.29
0.68,0.78,0.1,0.79,0.2,0.4,0.37,0.51,0.37,0.18,0.2,0.99,0.01,0.92,0.06,0.98,0.01,0.79,0.06,0.65,0.29
0.68,0.77,0.11,0.79,0.2,0.43,0.37,0.5,0.37,0.29,0.2,1.0,0.0,0.98,0.02,0.99,0.0,0.95,0.02,0.65,0.29
0.68,0.78,0.1,0.8,0.18,0.49,0.33,0.52,0.33,0.35,0.18,0.99,0.0,0.96,0.03,0.99,0.0,0.92,0.03,0.66,0.26
0.69,0.76,0.11,0.77,0.21,0.53,0.32,0.5,0.32,0.33,0.21,0.99,0.01,1.0,0.0,0.98,0.01,0.99,0.0,0.64,0.27
0.69,0.78,0.1,0.79,0.19,0.5,0.33,0.51,0.33,0.34,0.19,0.99,0.0,0.98,0.01,0.99,0.0,0.96,0.01,0.65,0.26
0.69,0.77,0.1,0.78,0.2,0.5,0.33,0.51,0.33,0.33,0.2,1.0,0.0,0.99,0.01,0.99,0.0,0.98,0.01,0.65,0.27
0.68,0.75,0.11,0.76,0.22,0.49,0.34,0.49,0.34,0.3,0.22,1.0,0.0,0.99,0.01,0.99,0.0,0.98,0.01,0.62,0.28
0.68,0.75,0.11,0.75,0.21,0.59,0.29,0.52,0.29,0.37,0.21,0.98,0.02,1.0,0.0,0.95,0.02,1.0,0.0,0.64,0.25
0.69,0.78,0.09,0.8,0.17,0.59,0.27,0.54,0.27,0.41,0.17,0.98,0.01,0.97,0.02,0.96,0.01,0.94,0.02,0.67,0.22
