ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.57,0.96,0.02,0.99,0.01,0.57,0.1,0.88,0.1,0.94,0.01,0.87,0.08,0.63,0.23,0.82,0.08,0.62,0.23,0.94,0.06
0.61,0.93,0.04,0.96,0.04,0.19,0.22,0.77,0.22,0.46,0.04,0.91,0.06,0.63,0.29,0.87,0.06,0.42,0.29,0.86,0.13
0.61,0.91,0.04,0.93,0.07,0.08,0.25,0.74,0.25,0.05,0.07,0.91,0.05,0.98,0.02,0.87,0.05,0.92,0.02,0.83,0.16
0.61,0.91,0.04,0.0,1.0,0.04,0.26,0.74,0.26,0.0,1.0,0.91,0.05,0.0,1.0,0.87,0.05,0.0,1.0,0.37,0.63
0.61,0.91,0.05,0.0,1.0,0.04,0.27,0.73,0.27,0.0,1.0,0.92,0.05,0.0,1.0,0.88,0.05,0.0,1.0,0.36,0.64
0.62,0.9,0.05,0.0,1.0,0.04,0.3,0.7,0.3,0.0,1.0,0.93,0.04,0.0,1.0,0.9,0.04,0.0,1.0,0.35,0.65
0.62,0.9,0.05,0.0,1.0,0.02,0.3,0.7,0.3,0.0,1.0,0.93,0.04,0.0,1.0,0.9,0.04,0.0,1.0,0.35,0.65
0.62,0.89,0.05,0.0,1.0,0.02,0.31,0.69,0.31,0.0,1.0,0.94,0.04,0.0,1.0,0.91,0.04,0.0,1.0,0.34,0.66
0.62,0.89,0.05,0.0,1.0,0.02,0.31,0.69,0.31,0.0,1.0,0.94,0.04,0.0,1.0,0.91,0.04,0.0,1.0,0.34,0.66
0.62,0.89,0.06,0.0,1.0,0.02,0.32,0.68,0.32,0.0,1.0,0.94,0.04,0.0,1.0,0.91,0.04,0.0,1.0,0.34,0.66
0.63,0.89,0.06,0.0,1.0,0.02,0.33,0.67,0.33,0.0,1.0,0.95,0.03,0.0,1.0,0.92,0.03,0.0,1.0,0.34,0.67
0.63,0.88,0.06,0.0,1.0,0.02,0.35,0.65,0.35,0.0,1.0,0.96,0.03,0.0,1.0,0.93,0.03,0.0,1.0,0.33,0.68
0.63,0.88,0.06,0.0,1.0,0.02,0.35,0.65,0.35,0.0,1.0,0.96,0.03,0.0,1.0,0.94,0.03,0.0,1.0,0.33,0.68
