ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.63,0.76,0.12,0.73,0.27,0.14,0.46,0.51,0.46,0.07,0.27,0.97,0.02,0.94,0.04,0.94,0.02,0.88,0.04
0.62,0.85,0.07,0.85,0.15,0.11,0.34,0.65,0.34,0.04,0.15,0.93,0.04,0.9,0.08,0.9,0.04,0.74,0.08
0.64,0.84,0.08,0.85,0.15,0.19,0.36,0.61,0.36,0.14,0.15,0.95,0.03,0.96,0.03,0.93,0.03,0.91,0.03
0.65,0.84,0.08,0.84,0.15,0.29,0.33,0.62,0.33,0.17,0.15,0.95,0.03,0.98,0.02,0.91,0.03,0.94,0.02
0.66,0.81,0.09,0.8,0.19,0.37,0.34,0.57,0.34,0.19,0.19,0.96,0.03,0.94,0.04,0.92,0.03,0.87,0.04
0.67,0.79,0.1,0.8,0.19,0.4,0.35,0.54,0.35,0.25,0.19,0.98,0.01,0.99,0.01,0.96,0.01,0.98,0.01
0.67,0.82,0.08,0.83,0.14,0.62,0.24,0.61,0.24,0.52,0.14,0.96,0.03,0.9,0.07,0.91,0.03,0.83,0.07
0.67,0.83,0.07,0.85,0.12,0.7,0.19,0.65,0.19,0.61,0.12,0.95,0.04,0.89,0.07,0.89,0.04,0.81,0.07
0.67,0.88,0.05,0.92,0.06,0.8,0.13,0.74,0.13,0.79,0.06,0.93,0.05,0.85,0.1,0.85,0.05,0.76,0.1
0.67,0.89,0.05,0.93,0.05,0.82,0.12,0.76,0.12,0.82,0.05,0.93,0.05,0.84,0.11,0.84,0.05,0.75,0.11
0.68,0.91,0.04,0.98,0.02,0.84,0.1,0.79,0.1,0.93,0.02,0.93,0.05,0.82,0.13,0.85,0.05,0.7,0.13
0.68,0.92,0.03,0.99,0.01,0.85,0.09,0.81,0.09,0.95,0.01,0.92,0.06,0.82,0.13,0.84,0.06,0.69,0.13
0.68,0.92,0.03,0.98,0.01,0.86,0.08,0.82,0.08,0.95,0.01,0.92,0.06,0.83,0.12,0.83,0.06,0.7,0.12
0.69,0.9,0.04,0.97,0.03,0.83,0.11,0.77,0.11,0.9,0.03,0.93,0.05,0.83,0.12,0.85,0.05,0.71,0.12
0.68,0.92,0.03,1.0,0.0,0.84,0.1,0.79,0.1,1.0,0.0,0.94,0.05,0.8,0.14,0.86,0.05,0.67,0.14
0.68,0.91,0.04,0.98,0.02,0.83,0.11,0.77,0.11,0.94,0.02,0.94,0.04,0.81,0.13,0.86,0.04,0.69,0.13
0.68,0.92,0.03,0.99,0.0,0.84,0.1,0.8,0.1,0.98,0.0,0.93,0.05,0.8,0.14,0.85,0.05,0.68,0.14
0.68,0.91,0.04,0.97,0.02,0.84,0.1,0.8,0.1,0.9,0.02,0.92,0.05,0.83,0.12,0.83,0.05,0.71,0.12
0.68,0.92,0.03,0.98,0.02,0.85,0.09,0.8,0.09,0.93,0.02,0.93,0.05,0.83,0.12,0.84,0.05,0.7,0.12
0.69,0.9,0.04,0.98,0.02,0.82,0.11,0.76,0.11,0.93,0.02,0.94,0.04,0.82,0.13,0.87,0.04,0.69,0.13
0.69,0.89,0.04,0.94,0.05,0.82,0.12,0.76,0.12,0.82,0.05,0.93,0.05,0.86,0.1,0.85,0.05,0.74,0.1
0.69,0.88,0.05,0.92,0.06,0.8,0.13,0.73,0.13,0.76,0.06,0.93,0.05,0.87,0.09,0.85,0.05,0.77,0.09
0.69,0.87,0.05,0.91,0.08,0.74,0.16,0.71,0.16,0.68,0.08,0.94,0.04,0.88,0.08,0.87,0.04,0.78,0.08
0.69,0.85,0.07,0.89,0.09,0.66,0.21,0.64,0.21,0.62,0.09,0.96,0.03,0.88,0.08,0.92,0.03,0.77,0.08
0.69,0.86,0.06,0.91,0.08,0.72,0.17,0.68,0.17,0.67,0.08,0.95,0.04,0.89,0.08,0.89,0.04,0.77,0.08
0.69,0.89,0.04,0.95,0.04,0.81,0.12,0.76,0.12,0.82,0.04,0.93,0.05,0.86,0.1,0.85,0.05,0.74,0.1
0.69,0.92,0.03,0.98,0.02,0.87,0.08,0.83,0.08,0.92,0.02,0.92,0.06,0.84,0.11,0.82,0.06,0.71,0.11
0.69,0.92,0.03,1.0,0.0,0.86,0.09,0.8,0.09,0.99,0.0,0.94,0.05,0.81,0.14,0.85,0.05,0.68,0.14
0.69,0.92,0.03,1.0,0.0,0.87,0.08,0.82,0.08,0.99,0.0,0.93,0.05,0.82,0.13,0.84,0.05,0.68,0.13
0.69,0.93,0.03,0.99,0.0,0.87,0.08,0.82,0.08,0.98,0.0,0.93,0.05,0.81,0.14,0.84,0.05,0.67,0.14
0.69,0.92,0.03,0.99,0.01,0.87,0.09,0.81,0.09,0.97,0.01,0.93,0.05,0.82,0.13,0.84,0.05,0.69,0.13
0.69,0.91,0.03,0.99,0.01,0.84,0.1,0.78,0.1,0.96,0.01,0.94,0.05,0.82,0.13,0.86,0.05,0.68,0.13
0.69,0.88,0.05,0.94,0.04,0.8,0.13,0.73,0.13,0.83,0.04,0.94,0.04,0.84,0.11,0.87,0.04,0.72,0.11
0.69,0.91,0.04,0.99,0.01,0.81,0.12,0.75,0.12,0.96,0.01,0.95,0.04,0.81,0.14,0.89,0.04,0.66,0.14
0.69,0.93,0.03,0.97,0.02,0.85,0.09,0.8,0.09,0.91,0.02,0.94,0.04,0.79,0.16,0.87,0.04,0.63,0.16
0.69,0.95,0.02,0.96,0.03,0.89,0.07,0.84,0.07,0.87,0.03,0.93,0.05,0.78,0.16,0.85,0.05,0.63,0.16
0.69,0.93,0.03,0.98,0.01,0.87,0.09,0.81,0.09,0.94,0.01,0.94,0.04,0.79,0.15,0.86,0.04,0.66,0.15
0.7,0.93,0.03,0.99,0.01,0.85,0.09,0.8,0.09,0.96,0.01,0.94,0.04,0.8,0.14,0.86,0.04,0.65,0.14
0.69,0.92,0.03,0.99,0.0,0.85,0.09,0.79,0.09,0.98,0.0,0.94,0.05,0.81,0.13,0.85,0.05,0.68,0.13
0.7,0.9,0.04,0.97,0.02,0.8,0.13,0.74,0.13,0.91,0.02,0.95,0.04,0.82,0.13,0.88,0.04,0.68,0.13
0.7,0.89,0.05,0.95,0.04,0.78,0.14,0.73,0.14,0.82,0.04,0.94,0.04,0.85,0.11,0.87,0.04,0.71,0.11
0.7,0.86,0.06,0.91,0.08,0.72,0.18,0.66,0.18,0.68,0.08,0.96,0.03,0.88,0.09,0.91,0.03,0.76,0.09
0.7,0.88,0.05,0.92,0.06,0.78,0.14,0.73,0.14,0.73,0.06,0.94,0.05,0.88,0.08,0.86,0.05,0.77,0.08
0.7,0.9,0.04,0.96,0.03,0.8,0.13,0.74,0.13,0.85,0.03,0.94,0.04,0.85,0.11,0.87,0.04,0.7,0.11
0.7,0.88,0.05,0.93,0.06,0.78,0.14,0.73,0.14,0.76,0.06,0.94,0.04,0.87,0.09,0.86,0.04,0.75,0.09
0.69,0.9,0.04,0.97,0.02,0.81,0.12,0.74,0.12,0.9,0.02,0.95,0.04,0.83,0.12,0.88,0.04,0.69,0.12
0.69,0.88,0.05,0.94,0.05,0.75,0.15,0.71,0.15,0.8,0.05,0.95,0.04,0.84,0.11,0.89,0.04,0.71,0.11
0.69,0.9,0.04,0.95,0.04,0.74,0.15,0.74,0.15,0.79,0.04,0.94,0.04,0.85,0.11,0.87,0.04,0.7,0.11
0.69,0.88,0.05,0.94,0.05,0.68,0.18,0.7,0.18,0.74,0.05,0.95,0.03,0.84,0.12,0.9,0.03,0.69,0.12
0.7,0.88,0.05,0.93,0.06,0.72,0.17,0.69,0.17,0.73,0.06,0.95,0.03,0.86,0.1,0.9,0.03,0.72,0.1
