ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.64,0.77,0.12,0.75,0.25,0.1,0.48,0.49,0.48,0.01,0.25,0.99,0.01,0.75,0.22,0.99,0.01,0.31,0.22
0.63,0.85,0.07,0.85,0.15,0.1,0.36,0.63,0.36,0.02,0.15,0.95,0.03,0.82,0.15,0.92,0.03,0.45,0.15
0.64,0.86,0.07,0.88,0.12,0.15,0.34,0.64,0.34,0.08,0.12,0.95,0.03,0.97,0.02,0.92,0.03,0.91,0.02
0.64,0.87,0.06,0.89,0.11,0.18,0.32,0.66,0.32,0.09,0.11,0.94,0.04,0.95,0.04,0.91,0.04,0.84,0.04
0.65,0.86,0.07,0.88,0.12,0.28,0.31,0.65,0.31,0.19,0.12,0.95,0.03,0.98,0.01,0.91,0.03,0.95,0.01
0.66,0.86,0.07,0.87,0.12,0.39,0.29,0.65,0.29,0.26,0.12,0.95,0.04,0.99,0.01,0.91,0.04,0.97,0.01
0.67,0.85,0.07,0.86,0.13,0.44,0.28,0.63,0.28,0.28,0.13,0.95,0.03,1.0,0.0,0.91,0.03,0.99,0.0
0.67,0.85,0.07,0.87,0.13,0.48,0.27,0.65,0.27,0.29,0.13,0.94,0.04,0.99,0.01,0.9,0.04,0.97,0.01
0.68,0.85,0.07,0.88,0.11,0.52,0.26,0.64,0.26,0.43,0.11,0.96,0.03,0.93,0.05,0.92,0.03,0.83,0.05
0.68,0.85,0.07,0.89,0.1,0.51,0.27,0.62,0.27,0.48,0.1,0.97,0.02,0.89,0.08,0.94,0.02,0.77,0.08
0.67,0.86,0.06,0.9,0.09,0.55,0.25,0.65,0.25,0.53,0.09,0.96,0.03,0.88,0.09,0.92,0.03,0.75,0.09
0.67,0.87,0.06,0.91,0.09,0.54,0.24,0.66,0.24,0.53,0.09,0.95,0.03,0.88,0.09,0.91,0.03,0.74,0.09
0.68,0.86,0.06,0.91,0.08,0.57,0.24,0.65,0.24,0.58,0.08,0.96,0.03,0.86,0.1,0.92,0.03,0.73,0.1
0.68,0.86,0.06,0.9,0.09,0.57,0.24,0.65,0.24,0.54,0.09,0.96,0.03,0.88,0.09,0.92,0.03,0.76,0.09
0.68,0.86,0.06,0.91,0.08,0.6,0.22,0.66,0.22,0.62,0.08,0.96,0.03,0.86,0.1,0.91,0.03,0.72,0.1
0.68,0.87,0.06,0.91,0.08,0.64,0.2,0.68,0.2,0.62,0.08,0.95,0.04,0.87,0.09,0.9,0.04,0.75,0.09
0.68,0.88,0.05,0.94,0.05,0.72,0.17,0.7,0.17,0.79,0.05,0.95,0.03,0.83,0.12,0.9,0.03,0.7,0.12
0.69,0.9,0.04,0.96,0.03,0.81,0.12,0.75,0.12,0.88,0.03,0.94,0.04,0.83,0.12,0.87,0.04,0.71,0.12
0.69,0.93,0.03,0.99,0.01,0.86,0.09,0.79,0.09,0.96,0.01,0.94,0.04,0.79,0.15,0.86,0.04,0.66,0.15
0.68,0.95,0.02,0.95,0.03,0.92,0.05,0.86,0.05,0.9,0.03,0.93,0.05,0.78,0.15,0.84,0.05,0.67,0.15
0.68,0.98,0.01,0.92,0.06,0.96,0.02,0.93,0.02,0.84,0.06,0.92,0.06,0.78,0.16,0.8,0.06,0.66,0.16
0.67,0.99,0.0,0.9,0.07,0.96,0.03,0.92,0.03,0.8,0.07,0.93,0.05,0.76,0.17,0.83,0.05,0.64,0.17
0.67,1.0,0.0,0.88,0.09,0.96,0.03,0.92,0.03,0.77,0.09,0.93,0.05,0.74,0.18,0.84,0.05,0.63,0.18
0.67,1.0,0.0,0.88,0.09,0.97,0.02,0.93,0.02,0.78,0.09,0.93,0.05,0.74,0.18,0.83,0.05,0.64,0.18
0.67,0.97,0.01,0.84,0.11,0.98,0.01,0.96,0.01,0.72,0.11,0.93,0.05,0.73,0.19,0.84,0.05,0.61,0.19
0.66,0.94,0.02,0.82,0.13,0.97,0.02,0.95,0.02,0.69,0.13,0.92,0.06,0.73,0.19,0.8,0.06,0.62,0.19
0.67,0.97,0.01,0.86,0.11,0.99,0.01,0.99,0.01,0.68,0.11,0.91,0.07,0.73,0.19,0.8,0.07,0.59,0.19
0.68,1.0,0.0,0.9,0.07,0.98,0.01,0.97,0.01,0.76,0.07,0.91,0.06,0.76,0.17,0.8,0.06,0.62,0.17
0.69,0.98,0.01,0.93,0.06,0.96,0.03,0.94,0.03,0.78,0.06,0.91,0.06,0.77,0.17,0.8,0.06,0.61,0.17
0.69,0.99,0.0,0.92,0.07,0.97,0.02,0.96,0.02,0.75,0.07,0.91,0.07,0.77,0.17,0.8,0.07,0.6,0.17
0.69,0.98,0.01,0.93,0.05,0.95,0.03,0.92,0.03,0.81,0.05,0.91,0.06,0.78,0.16,0.81,0.06,0.63,0.16
0.69,0.96,0.01,0.94,0.05,0.91,0.05,0.88,0.05,0.82,0.05,0.93,0.05,0.77,0.17,0.83,0.05,0.61,0.17
