ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.97,0.01,0.95,0.04,0.96,0.02,0.94,0.02,0.87,0.04,0.9,0.07,0.79,0.14,0.78,0.07,0.67,0.14
0.68,0.98,0.01,0.95,0.04,0.98,0.01,0.97,0.01,0.87,0.04,0.9,0.08,0.8,0.14,0.77,0.08,0.68,0.14
0.67,1.0,0.0,0.91,0.06,1.0,0.0,1.0,0.0,0.79,0.06,0.9,0.08,0.78,0.16,0.77,0.08,0.65,0.16
0.68,1.0,0.0,0.91,0.07,0.99,0.01,0.98,0.01,0.79,0.07,0.91,0.07,0.77,0.16,0.79,0.07,0.64,0.16
0.68,1.0,0.0,0.92,0.06,0.98,0.01,0.97,0.01,0.81,0.06,0.89,0.08,0.79,0.15,0.75,0.08,0.67,0.15
0.67,1.0,0.0,0.92,0.06,0.98,0.01,0.96,0.01,0.81,0.06,0.89,0.08,0.79,0.15,0.75,0.08,0.67,0.15
0.67,0.99,0.0,0.92,0.06,0.96,0.03,0.93,0.03,0.81,0.06,0.88,0.09,0.8,0.14,0.73,0.09,0.68,0.14
0.68,0.97,0.01,0.94,0.04,0.98,0.01,0.96,0.01,0.87,0.04,0.9,0.07,0.8,0.14,0.77,0.07,0.67,0.14
0.69,0.97,0.01,0.96,0.03,0.98,0.01,0.96,0.01,0.9,0.03,0.9,0.08,0.81,0.13,0.76,0.08,0.69,0.13
0.69,0.94,0.02,0.99,0.01,0.95,0.04,0.9,0.04,0.97,0.01,0.91,0.07,0.82,0.12,0.78,0.07,0.71,0.12
0.69,0.93,0.03,1.0,0.0,0.91,0.06,0.85,0.06,0.99,0.0,0.92,0.06,0.83,0.12,0.81,0.06,0.71,0.12
0.69,0.9,0.04,0.96,0.03,0.88,0.08,0.81,0.08,0.9,0.03,0.93,0.06,0.84,0.11,0.82,0.06,0.73,0.11
0.69,0.9,0.04,0.95,0.04,0.85,0.09,0.79,0.09,0.85,0.04,0.93,0.06,0.86,0.1,0.83,0.06,0.75,0.1
0.69,0.93,0.03,0.99,0.01,0.9,0.06,0.86,0.06,0.97,0.01,0.91,0.06,0.84,0.12,0.8,0.06,0.71,0.12
0.69,0.94,0.02,0.97,0.02,0.89,0.07,0.85,0.07,0.91,0.02,0.93,0.05,0.8,0.15,0.83,0.05,0.65,0.15
0.69,0.94,0.02,0.98,0.01,0.89,0.07,0.84,0.07,0.95,0.01,0.93,0.05,0.8,0.14,0.83,0.05,0.67,0.14
0.69,0.95,0.02,0.96,0.03,0.89,0.07,0.83,0.07,0.88,0.03,0.94,0.05,0.78,0.16,0.85,0.05,0.64,0.16
0.69,0.95,0.02,0.96,0.03,0.9,0.06,0.85,0.06,0.88,0.03,0.93,0.05,0.79,0.15,0.84,0.05,0.64,0.15
0.68,0.93,0.02,0.98,0.02,0.88,0.08,0.82,0.08,0.94,0.02,0.93,0.05,0.79,0.15,0.85,0.05,0.67,0.15
0.69,0.92,0.03,0.99,0.0,0.86,0.09,0.79,0.09,0.98,0.0,0.94,0.05,0.81,0.13,0.85,0.05,0.69,0.13
0.68,0.91,0.04,0.99,0.01,0.84,0.1,0.77,0.1,0.96,0.01,0.94,0.04,0.81,0.14,0.87,0.04,0.69,0.14
0.69,0.92,0.03,1.0,0.0,0.85,0.09,0.79,0.09,1.0,0.0,0.94,0.05,0.81,0.14,0.86,0.05,0.67,0.14
0.69,0.94,0.03,0.97,0.02,0.86,0.09,0.81,0.09,0.92,0.02,0.94,0.04,0.79,0.15,0.86,0.04,0.64,0.15
0.69,0.94,0.02,0.96,0.03,0.87,0.08,0.81,0.08,0.89,0.03,0.94,0.04,0.78,0.16,0.87,0.04,0.63,0.16
0.69,0.93,0.03,0.98,0.02,0.88,0.08,0.82,0.08,0.94,0.02,0.94,0.05,0.8,0.15,0.85,0.05,0.66,0.15
0.69,0.94,0.02,0.96,0.03,0.87,0.09,0.81,0.09,0.88,0.03,0.94,0.04,0.78,0.16,0.87,0.04,0.62,0.16
0.69,0.93,0.03,0.97,0.02,0.85,0.09,0.79,0.09,0.92,0.02,0.95,0.04,0.78,0.16,0.87,0.04,0.64,0.16
0.69,0.93,0.03,0.98,0.02,0.85,0.1,0.78,0.1,0.94,0.02,0.95,0.04,0.79,0.15,0.87,0.04,0.64,0.15
0.69,0.91,0.04,0.99,0.01,0.82,0.11,0.77,0.11,0.96,0.01,0.94,0.04,0.81,0.14,0.87,0.04,0.67,0.14
0.69,0.88,0.05,0.94,0.05,0.79,0.13,0.73,0.13,0.82,0.05,0.94,0.04,0.85,0.11,0.87,0.04,0.72,0.11
0.7,0.89,0.04,0.95,0.04,0.79,0.13,0.74,0.13,0.83,0.04,0.94,0.04,0.85,0.11,0.87,0.04,0.72,0.11
0.7,0.9,0.04,0.98,0.02,0.79,0.13,0.73,0.13,0.92,0.02,0.95,0.03,0.82,0.13,0.89,0.03,0.67,0.13
0.7,0.88,0.05,0.95,0.04,0.76,0.15,0.7,0.15,0.82,0.04,0.96,0.03,0.84,0.12,0.9,0.03,0.7,0.12
0.69,0.91,0.04,0.99,0.01,0.8,0.13,0.74,0.13,0.97,0.01,0.95,0.03,0.8,0.14,0.9,0.03,0.65,0.14
0.69,0.91,0.04,1.0,0.0,0.79,0.14,0.72,0.14,0.99,0.0,0.96,0.03,0.78,0.16,0.92,0.03,0.63,0.16
0.69,0.91,0.03,0.99,0.01,0.79,0.13,0.73,0.13,0.96,0.01,0.96,0.03,0.78,0.16,0.91,0.03,0.62,0.16
0.7,0.91,0.04,0.99,0.01,0.8,0.13,0.74,0.13,0.97,0.01,0.95,0.03,0.8,0.14,0.89,0.03,0.65,0.14
0.69,0.92,0.03,0.98,0.01,0.8,0.13,0.74,0.13,0.95,0.01,0.96,0.03,0.78,0.16,0.91,0.03,0.62,0.16
