ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.55,0.99,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.83,0.11,0.0,1.0,0.78,0.11,0.0,1.0
0.59,0.93,0.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.88,0.07,0.0,1.0,0.84,0.07,0.0,1.0
0.63,0.77,0.11,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,1.0
0.64,0.81,0.09,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.99,0.0,0.0,1.0
0.65,0.73,0.13,0.75,0.25,0.01,0.6,0.4,0.6,0.03,0.25,0.94,0.04,0.48,0.36,0.9,0.04,0.46,0.36
0.65,0.69,0.15,0.68,0.32,0.11,0.58,0.38,0.58,0.03,0.32,0.95,0.03,0.81,0.15,0.91,0.03,0.55,0.15
0.67,0.72,0.13,0.7,0.29,0.32,0.44,0.44,0.44,0.11,0.29,1.0,0.0,0.84,0.13,1.0,0.0,0.62,0.13
0.68,0.74,0.12,0.72,0.25,0.51,0.33,0.5,0.33,0.25,0.25,0.97,0.02,0.92,0.06,0.94,0.02,0.83,0.06
0.68,0.78,0.1,0.77,0.21,0.63,0.24,0.59,0.24,0.38,0.21,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02
0.68,0.77,0.1,0.76,0.21,0.65,0.24,0.58,0.24,0.39,0.21,0.94,0.04,0.98,0.01,0.88,0.04,0.97,0.01
0.69,0.82,0.08,0.83,0.14,0.69,0.2,0.64,0.2,0.51,0.14,0.94,0.04,0.95,0.03,0.88,0.04,0.9,0.03
0.69,0.84,0.07,0.87,0.11,0.65,0.21,0.64,0.21,0.53,0.11,0.96,0.03,0.93,0.05,0.9,0.03,0.85,0.05
0.69,0.87,0.06,0.91,0.07,0.74,0.16,0.69,0.16,0.71,0.07,0.95,0.04,0.87,0.09,0.88,0.04,0.76,0.09
0.69,0.86,0.06,0.9,0.08,0.71,0.18,0.68,0.18,0.65,0.08,0.95,0.04,0.89,0.08,0.89,0.04,0.78,0.08
0.7,0.88,0.05,0.93,0.06,0.78,0.14,0.72,0.14,0.76,0.06,0.94,0.04,0.87,0.09,0.87,0.04,0.75,0.09
0.69,0.89,0.04,0.95,0.04,0.82,0.12,0.76,0.12,0.83,0.04,0.93,0.05,0.85,0.11,0.85,0.05,0.73,0.11
0.69,0.91,0.04,0.97,0.02,0.83,0.11,0.78,0.11,0.92,0.02,0.93,0.05,0.82,0.13,0.85,0.05,0.69,0.13
0.69,0.9,0.04,0.96,0.03,0.82,0.12,0.76,0.12,0.85,0.03,0.94,0.05,0.85,0.11,0.85,0.05,0.72,0.11
0.69,0.9,0.04,0.97,0.02,0.82,0.11,0.77,0.11,0.9,0.02,0.94,0.05,0.83,0.12,0.86,0.05,0.7,0.12
0.69,0.89,0.04,0.95,0.04,0.81,0.12,0.74,0.12,0.85,0.04,0.94,0.04,0.84,0.11,0.87,0.04,0.72,0.11
0.69,0.88,0.05,0.93,0.06,0.79,0.13,0.74,0.13,0.76,0.06,0.93,0.05,0.88,0.09,0.85,0.05,0.76,0.09
0.69,0.86,0.06,0.9,0.08,0.76,0.15,0.69,0.15,0.69,0.08,0.94,0.04,0.89,0.08,0.87,0.04,0.79,0.08
0.69,0.86,0.06,0.9,0.08,0.7,0.19,0.67,0.19,0.64,0.08,0.95,0.03,0.89,0.08,0.89,0.03,0.78,0.08
0.69,0.84,0.07,0.89,0.1,0.66,0.21,0.63,0.21,0.6,0.1,0.96,0.03,0.89,0.08,0.92,0.03,0.79,0.08
0.69,0.86,0.06,0.91,0.08,0.7,0.19,0.67,0.19,0.65,0.08,0.95,0.03,0.88,0.08,0.9,0.03,0.77,0.08
0.7,0.89,0.05,0.93,0.05,0.81,0.12,0.77,0.12,0.77,0.05,0.93,0.05,0.88,0.09,0.84,0.05,0.76,0.09
0.69,0.93,0.03,1.0,0.0,0.87,0.08,0.83,0.08,0.99,0.0,0.93,0.05,0.82,0.13,0.83,0.05,0.67,0.13
0.69,0.92,0.03,0.99,0.01,0.86,0.09,0.8,0.09,0.97,0.01,0.93,0.05,0.82,0.13,0.84,0.05,0.69,0.13
0.69,0.92,0.03,1.0,0.0,0.86,0.09,0.81,0.09,1.0,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.67,0.14
0.69,0.93,0.03,0.98,0.01,0.88,0.08,0.83,0.08,0.95,0.01,0.93,0.05,0.81,0.14,0.84,0.05,0.66,0.14
0.69,0.92,0.03,0.99,0.0,0.87,0.09,0.81,0.09,0.98,0.0,0.93,0.05,0.82,0.13,0.84,0.05,0.69,0.13
0.69,0.9,0.04,0.97,0.02,0.83,0.11,0.77,0.11,0.91,0.02,0.94,0.05,0.83,0.12,0.85,0.05,0.7,0.12
0.69,0.87,0.05,0.92,0.06,0.79,0.14,0.72,0.14,0.76,0.06,0.94,0.04,0.87,0.09,0.87,0.04,0.76,0.09
0.7,0.9,0.04,0.97,0.03,0.82,0.11,0.77,0.11,0.88,0.03,0.94,0.05,0.84,0.12,0.86,0.05,0.7,0.12
0.69,0.93,0.03,0.99,0.0,0.86,0.09,0.81,0.09,0.98,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.66,0.14
0.69,0.95,0.02,0.95,0.04,0.89,0.07,0.85,0.07,0.85,0.04,0.93,0.05,0.78,0.16,0.85,0.05,0.62,0.16
0.69,0.92,0.03,0.99,0.01,0.86,0.09,0.79,0.09,0.97,0.01,0.94,0.04,0.8,0.15,0.86,0.04,0.66,0.15
0.69,0.92,0.03,1.0,0.0,0.84,0.1,0.78,0.1,1.0,0.0,0.94,0.04,0.81,0.14,0.86,0.04,0.67,0.14
0.7,0.89,0.04,0.96,0.03,0.8,0.13,0.73,0.13,0.88,0.03,0.95,0.04,0.83,0.12,0.88,0.04,0.7,0.12
0.7,0.88,0.05,0.94,0.05,0.78,0.14,0.72,0.14,0.8,0.05,0.95,0.04,0.85,0.11,0.88,0.04,0.72,0.11
