ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.58,0.81,0.09,0.74,0.25,0.3,0.35,0.59,0.35,0.16,0.25,0.77,0.16,0.68,0.24,0.66,0.16,0.5,0.24
0.66,0.96,0.02,0.98,0.01,0.94,0.03,0.96,0.03,0.9,0.01,0.86,0.1,0.89,0.09,0.76,0.1,0.75,0.09
0.67,0.86,0.06,0.86,0.13,0.66,0.18,0.72,0.18,0.4,0.13,0.91,0.06,0.99,0.01,0.83,0.06,0.97,0.01
0.68,0.81,0.09,0.82,0.17,0.52,0.29,0.58,0.29,0.3,0.17,0.96,0.03,0.98,0.02,0.92,0.03,0.94,0.02
0.69,0.75,0.11,0.75,0.23,0.48,0.34,0.49,0.34,0.22,0.23,0.99,0.01,0.92,0.06,0.98,0.01,0.8,0.06
0.68,0.75,0.11,0.74,0.23,0.54,0.31,0.5,0.31,0.31,0.23,0.98,0.01,0.97,0.02,0.95,0.01,0.93,0.02
0.68,0.79,0.09,0.79,0.18,0.64,0.24,0.58,0.24,0.43,0.18,0.95,0.03,0.98,0.01,0.9,0.03,0.97,0.01
0.69,0.82,0.08,0.83,0.15,0.69,0.2,0.63,0.2,0.5,0.15,0.95,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.69,0.85,0.06,0.88,0.1,0.73,0.17,0.68,0.17,0.63,0.1,0.94,0.04,0.9,0.07,0.87,0.04,0.82,0.07
0.69,0.86,0.06,0.9,0.08,0.76,0.15,0.7,0.15,0.69,0.08,0.94,0.04,0.89,0.08,0.86,0.04,0.8,0.08
0.69,0.89,0.05,0.93,0.05,0.82,0.11,0.77,0.11,0.79,0.05,0.93,0.05,0.87,0.09,0.84,0.05,0.76,0.09
0.68,0.92,0.03,0.96,0.03,0.89,0.06,0.86,0.06,0.87,0.03,0.9,0.07,0.87,0.1,0.79,0.07,0.75,0.1
0.68,0.94,0.02,1.0,0.0,0.92,0.05,0.88,0.05,0.99,0.0,0.91,0.07,0.83,0.12,0.79,0.07,0.71,0.12
0.68,0.98,0.01,0.95,0.04,0.99,0.01,0.98,0.01,0.86,0.04,0.9,0.08,0.8,0.14,0.76,0.08,0.67,0.14
0.68,0.99,0.0,0.93,0.05,0.99,0.01,0.98,0.01,0.81,0.05,0.9,0.07,0.79,0.15,0.78,0.07,0.65,0.15
0.68,0.99,0.0,0.92,0.06,0.98,0.01,0.97,0.01,0.8,0.06,0.9,0.07,0.78,0.16,0.78,0.07,0.64,0.16
0.68,1.0,0.0,0.91,0.07,0.99,0.0,0.99,0.0,0.77,0.07,0.9,0.07,0.78,0.16,0.78,0.07,0.63,0.16
0.68,1.0,0.0,0.91,0.07,1.0,0.0,1.0,0.0,0.76,0.07,0.9,0.07,0.77,0.17,0.78,0.07,0.62,0.17
0.69,1.0,0.0,0.91,0.07,0.99,0.0,0.99,0.0,0.75,0.07,0.9,0.07,0.77,0.17,0.78,0.07,0.61,0.17
0.69,0.98,0.01,0.93,0.05,0.97,0.02,0.96,0.02,0.81,0.05,0.91,0.07,0.78,0.16,0.79,0.07,0.64,0.16
0.69,0.96,0.01,0.97,0.03,0.95,0.03,0.93,0.03,0.9,0.03,0.9,0.07,0.81,0.14,0.78,0.07,0.67,0.14
0.69,0.94,0.02,0.98,0.01,0.91,0.06,0.87,0.06,0.95,0.01,0.92,0.06,0.81,0.13,0.81,0.06,0.68,0.13
0.69,0.92,0.03,0.99,0.01,0.88,0.08,0.82,0.08,0.96,0.01,0.92,0.06,0.83,0.12,0.82,0.06,0.7,0.12
0.69,0.9,0.04,0.96,0.03,0.84,0.1,0.78,0.1,0.87,0.03,0.93,0.05,0.85,0.11,0.84,0.05,0.73,0.11
0.7,0.91,0.04,0.96,0.03,0.85,0.09,0.8,0.09,0.88,0.03,0.93,0.05,0.85,0.11,0.83,0.05,0.72,0.11
0.69,0.93,0.03,0.99,0.01,0.88,0.07,0.84,0.07,0.96,0.01,0.92,0.06,0.83,0.12,0.82,0.06,0.7,0.12
0.69,0.94,0.02,0.97,0.02,0.87,0.08,0.83,0.08,0.91,0.02,0.93,0.05,0.8,0.15,0.84,0.05,0.63,0.15
0.69,0.93,0.03,0.99,0.01,0.88,0.08,0.83,0.08,0.96,0.01,0.93,0.05,0.81,0.14,0.84,0.05,0.67,0.14
0.69,0.94,0.02,0.96,0.03,0.87,0.08,0.82,0.08,0.89,0.03,0.94,0.05,0.78,0.16,0.86,0.05,0.63,0.16
0.69,0.95,0.02,0.96,0.03,0.9,0.06,0.86,0.06,0.87,0.03,0.92,0.06,0.79,0.15,0.83,0.06,0.64,0.15
0.69,0.94,0.02,0.96,0.03,0.88,0.08,0.82,0.08,0.9,0.03,0.94,0.04,0.78,0.16,0.86,0.04,0.64,0.16
