ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.44,0.44,0.19,0.29,0.31,0.51,0.38,0.37,0.38,0.65,0.31,0.69,0.17,0.65,0.16,0.73,0.17,0.77,0.16,0.33,0.34
0.56,0.71,0.14,0.59,0.38,0.11,0.46,0.51,0.46,0.15,0.38,0.88,0.08,0.65,0.18,0.84,0.08,0.72,0.18,0.55,0.42
0.6,0.72,0.14,0.65,0.32,0.16,0.47,0.48,0.47,0.16,0.32,0.95,0.03,0.83,0.1,0.92,0.03,0.8,0.1,0.56,0.4
0.64,0.74,0.12,0.72,0.26,0.24,0.46,0.47,0.46,0.2,0.26,0.99,0.0,0.91,0.06,0.99,0.0,0.85,0.06,0.59,0.36
0.64,0.73,0.12,0.71,0.26,0.44,0.36,0.5,0.36,0.31,0.26,0.96,0.02,0.97,0.02,0.93,0.02,0.95,0.02,0.6,0.31
0.66,0.75,0.11,0.73,0.23,0.57,0.29,0.53,0.29,0.4,0.23,0.96,0.03,0.97,0.02,0.92,0.03,0.95,0.02,0.63,0.26
0.66,0.77,0.1,0.76,0.2,0.6,0.26,0.56,0.26,0.44,0.2,0.95,0.03,0.95,0.03,0.9,0.03,0.92,0.03,0.66,0.23
0.66,0.8,0.09,0.8,0.17,0.63,0.24,0.6,0.24,0.49,0.17,0.95,0.04,0.93,0.05,0.9,0.04,0.88,0.05,0.7,0.21
0.66,0.79,0.09,0.8,0.16,0.62,0.25,0.58,0.25,0.52,0.16,0.96,0.03,0.91,0.06,0.91,0.03,0.85,0.06,0.69,0.21
0.67,0.82,0.08,0.84,0.13,0.65,0.23,0.61,0.23,0.57,0.13,0.96,0.03,0.89,0.07,0.91,0.03,0.82,0.07,0.72,0.18
0.68,0.83,0.07,0.85,0.12,0.67,0.21,0.63,0.21,0.57,0.12,0.95,0.03,0.9,0.07,0.9,0.03,0.83,0.07,0.74,0.16
0.68,0.85,0.07,0.88,0.1,0.67,0.2,0.65,0.2,0.6,0.1,0.95,0.03,0.89,0.08,0.9,0.03,0.8,0.08,0.77,0.15
0.68,0.84,0.07,0.86,0.11,0.67,0.2,0.65,0.2,0.57,0.11,0.95,0.03,0.91,0.07,0.89,0.03,0.82,0.07,0.76,0.15
0.69,0.85,0.06,0.89,0.09,0.71,0.18,0.68,0.18,0.64,0.09,0.95,0.04,0.89,0.08,0.88,0.04,0.79,0.08,0.79,0.14
0.69,0.87,0.06,0.92,0.07,0.73,0.17,0.68,0.17,0.73,0.07,0.95,0.03,0.85,0.1,0.9,0.03,0.74,0.1,0.8,0.12
0.68,0.86,0.06,0.9,0.08,0.74,0.16,0.69,0.16,0.71,0.08,0.94,0.04,0.87,0.09,0.88,0.04,0.76,0.09,0.79,0.12
0.68,0.87,0.05,0.92,0.06,0.75,0.16,0.71,0.16,0.75,0.06,0.94,0.04,0.86,0.1,0.88,0.04,0.75,0.1,0.81,0.11
0.68,0.86,0.06,0.9,0.08,0.76,0.15,0.71,0.15,0.7,0.08,0.94,0.04,0.88,0.09,0.86,0.04,0.78,0.09,0.8,0.11
