ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.53,0.97,0.02,0.96,0.04,0.48,0.09,0.9,0.09,0.78,0.04,0.84,0.1,0.56,0.22,0.8,0.1,0.7,0.22
0.57,0.95,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.85,0.09,0.0,1.0,0.81,0.09,0.0,1.0
0.61,0.9,0.05,0.0,1.0,0.08,0.26,0.73,0.26,0.0,1.0,0.91,0.06,0.0,1.0,0.87,0.06,0.0,1.0
0.63,0.86,0.07,0.87,0.13,0.11,0.34,0.65,0.34,0.05,0.13,0.94,0.04,0.95,0.04,0.91,0.04,0.84,0.04
0.65,0.81,0.09,0.83,0.17,0.2,0.41,0.54,0.41,0.15,0.17,0.99,0.01,0.96,0.03,0.98,0.01,0.91,0.03
0.66,0.79,0.1,0.79,0.19,0.28,0.41,0.52,0.41,0.2,0.19,0.99,0.0,0.96,0.03,0.99,0.0,0.92,0.03
0.66,0.77,0.11,0.78,0.21,0.35,0.39,0.5,0.39,0.23,0.21,0.99,0.0,0.99,0.01,0.99,0.0,0.97,0.01
0.66,0.76,0.11,0.77,0.21,0.38,0.39,0.49,0.39,0.28,0.21,1.0,0.0,0.95,0.03,1.0,0.0,0.91,0.03
0.66,0.77,0.1,0.76,0.21,0.6,0.27,0.56,0.27,0.41,0.21,0.95,0.03,0.97,0.02,0.9,0.03,0.95,0.02
0.66,0.77,0.1,0.76,0.19,0.64,0.25,0.56,0.25,0.48,0.19,0.96,0.03,0.94,0.04,0.9,0.03,0.9,0.04
0.66,0.81,0.07,0.84,0.12,0.71,0.19,0.62,0.19,0.66,0.12,0.95,0.03,0.86,0.09,0.9,0.03,0.8,0.09
0.68,0.87,0.05,0.92,0.07,0.77,0.15,0.71,0.15,0.76,0.07,0.94,0.04,0.86,0.1,0.87,0.04,0.76,0.1
0.68,0.91,0.03,0.96,0.03,0.86,0.09,0.82,0.09,0.9,0.03,0.92,0.06,0.84,0.11,0.82,0.06,0.73,0.11
0.68,0.95,0.02,0.99,0.0,0.95,0.03,0.92,0.03,0.98,0.0,0.89,0.08,0.83,0.12,0.77,0.08,0.71,0.12
0.67,0.99,0.0,0.94,0.05,0.99,0.01,0.99,0.01,0.83,0.05,0.89,0.08,0.79,0.15,0.77,0.08,0.67,0.15
0.66,0.97,0.01,0.88,0.09,0.94,0.04,0.91,0.04,0.72,0.09,0.88,0.09,0.76,0.17,0.75,0.09,0.64,0.17
0.66,0.94,0.02,0.83,0.13,0.92,0.05,0.89,0.05,0.63,0.13,0.89,0.08,0.73,0.19,0.77,0.08,0.59,0.19
0.67,0.96,0.02,0.86,0.11,0.95,0.03,0.93,0.03,0.68,0.11,0.89,0.08,0.75,0.18,0.76,0.08,0.61,0.18
0.68,0.97,0.01,0.89,0.09,0.95,0.03,0.93,0.03,0.71,0.09,0.88,0.09,0.77,0.17,0.75,0.09,0.62,0.17
0.69,1.0,0.0,0.92,0.06,0.99,0.01,0.98,0.01,0.79,0.06,0.89,0.08,0.79,0.15,0.75,0.08,0.65,0.15
0.69,0.98,0.01,0.95,0.04,0.99,0.01,0.99,0.01,0.84,0.04,0.9,0.08,0.8,0.14,0.76,0.08,0.66,0.14
0.69,0.96,0.02,0.97,0.02,0.96,0.02,0.94,0.02,0.92,0.02,0.9,0.07,0.82,0.13,0.77,0.07,0.68,0.13
0.7,0.94,0.02,0.99,0.01,0.94,0.04,0.9,0.04,0.97,0.01,0.91,0.07,0.83,0.12,0.79,0.07,0.7,0.12
0.7,0.92,0.03,0.98,0.01,0.89,0.07,0.83,0.07,0.95,0.01,0.92,0.06,0.84,0.12,0.82,0.06,0.71,0.12
0.69,0.92,0.03,0.98,0.02,0.85,0.09,0.81,0.09,0.93,0.02,0.92,0.06,0.84,0.12,0.83,0.06,0.7,0.12
0.69,0.95,0.02,0.99,0.01,0.93,0.04,0.91,0.04,0.96,0.01,0.9,0.07,0.83,0.12,0.78,0.07,0.68,0.12
0.69,0.97,0.01,0.94,0.05,0.93,0.04,0.91,0.04,0.78,0.05,0.91,0.06,0.78,0.17,0.81,0.06,0.59,0.17
0.69,0.98,0.01,0.92,0.07,0.91,0.05,0.88,0.05,0.73,0.07,0.93,0.05,0.75,0.19,0.84,0.05,0.56,0.19
0.69,0.99,0.0,0.91,0.08,0.94,0.04,0.92,0.04,0.69,0.08,0.92,0.06,0.75,0.19,0.82,0.06,0.55,0.19
0.69,0.99,0.0,0.89,0.09,0.99,0.01,0.98,0.01,0.66,0.09,0.91,0.07,0.75,0.19,0.8,0.07,0.56,0.19
0.69,0.99,0.0,0.9,0.08,0.95,0.03,0.93,0.03,0.7,0.08,0.92,0.06,0.74,0.19,0.82,0.06,0.57,0.19
0.69,0.99,0.01,0.92,0.07,0.94,0.03,0.92,0.03,0.73,0.07,0.92,0.06,0.76,0.18,0.82,0.06,0.58,0.18
0.69,0.97,0.01,0.94,0.05,0.91,0.05,0.89,0.05,0.81,0.05,0.92,0.06,0.77,0.17,0.83,0.06,0.6,0.17
0.69,0.98,0.01,0.92,0.07,0.94,0.03,0.92,0.03,0.75,0.07,0.92,0.06,0.76,0.18,0.82,0.06,0.59,0.18
0.68,0.99,0.0,0.92,0.07,0.95,0.03,0.94,0.03,0.74,0.07,0.91,0.06,0.76,0.18,0.81,0.06,0.59,0.18
0.68,0.99,0.0,0.87,0.11,0.96,0.02,0.94,0.02,0.66,0.11,0.93,0.05,0.72,0.21,0.84,0.05,0.56,0.21
0.68,0.99,0.0,0.87,0.1,0.94,0.03,0.92,0.03,0.67,0.1,0.93,0.05,0.72,0.21,0.85,0.05,0.56,0.21
0.68,0.99,0.0,0.9,0.08,0.92,0.05,0.9,0.05,0.72,0.08,0.93,0.05,0.74,0.19,0.85,0.05,0.57,0.19
0.69,0.97,0.01,0.92,0.06,0.9,0.06,0.87,0.06,0.77,0.06,0.93,0.05,0.75,0.18,0.85,0.05,0.59,0.18
0.68,0.98,0.01,0.92,0.07,0.92,0.05,0.89,0.05,0.75,0.07,0.93,0.05,0.75,0.19,0.84,0.05,0.58,0.19
0.68,0.97,0.01,0.93,0.06,0.89,0.06,0.86,0.06,0.77,0.06,0.93,0.05,0.75,0.18,0.85,0.05,0.58,0.18
0.69,0.95,0.02,0.95,0.04,0.86,0.09,0.82,0.09,0.84,0.04,0.94,0.04,0.77,0.17,0.87,0.04,0.6,0.17
0.69,0.96,0.01,0.92,0.06,0.85,0.09,0.83,0.09,0.73,0.06,0.94,0.04,0.74,0.2,0.88,0.04,0.54,0.2
0.69,0.97,0.01,0.92,0.06,0.87,0.08,0.85,0.08,0.72,0.06,0.94,0.05,0.74,0.2,0.86,0.05,0.54,0.2
0.7,0.95,0.02,0.95,0.04,0.82,0.1,0.8,0.1,0.79,0.04,0.95,0.04,0.76,0.19,0.89,0.04,0.55,0.19
0.69,0.97,0.01,0.91,0.07,0.89,0.07,0.85,0.07,0.73,0.07,0.94,0.04,0.74,0.2,0.87,0.04,0.56,0.2
0.69,0.97,0.01,0.92,0.07,0.89,0.07,0.85,0.07,0.75,0.07,0.94,0.04,0.75,0.19,0.86,0.04,0.57,0.19
0.69,0.98,0.01,0.91,0.08,0.93,0.05,0.89,0.05,0.72,0.08,0.93,0.05,0.75,0.19,0.84,0.05,0.57,0.19
0.69,0.99,0.01,0.9,0.08,0.92,0.05,0.88,0.05,0.7,0.08,0.94,0.05,0.73,0.2,0.86,0.05,0.56,0.2
0.69,1.0,0.0,0.87,0.1,0.94,0.04,0.91,0.04,0.66,0.1,0.94,0.05,0.72,0.21,0.85,0.05,0.55,0.21
