ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.44,0.95,0.02,0.99,0.0,0.84,0.09,0.82,0.09,1.0,0.0,0.88,0.06,0.68,0.15,0.88,0.06,0.78,0.15,0.91,0.04
0.45,0.94,0.02,0.99,0.0,0.8,0.12,0.78,0.12,0.99,0.0,0.91,0.05,0.66,0.16,0.91,0.05,0.76,0.16,0.89,0.06
0.53,0.79,0.09,0.69,0.22,0.54,0.23,0.67,0.23,0.54,0.22,0.83,0.1,0.78,0.11,0.79,0.1,0.82,0.11,0.68,0.23
0.61,0.84,0.08,0.82,0.17,0.25,0.32,0.64,0.32,0.28,0.17,0.92,0.05,0.79,0.14,0.88,0.05,0.73,0.14,0.73,0.24
0.64,0.85,0.07,0.87,0.12,0.31,0.32,0.62,0.32,0.36,0.12,0.96,0.03,0.79,0.15,0.93,0.03,0.67,0.15,0.74,0.22
0.64,0.85,0.07,0.88,0.11,0.32,0.33,0.61,0.33,0.4,0.11,0.97,0.02,0.78,0.16,0.94,0.02,0.65,0.16,0.74,0.22
0.65,0.84,0.08,0.87,0.12,0.36,0.33,0.59,0.33,0.4,0.12,0.98,0.02,0.82,0.13,0.96,0.02,0.69,0.13,0.73,0.23
0.66,0.83,0.08,0.87,0.12,0.4,0.33,0.58,0.33,0.43,0.12,0.98,0.01,0.84,0.12,0.97,0.01,0.71,0.12,0.72,0.23
0.67,0.84,0.08,0.88,0.11,0.45,0.31,0.59,0.31,0.48,0.11,0.98,0.01,0.84,0.11,0.97,0.01,0.71,0.11,0.73,0.21
0.66,0.83,0.08,0.88,0.11,0.46,0.3,0.59,0.3,0.51,0.11,0.98,0.01,0.82,0.13,0.96,0.01,0.7,0.13,0.73,0.2
0.66,0.82,0.08,0.86,0.13,0.48,0.3,0.58,0.3,0.48,0.13,0.98,0.01,0.85,0.11,0.96,0.01,0.74,0.11,0.72,0.21
0.67,0.81,0.08,0.84,0.14,0.49,0.31,0.57,0.31,0.47,0.14,0.98,0.01,0.87,0.09,0.96,0.01,0.77,0.09,0.7,0.23
0.66,0.81,0.08,0.84,0.14,0.5,0.3,0.57,0.3,0.48,0.14,0.98,0.01,0.87,0.09,0.96,0.01,0.77,0.09,0.7,0.22
0.66,0.81,0.09,0.83,0.15,0.52,0.29,0.57,0.29,0.46,0.15,0.97,0.02,0.89,0.08,0.95,0.02,0.81,0.08,0.7,0.22
0.66,0.8,0.09,0.82,0.16,0.51,0.3,0.57,0.3,0.44,0.16,0.97,0.02,0.9,0.07,0.94,0.02,0.83,0.07,0.69,0.23
0.66,0.8,0.09,0.82,0.16,0.52,0.3,0.56,0.3,0.44,0.16,0.97,0.02,0.9,0.07,0.95,0.02,0.83,0.07,0.69,0.23
0.66,0.78,0.1,0.77,0.19,0.59,0.26,0.57,0.26,0.43,0.19,0.95,0.03,0.95,0.03,0.9,0.03,0.92,0.03,0.67,0.23
0.66,0.78,0.09,0.77,0.2,0.63,0.24,0.58,0.24,0.44,0.2,0.94,0.04,0.96,0.02,0.88,0.04,0.94,0.02,0.68,0.22
0.66,0.78,0.09,0.76,0.2,0.64,0.24,0.59,0.24,0.44,0.2,0.94,0.04,0.97,0.02,0.87,0.04,0.94,0.02,0.68,0.22
0.67,0.78,0.09,0.78,0.19,0.62,0.25,0.58,0.25,0.44,0.19,0.95,0.03,0.96,0.03,0.9,0.03,0.93,0.03,0.68,0.22
0.67,0.79,0.09,0.8,0.17,0.6,0.26,0.56,0.26,0.47,0.17,0.97,0.02,0.93,0.05,0.93,0.02,0.88,0.05,0.68,0.22
0.68,0.81,0.08,0.83,0.15,0.62,0.24,0.6,0.24,0.49,0.15,0.96,0.03,0.92,0.05,0.92,0.03,0.86,0.05,0.71,0.2
0.68,0.82,0.08,0.85,0.13,0.61,0.25,0.6,0.25,0.53,0.13,0.97,0.02,0.9,0.07,0.94,0.02,0.81,0.07,0.72,0.19
0.68,0.82,0.08,0.86,0.12,0.58,0.26,0.59,0.26,0.54,0.12,0.98,0.02,0.88,0.09,0.95,0.02,0.78,0.09,0.72,0.19
0.68,0.82,0.08,0.85,0.14,0.57,0.27,0.59,0.27,0.48,0.14,0.97,0.02,0.9,0.07,0.94,0.02,0.82,0.07,0.72,0.21
0.68,0.81,0.08,0.84,0.14,0.57,0.27,0.59,0.27,0.47,0.14,0.97,0.02,0.92,0.06,0.94,0.02,0.84,0.06,0.71,0.21
0.68,0.81,0.08,0.83,0.15,0.57,0.27,0.59,0.27,0.43,0.15,0.96,0.03,0.94,0.04,0.92,0.03,0.88,0.04,0.71,0.21
0.68,0.81,0.08,0.83,0.15,0.57,0.27,0.59,0.27,0.42,0.15,0.96,0.03,0.95,0.03,0.92,0.03,0.9,0.03,0.71,0.21
0.68,0.81,0.08,0.83,0.15,0.58,0.26,0.6,0.26,0.44,0.15,0.96,0.03,0.94,0.04,0.92,0.03,0.89,0.04,0.71,0.21
0.68,0.82,0.08,0.84,0.14,0.61,0.24,0.62,0.24,0.47,0.14,0.95,0.03,0.94,0.04,0.9,0.03,0.89,0.04,0.73,0.19
0.68,0.83,0.08,0.85,0.13,0.63,0.23,0.62,0.23,0.51,0.13,0.96,0.03,0.92,0.05,0.91,0.03,0.85,0.05,0.73,0.18
0.68,0.83,0.07,0.86,0.12,0.63,0.23,0.62,0.23,0.53,0.12,0.96,0.03,0.91,0.06,0.91,0.03,0.83,0.06,0.74,0.17
0.68,0.83,0.07,0.86,0.12,0.64,0.22,0.63,0.22,0.55,0.12,0.96,0.03,0.91,0.07,0.91,0.03,0.82,0.07,0.74,0.17
0.68,0.83,0.07,0.86,0.12,0.66,0.21,0.64,0.21,0.55,0.12,0.95,0.03,0.92,0.06,0.9,0.03,0.84,0.06,0.75,0.16
0.69,0.84,0.07,0.86,0.12,0.69,0.2,0.65,0.2,0.57,0.12,0.95,0.04,0.92,0.06,0.89,0.04,0.84,0.06,0.76,0.16
0.68,0.84,0.07,0.87,0.11,0.7,0.19,0.66,0.19,0.61,0.11,0.95,0.04,0.9,0.07,0.89,0.04,0.82,0.07,0.77,0.15
0.69,0.85,0.06,0.88,0.1,0.73,0.17,0.69,0.17,0.61,0.1,0.94,0.05,0.91,0.06,0.86,0.05,0.83,0.06,0.78,0.14
0.69,0.85,0.06,0.88,0.1,0.74,0.16,0.7,0.16,0.61,0.1,0.93,0.05,0.92,0.06,0.86,0.05,0.84,0.06,0.79,0.13
0.69,0.85,0.06,0.88,0.1,0.76,0.15,0.71,0.15,0.61,0.1,0.93,0.05,0.92,0.05,0.84,0.05,0.85,0.05,0.79,0.12
0.69,0.86,0.06,0.89,0.09,0.75,0.15,0.71,0.15,0.64,0.09,0.93,0.05,0.91,0.07,0.85,0.05,0.82,0.07,0.8,0.12
0.69,0.86,0.06,0.89,0.09,0.77,0.14,0.73,0.14,0.64,0.09,0.93,0.05,0.91,0.06,0.84,0.05,0.83,0.06,0.81,0.12
0.69,0.86,0.06,0.89,0.09,0.77,0.14,0.72,0.14,0.64,0.09,0.93,0.05,0.91,0.06,0.84,0.05,0.83,0.06,0.8,0.12
0.69,0.86,0.06,0.89,0.09,0.79,0.13,0.74,0.13,0.64,0.09,0.92,0.06,0.92,0.06,0.83,0.06,0.84,0.06,0.81,0.11
0.69,0.86,0.06,0.89,0.09,0.79,0.13,0.73,0.13,0.67,0.09,0.93,0.05,0.91,0.06,0.83,0.05,0.83,0.06,0.81,0.11
0.69,0.86,0.06,0.89,0.09,0.78,0.14,0.7,0.14,0.7,0.09,0.94,0.05,0.89,0.08,0.86,0.05,0.8,0.08,0.79,0.12
0.68,0.85,0.06,0.88,0.1,0.79,0.14,0.71,0.14,0.69,0.1,0.93,0.05,0.9,0.07,0.84,0.05,0.82,0.07,0.79,0.12
0.68,0.85,0.06,0.89,0.09,0.79,0.14,0.7,0.14,0.72,0.09,0.94,0.05,0.88,0.08,0.86,0.05,0.79,0.08,0.79,0.12
0.68,0.85,0.06,0.88,0.1,0.79,0.14,0.7,0.14,0.68,0.1,0.93,0.05,0.9,0.07,0.85,0.05,0.82,0.07,0.79,0.12
0.69,0.85,0.06,0.87,0.11,0.78,0.14,0.7,0.14,0.63,0.11,0.93,0.05,0.92,0.05,0.84,0.05,0.85,0.05,0.78,0.12
0.69,0.85,0.06,0.86,0.11,0.78,0.14,0.7,0.14,0.61,0.11,0.93,0.05,0.93,0.05,0.84,0.05,0.87,0.05,0.78,0.12
