ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.65,0.7,0.15,0.69,0.3,0.05,0.6,0.38,0.6,0.01,0.3,0.95,0.03,0.8,0.17,0.91,0.03,0.5,0.17,0.53,0.45
0.64,0.81,0.09,0.84,0.16,0.05,0.45,0.53,0.45,0.04,0.16,1.0,0.0,0.91,0.06,1.0,0.0,0.81,0.06,0.69,0.3
0.63,0.84,0.08,0.86,0.14,0.05,0.4,0.59,0.4,0.07,0.14,0.97,0.02,0.78,0.16,0.95,0.02,0.62,0.16,0.72,0.27
0.64,0.84,0.08,0.86,0.14,0.09,0.38,0.6,0.38,0.07,0.14,0.96,0.02,0.95,0.04,0.94,0.02,0.88,0.04,0.73,0.26
0.64,0.85,0.07,0.86,0.13,0.15,0.36,0.61,0.36,0.07,0.13,0.96,0.03,0.94,0.05,0.93,0.03,0.82,0.05,0.73,0.24
0.65,0.84,0.08,0.85,0.14,0.19,0.36,0.61,0.36,0.07,0.14,0.96,0.03,0.88,0.1,0.93,0.03,0.63,0.1,0.73,0.25
0.65,0.83,0.08,0.84,0.15,0.21,0.36,0.6,0.36,0.06,0.15,0.96,0.02,0.86,0.12,0.94,0.02,0.56,0.12,0.72,0.26
0.65,0.83,0.08,0.84,0.16,0.27,0.34,0.61,0.34,0.08,0.16,0.95,0.03,0.86,0.12,0.92,0.03,0.56,0.12,0.72,0.25
0.66,0.83,0.08,0.84,0.15,0.27,0.35,0.6,0.35,0.12,0.15,0.96,0.02,0.92,0.06,0.94,0.02,0.77,0.06,0.72,0.25
0.66,0.83,0.08,0.84,0.15,0.3,0.35,0.59,0.35,0.12,0.15,0.97,0.02,0.9,0.08,0.94,0.02,0.7,0.08,0.71,0.25
0.67,0.82,0.09,0.84,0.16,0.3,0.36,0.57,0.36,0.13,0.16,0.97,0.02,0.92,0.06,0.95,0.02,0.77,0.06,0.7,0.26
0.67,0.81,0.09,0.82,0.17,0.31,0.37,0.55,0.37,0.14,0.17,0.98,0.01,0.93,0.06,0.97,0.01,0.79,0.06,0.69,0.27
0.68,0.8,0.09,0.82,0.17,0.34,0.37,0.54,0.37,0.15,0.17,0.99,0.01,0.92,0.06,0.98,0.01,0.78,0.06,0.68,0.27
0.68,0.8,0.09,0.82,0.17,0.35,0.37,0.53,0.37,0.17,0.17,0.99,0.0,0.94,0.05,0.99,0.0,0.82,0.05,0.68,0.27
0.68,0.8,0.09,0.82,0.17,0.39,0.35,0.55,0.35,0.18,0.17,0.98,0.01,0.93,0.06,0.96,0.01,0.8,0.06,0.69,0.26
0.68,0.8,0.09,0.82,0.17,0.4,0.35,0.55,0.35,0.2,0.17,0.98,0.01,0.94,0.05,0.97,0.01,0.84,0.05,0.69,0.26
0.68,0.8,0.09,0.81,0.18,0.41,0.35,0.54,0.35,0.19,0.18,0.98,0.01,0.92,0.06,0.97,0.01,0.79,0.06,0.68,0.27
0.68,0.79,0.1,0.81,0.19,0.41,0.35,0.54,0.35,0.18,0.19,0.98,0.01,0.92,0.06,0.97,0.01,0.78,0.06,0.68,0.27
0.68,0.79,0.1,0.8,0.19,0.4,0.36,0.52,0.36,0.2,0.19,0.99,0.01,0.93,0.05,0.98,0.01,0.82,0.05,0.66,0.28
0.68,0.79,0.1,0.8,0.19,0.4,0.36,0.52,0.36,0.2,0.19,0.99,0.01,0.94,0.04,0.98,0.01,0.86,0.04,0.66,0.28
0.68,0.79,0.1,0.8,0.19,0.4,0.36,0.52,0.36,0.2,0.19,0.99,0.01,0.94,0.04,0.98,0.01,0.86,0.04,0.66,0.28
0.68,0.78,0.1,0.79,0.19,0.4,0.36,0.52,0.36,0.2,0.19,0.99,0.01,0.94,0.04,0.98,0.01,0.85,0.04,0.66,0.28
0.68,0.79,0.1,0.8,0.19,0.42,0.35,0.53,0.35,0.23,0.19,0.98,0.01,0.95,0.04,0.97,0.01,0.88,0.04,0.67,0.27
0.68,0.79,0.1,0.8,0.19,0.43,0.35,0.53,0.35,0.23,0.19,0.98,0.01,0.95,0.04,0.97,0.01,0.87,0.04,0.67,0.27
0.68,0.78,0.1,0.8,0.19,0.42,0.35,0.53,0.35,0.23,0.19,0.99,0.01,0.95,0.03,0.97,0.01,0.88,0.03,0.67,0.27
0.68,0.79,0.1,0.8,0.19,0.45,0.33,0.54,0.33,0.24,0.19,0.98,0.01,0.95,0.04,0.96,0.01,0.88,0.04,0.67,0.26
0.69,0.79,0.1,0.8,0.19,0.46,0.33,0.53,0.33,0.25,0.19,0.98,0.01,0.96,0.03,0.97,0.01,0.9,0.03,0.67,0.26
0.69,0.79,0.1,0.8,0.19,0.47,0.33,0.54,0.33,0.25,0.19,0.98,0.01,0.95,0.03,0.96,0.01,0.88,0.03,0.67,0.26
0.69,0.79,0.1,0.8,0.18,0.47,0.33,0.54,0.33,0.28,0.18,0.98,0.01,0.98,0.01,0.97,0.01,0.95,0.01,0.67,0.26
0.69,0.79,0.1,0.8,0.18,0.49,0.32,0.55,0.32,0.28,0.18,0.98,0.01,0.97,0.02,0.95,0.01,0.92,0.02,0.68,0.25
0.68,0.79,0.09,0.81,0.18,0.49,0.32,0.55,0.32,0.3,0.18,0.98,0.01,0.99,0.0,0.96,0.01,0.99,0.0,0.68,0.25
0.68,0.79,0.1,0.8,0.18,0.5,0.32,0.54,0.32,0.33,0.18,0.98,0.01,0.99,0.01,0.97,0.01,0.97,0.01,0.67,0.25
0.68,0.79,0.1,0.8,0.18,0.5,0.32,0.54,0.32,0.32,0.18,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.67,0.25
0.68,0.78,0.1,0.8,0.19,0.5,0.32,0.54,0.32,0.32,0.19,0.98,0.01,1.0,0.0,0.96,0.01,0.99,0.0,0.67,0.26
0.68,0.78,0.1,0.79,0.19,0.51,0.31,0.54,0.31,0.32,0.19,0.98,0.01,0.99,0.0,0.96,0.01,0.98,0.0,0.67,0.25
0.68,0.78,0.1,0.79,0.19,0.52,0.31,0.54,0.31,0.31,0.19,0.98,0.02,0.99,0.01,0.95,0.02,0.97,0.01,0.67,0.25
0.68,0.78,0.1,0.79,0.19,0.51,0.31,0.54,0.31,0.31,0.19,0.98,0.01,0.99,0.01,0.95,0.01,0.98,0.01,0.67,0.25
0.68,0.78,0.1,0.79,0.19,0.51,0.31,0.54,0.31,0.32,0.19,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.67,0.25
0.68,0.78,0.1,0.79,0.19,0.51,0.31,0.53,0.31,0.32,0.19,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.66,0.25
0.68,0.79,0.1,0.8,0.18,0.51,0.31,0.54,0.31,0.34,0.18,0.98,0.01,0.98,0.01,0.96,0.01,0.96,0.01,0.67,0.24
0.68,0.79,0.09,0.8,0.18,0.52,0.3,0.55,0.3,0.34,0.18,0.98,0.02,0.99,0.0,0.95,0.02,0.99,0.0,0.68,0.24
0.68,0.79,0.1,0.8,0.18,0.51,0.31,0.54,0.31,0.34,0.18,0.98,0.01,0.99,0.01,0.95,0.01,0.98,0.01,0.67,0.24
0.68,0.78,0.1,0.8,0.18,0.5,0.32,0.54,0.32,0.32,0.18,0.98,0.01,1.0,0.0,0.96,0.01,0.99,0.0,0.67,0.25
0.68,0.79,0.1,0.8,0.18,0.51,0.31,0.54,0.31,0.35,0.18,0.98,0.01,0.98,0.02,0.97,0.01,0.95,0.02,0.67,0.24
0.69,0.79,0.1,0.8,0.18,0.53,0.3,0.54,0.3,0.34,0.18,0.98,0.01,1.0,0.0,0.95,0.01,0.99,0.0,0.67,0.24
0.68,0.79,0.1,0.8,0.18,0.53,0.3,0.54,0.3,0.35,0.18,0.98,0.01,0.99,0.01,0.95,0.01,0.97,0.01,0.67,0.24
0.69,0.78,0.1,0.79,0.19,0.55,0.29,0.54,0.29,0.34,0.19,0.97,0.02,1.0,0.0,0.95,0.02,0.99,0.0,0.67,0.24
0.68,0.78,0.1,0.78,0.19,0.54,0.3,0.54,0.3,0.34,0.19,0.97,0.02,0.99,0.01,0.95,0.02,0.98,0.01,0.66,0.24
0.68,0.77,0.1,0.78,0.2,0.53,0.31,0.53,0.31,0.33,0.2,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.66,0.26
0.68,0.77,0.1,0.78,0.2,0.53,0.31,0.53,0.31,0.33,0.2,0.98,0.01,1.0,0.0,0.96,0.01,1.0,0.0,0.66,0.26
