ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.5,0.94,0.03,0.9,0.08,0.6,0.09,0.9,0.09,0.72,0.08,0.81,0.11,0.84,0.06,0.78,0.11,0.91,0.06,0.9,0.08
0.54,0.98,0.01,0.93,0.06,0.98,0.0,1.0,0.0,0.68,0.06,0.85,0.09,0.63,0.21,0.81,0.09,0.67,0.21,0.97,0.03
0.59,0.96,0.02,0.99,0.01,0.63,0.11,0.86,0.11,0.94,0.01,0.89,0.07,0.65,0.24,0.84,0.07,0.58,0.24,0.93,0.06
0.64,0.88,0.05,0.93,0.06,0.52,0.23,0.69,0.23,0.7,0.06,0.95,0.04,0.74,0.18,0.91,0.04,0.63,0.18,0.81,0.15
0.65,0.86,0.06,0.89,0.09,0.61,0.21,0.68,0.21,0.6,0.09,0.94,0.04,0.85,0.1,0.88,0.04,0.75,0.1,0.79,0.15
0.67,0.83,0.08,0.86,0.12,0.54,0.27,0.6,0.27,0.52,0.12,0.97,0.02,0.86,0.1,0.94,0.02,0.76,0.1,0.73,0.2
0.67,0.82,0.08,0.85,0.13,0.5,0.29,0.58,0.29,0.48,0.13,0.97,0.02,0.87,0.09,0.95,0.02,0.77,0.09,0.71,0.21
0.67,0.79,0.09,0.82,0.16,0.48,0.32,0.54,0.32,0.4,0.16,0.99,0.01,0.92,0.06,0.98,0.01,0.84,0.06,0.68,0.24
0.69,0.78,0.1,0.81,0.18,0.49,0.33,0.52,0.33,0.34,0.18,0.99,0.0,0.97,0.02,0.98,0.0,0.94,0.02,0.67,0.26
0.68,0.77,0.1,0.78,0.2,0.52,0.31,0.53,0.31,0.32,0.2,0.98,0.01,0.99,0.0,0.96,0.01,0.99,0.0,0.66,0.26
0.69,0.78,0.1,0.79,0.19,0.52,0.31,0.53,0.31,0.34,0.19,0.98,0.01,0.99,0.0,0.97,0.01,0.99,0.0,0.66,0.25
0.69,0.76,0.11,0.76,0.21,0.54,0.31,0.52,0.31,0.31,0.21,0.98,0.01,0.97,0.02,0.95,0.01,0.93,0.02,0.64,0.26
