ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.58,0.91,0.04,0.92,0.07,0.31,0.23,0.75,0.23,0.64,0.07,0.9,0.06,0.55,0.28,0.87,0.06,0.57,0.28
0.62,0.8,0.09,0.83,0.15,0.21,0.42,0.53,0.42,0.4,0.15,1.0,0.0,0.6,0.27,0.99,0.0,0.56,0.27
0.64,0.75,0.12,0.77,0.2,0.26,0.45,0.46,0.45,0.33,0.2,0.98,0.02,0.75,0.16,0.96,0.02,0.67,0.16
0.65,0.77,0.11,0.78,0.21,0.25,0.44,0.49,0.44,0.2,0.21,0.99,0.0,0.91,0.06,0.99,0.0,0.85,0.06
0.67,0.75,0.12,0.76,0.23,0.33,0.43,0.46,0.43,0.2,0.23,0.98,0.01,0.98,0.01,0.97,0.01,0.96,0.01
0.67,0.76,0.11,0.76,0.21,0.52,0.32,0.51,0.32,0.37,0.21,0.98,0.01,0.96,0.03,0.96,0.01,0.93,0.03
0.66,0.8,0.08,0.82,0.14,0.64,0.24,0.59,0.24,0.58,0.14,0.96,0.02,0.87,0.08,0.93,0.02,0.81,0.08
0.68,0.84,0.06,0.88,0.1,0.73,0.18,0.66,0.18,0.69,0.1,0.95,0.03,0.87,0.09,0.89,0.03,0.78,0.09
0.68,0.9,0.04,0.97,0.03,0.8,0.13,0.74,0.13,0.9,0.03,0.95,0.04,0.81,0.13,0.88,0.04,0.69,0.13
0.68,0.92,0.03,0.99,0.01,0.85,0.09,0.79,0.09,0.97,0.01,0.93,0.05,0.81,0.13,0.85,0.05,0.69,0.13
0.68,0.93,0.03,0.98,0.01,0.87,0.08,0.83,0.08,0.95,0.01,0.93,0.05,0.79,0.15,0.84,0.05,0.67,0.15
0.68,0.93,0.03,1.0,0.0,0.89,0.07,0.85,0.07,0.99,0.0,0.91,0.06,0.82,0.13,0.81,0.06,0.7,0.13
0.69,0.93,0.03,0.99,0.01,0.88,0.08,0.83,0.08,0.98,0.01,0.92,0.06,0.82,0.13,0.82,0.06,0.69,0.13
0.69,0.92,0.03,0.99,0.01,0.87,0.08,0.83,0.08,0.96,0.01,0.92,0.06,0.83,0.12,0.82,0.06,0.7,0.12
0.69,0.93,0.03,1.0,0.0,0.89,0.07,0.85,0.07,0.99,0.0,0.92,0.06,0.82,0.13,0.82,0.06,0.69,0.13
0.69,0.92,0.03,0.99,0.01,0.88,0.08,0.82,0.08,0.98,0.01,0.92,0.06,0.82,0.13,0.83,0.06,0.69,0.13
0.68,0.94,0.03,0.99,0.01,0.88,0.08,0.83,0.08,0.96,0.01,0.93,0.05,0.8,0.14,0.84,0.05,0.67,0.14
0.69,0.92,0.03,0.98,0.02,0.86,0.09,0.81,0.09,0.93,0.02,0.92,0.06,0.84,0.12,0.83,0.06,0.71,0.12
0.69,0.93,0.03,1.0,0.0,0.86,0.08,0.82,0.08,0.98,0.0,0.93,0.05,0.81,0.14,0.84,0.05,0.67,0.14
0.69,0.92,0.03,0.99,0.0,0.87,0.08,0.81,0.08,0.98,0.0,0.93,0.05,0.81,0.13,0.84,0.05,0.69,0.13
0.69,0.91,0.04,0.98,0.01,0.82,0.11,0.76,0.11,0.95,0.01,0.94,0.04,0.81,0.13,0.87,0.04,0.68,0.13
0.69,0.88,0.05,0.95,0.04,0.8,0.13,0.72,0.13,0.85,0.04,0.95,0.04,0.84,0.12,0.88,0.04,0.72,0.12
0.69,0.87,0.05,0.93,0.05,0.71,0.18,0.68,0.18,0.76,0.05,0.96,0.03,0.84,0.11,0.91,0.03,0.71,0.11
0.69,0.86,0.06,0.92,0.07,0.67,0.21,0.65,0.21,0.69,0.07,0.97,0.02,0.85,0.11,0.93,0.02,0.72,0.11
0.69,0.87,0.05,0.92,0.06,0.71,0.18,0.68,0.18,0.72,0.06,0.95,0.03,0.86,0.1,0.9,0.03,0.73,0.1
0.7,0.91,0.04,0.97,0.03,0.84,0.1,0.79,0.1,0.89,0.03,0.93,0.05,0.84,0.11,0.84,0.05,0.71,0.11
0.69,0.94,0.02,0.97,0.02,0.89,0.07,0.85,0.07,0.92,0.02,0.92,0.06,0.8,0.15,0.83,0.06,0.65,0.15
0.69,0.93,0.03,0.99,0.01,0.88,0.08,0.82,0.08,0.98,0.01,0.93,0.05,0.81,0.14,0.84,0.05,0.68,0.14
0.69,0.95,0.02,0.96,0.03,0.9,0.06,0.85,0.06,0.88,0.03,0.93,0.05,0.79,0.15,0.83,0.05,0.64,0.15
0.69,0.96,0.02,0.95,0.04,0.91,0.06,0.87,0.06,0.84,0.04,0.93,0.05,0.78,0.16,0.83,0.05,0.62,0.16
0.69,0.93,0.03,0.99,0.01,0.87,0.09,0.8,0.09,0.97,0.01,0.94,0.05,0.8,0.14,0.85,0.05,0.67,0.14
0.69,0.92,0.03,1.0,0.0,0.87,0.09,0.81,0.09,0.99,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.67,0.14
0.69,0.91,0.04,0.98,0.02,0.83,0.11,0.76,0.11,0.94,0.02,0.94,0.04,0.81,0.13,0.87,0.04,0.69,0.13
0.69,0.94,0.02,0.97,0.02,0.86,0.09,0.81,0.09,0.91,0.02,0.94,0.04,0.79,0.16,0.86,0.04,0.63,0.16
