ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.62,0.77,0.11,0.72,0.26,0.28,0.39,0.55,0.39,0.21,0.26,0.94,0.04,0.93,0.04,0.89,0.04,0.91,0.04
0.64,0.74,0.12,0.69,0.29,0.35,0.38,0.52,0.38,0.19,0.29,0.94,0.04,0.94,0.04,0.89,0.04,0.91,0.04
0.66,0.75,0.12,0.7,0.28,0.45,0.34,0.53,0.34,0.19,0.28,0.94,0.04,0.87,0.09,0.89,0.04,0.76,0.09
0.67,0.78,0.1,0.75,0.22,0.61,0.25,0.59,0.25,0.33,0.22,0.94,0.05,0.95,0.03,0.86,0.05,0.91,0.03
0.67,0.79,0.09,0.78,0.19,0.64,0.24,0.6,0.24,0.42,0.19,0.94,0.04,0.99,0.01,0.87,0.04,0.98,0.01
0.67,0.83,0.07,0.84,0.12,0.74,0.17,0.65,0.17,0.64,0.12,0.94,0.04,0.88,0.07,0.86,0.04,0.83,0.07
0.67,0.89,0.04,0.92,0.06,0.84,0.1,0.78,0.1,0.8,0.06,0.92,0.06,0.85,0.1,0.81,0.06,0.78,0.1
0.67,0.93,0.03,0.97,0.02,0.94,0.04,0.91,0.04,0.92,0.02,0.89,0.08,0.84,0.1,0.75,0.08,0.77,0.1
0.67,0.95,0.02,0.98,0.02,0.99,0.01,0.98,0.01,0.94,0.02,0.88,0.09,0.85,0.1,0.72,0.09,0.78,0.1
0.67,0.95,0.02,0.98,0.02,0.99,0.01,0.98,0.01,0.95,0.02,0.88,0.09,0.85,0.1,0.72,0.09,0.78,0.1
0.67,0.97,0.01,0.99,0.01,0.98,0.01,0.97,0.01,0.97,0.01,0.88,0.09,0.83,0.11,0.71,0.09,0.76,0.11
0.67,0.97,0.01,0.99,0.01,0.99,0.01,0.98,0.01,0.98,0.01,0.88,0.09,0.83,0.11,0.71,0.09,0.76,0.11
0.67,0.94,0.02,0.98,0.02,0.97,0.02,0.95,0.02,0.94,0.02,0.89,0.08,0.84,0.1,0.73,0.08,0.77,0.1
0.66,0.93,0.03,0.97,0.02,0.92,0.05,0.88,0.05,0.93,0.02,0.9,0.07,0.82,0.11,0.77,0.07,0.76,0.11
0.67,0.91,0.03,0.95,0.04,0.9,0.07,0.85,0.07,0.88,0.04,0.91,0.07,0.84,0.1,0.78,0.07,0.77,0.1
0.66,0.93,0.03,0.97,0.02,0.92,0.05,0.89,0.05,0.93,0.02,0.9,0.08,0.83,0.11,0.77,0.08,0.76,0.11
0.67,0.92,0.03,0.95,0.04,0.9,0.06,0.86,0.06,0.88,0.04,0.9,0.07,0.84,0.1,0.78,0.07,0.77,0.1
0.67,0.9,0.04,0.92,0.06,0.89,0.07,0.84,0.07,0.81,0.06,0.9,0.07,0.87,0.09,0.77,0.07,0.8,0.09
0.67,0.89,0.04,0.91,0.07,0.88,0.08,0.83,0.08,0.79,0.07,0.9,0.07,0.87,0.08,0.77,0.07,0.81,0.08
0.67,0.91,0.04,0.93,0.05,0.9,0.06,0.86,0.06,0.84,0.05,0.9,0.08,0.86,0.09,0.77,0.08,0.79,0.09
0.67,0.9,0.04,0.92,0.06,0.87,0.08,0.82,0.08,0.79,0.06,0.91,0.07,0.87,0.09,0.78,0.07,0.8,0.09
0.67,0.91,0.04,0.94,0.05,0.89,0.07,0.85,0.07,0.85,0.05,0.9,0.07,0.85,0.1,0.78,0.07,0.78,0.1
0.67,0.9,0.04,0.93,0.05,0.88,0.07,0.83,0.07,0.83,0.05,0.91,0.07,0.85,0.09,0.78,0.07,0.79,0.09
0.67,0.9,0.04,0.93,0.05,0.87,0.08,0.82,0.08,0.82,0.05,0.91,0.07,0.85,0.1,0.79,0.07,0.79,0.1
0.67,0.9,0.04,0.93,0.05,0.83,0.1,0.8,0.1,0.81,0.05,0.92,0.06,0.85,0.1,0.81,0.06,0.77,0.1
0.67,0.88,0.05,0.9,0.08,0.77,0.13,0.75,0.13,0.7,0.08,0.92,0.06,0.87,0.08,0.82,0.06,0.8,0.08
0.67,0.87,0.05,0.89,0.09,0.77,0.14,0.74,0.14,0.68,0.09,0.92,0.06,0.88,0.08,0.82,0.06,0.82,0.08
0.68,0.87,0.06,0.88,0.1,0.74,0.15,0.73,0.15,0.61,0.1,0.92,0.06,0.91,0.06,0.83,0.06,0.84,0.06
0.68,0.86,0.06,0.86,0.12,0.75,0.15,0.72,0.15,0.59,0.12,0.92,0.06,0.92,0.05,0.82,0.06,0.87,0.05
0.68,0.85,0.06,0.85,0.13,0.73,0.16,0.7,0.16,0.55,0.13,0.92,0.06,0.94,0.04,0.83,0.06,0.89,0.04
0.68,0.83,0.07,0.83,0.14,0.72,0.18,0.68,0.18,0.53,0.14,0.93,0.05,0.95,0.04,0.84,0.05,0.91,0.04
0.68,0.85,0.07,0.85,0.13,0.71,0.17,0.7,0.17,0.51,0.13,0.92,0.06,0.96,0.03,0.83,0.06,0.92,0.03
0.68,0.84,0.07,0.83,0.15,0.65,0.21,0.66,0.21,0.45,0.15,0.93,0.05,0.97,0.02,0.85,0.05,0.94,0.02
0.67,0.86,0.06,0.86,0.11,0.75,0.15,0.71,0.15,0.61,0.11,0.92,0.06,0.91,0.06,0.83,0.06,0.85,0.06
0.68,0.84,0.06,0.86,0.11,0.74,0.17,0.68,0.17,0.63,0.11,0.94,0.05,0.89,0.07,0.86,0.05,0.83,0.07
0.67,0.86,0.06,0.88,0.09,0.76,0.15,0.72,0.15,0.68,0.09,0.93,0.05,0.88,0.08,0.84,0.05,0.81,0.08
0.67,0.88,0.05,0.9,0.07,0.8,0.13,0.74,0.13,0.75,0.07,0.93,0.05,0.85,0.09,0.83,0.05,0.79,0.09
0.67,0.87,0.05,0.9,0.07,0.8,0.13,0.73,0.13,0.77,0.07,0.93,0.05,0.84,0.1,0.84,0.05,0.78,0.1
0.67,0.87,0.05,0.89,0.09,0.82,0.12,0.74,0.12,0.73,0.09,0.92,0.06,0.87,0.08,0.82,0.06,0.81,0.08
0.67,0.88,0.05,0.91,0.07,0.83,0.11,0.76,0.11,0.78,0.07,0.92,0.06,0.85,0.09,0.82,0.06,0.79,0.09
0.67,0.89,0.04,0.92,0.06,0.84,0.1,0.79,0.1,0.79,0.06,0.92,0.06,0.85,0.1,0.8,0.06,0.79,0.1
0.67,0.87,0.05,0.9,0.07,0.81,0.12,0.73,0.12,0.77,0.07,0.93,0.05,0.85,0.1,0.84,0.05,0.79,0.1
0.67,0.85,0.06,0.87,0.1,0.8,0.13,0.7,0.13,0.72,0.1,0.93,0.05,0.87,0.08,0.84,0.05,0.81,0.08
