ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.62,0.18,0.51,0.45,0.22,0.51,0.41,0.51,0.16,0.45,0.91,0.06,0.93,0.04,0.86,0.06,0.93,0.04,0.46,0.48
0.59,0.5,0.21,0.44,0.44,0.45,0.46,0.28,0.46,0.33,0.44,1.0,0.0,0.93,0.04,0.99,0.0,0.93,0.04,0.36,0.45
0.63,0.57,0.19,0.52,0.41,0.39,0.48,0.3,0.48,0.25,0.41,0.97,0.02,1.0,0.0,0.94,0.02,0.99,0.0,0.41,0.44
0.66,0.63,0.17,0.6,0.37,0.33,0.49,0.34,0.49,0.17,0.37,0.97,0.02,0.93,0.05,0.93,0.02,0.88,0.05,0.47,0.43
0.66,0.7,0.14,0.68,0.29,0.38,0.43,0.42,0.43,0.22,0.29,0.99,0.0,0.97,0.02,0.99,0.0,0.96,0.02,0.55,0.36
0.67,0.71,0.13,0.69,0.28,0.46,0.38,0.44,0.38,0.25,0.28,1.0,0.0,0.95,0.03,1.0,0.0,0.91,0.03,0.56,0.33
0.67,0.72,0.13,0.7,0.28,0.47,0.37,0.45,0.37,0.26,0.28,0.99,0.0,0.95,0.04,0.98,0.0,0.9,0.04,0.57,0.33
0.68,0.76,0.1,0.75,0.21,0.56,0.3,0.52,0.3,0.38,0.21,0.97,0.02,0.98,0.01,0.94,0.02,0.96,0.01,0.64,0.26
0.68,0.77,0.1,0.77,0.2,0.59,0.27,0.55,0.27,0.4,0.2,0.96,0.03,0.97,0.02,0.92,0.03,0.96,0.02,0.66,0.24
0.67,0.81,0.08,0.83,0.14,0.69,0.21,0.62,0.21,0.58,0.14,0.95,0.03,0.9,0.07,0.89,0.03,0.84,0.07,0.72,0.17
0.67,0.84,0.07,0.87,0.1,0.72,0.18,0.64,0.18,0.68,0.1,0.96,0.03,0.86,0.09,0.9,0.03,0.79,0.09,0.76,0.14
0.67,0.86,0.06,0.89,0.08,0.75,0.16,0.68,0.16,0.74,0.08,0.95,0.04,0.84,0.11,0.88,0.04,0.77,0.11,0.79,0.12
0.66,0.88,0.05,0.91,0.07,0.79,0.13,0.75,0.13,0.78,0.07,0.93,0.05,0.84,0.11,0.83,0.05,0.77,0.11,0.83,0.1
0.67,0.85,0.06,0.87,0.1,0.75,0.16,0.7,0.16,0.65,0.1,0.93,0.05,0.88,0.08,0.84,0.05,0.82,0.08,0.78,0.13
0.67,0.86,0.06,0.88,0.1,0.76,0.15,0.71,0.15,0.68,0.1,0.93,0.05,0.87,0.08,0.84,0.05,0.81,0.08,0.79,0.12
0.67,0.87,0.05,0.91,0.06,0.78,0.14,0.71,0.14,0.79,0.06,0.94,0.04,0.83,0.11,0.86,0.04,0.76,0.11,0.81,0.1
0.67,0.87,0.05,0.91,0.07,0.8,0.13,0.73,0.13,0.79,0.07,0.93,0.05,0.83,0.11,0.85,0.05,0.77,0.11,0.82,0.1
0.67,0.86,0.06,0.88,0.09,0.78,0.14,0.71,0.14,0.72,0.09,0.93,0.05,0.86,0.09,0.84,0.05,0.8,0.09,0.79,0.12
0.67,0.87,0.05,0.9,0.08,0.79,0.13,0.73,0.13,0.75,0.08,0.93,0.05,0.85,0.09,0.84,0.05,0.79,0.09,0.81,0.11
0.67,0.87,0.05,0.9,0.08,0.81,0.12,0.75,0.12,0.75,0.08,0.92,0.06,0.86,0.09,0.82,0.06,0.79,0.09,0.82,0.1
0.67,0.85,0.06,0.88,0.1,0.77,0.15,0.7,0.15,0.7,0.1,0.93,0.05,0.86,0.09,0.85,0.05,0.8,0.09,0.79,0.12
0.67,0.86,0.06,0.87,0.11,0.78,0.14,0.74,0.14,0.63,0.11,0.92,0.06,0.91,0.06,0.81,0.06,0.86,0.06,0.8,0.12
0.68,0.85,0.06,0.86,0.12,0.76,0.15,0.71,0.15,0.61,0.12,0.92,0.06,0.91,0.06,0.83,0.06,0.86,0.06,0.78,0.14
0.67,0.84,0.06,0.86,0.11,0.75,0.16,0.69,0.16,0.65,0.11,0.93,0.05,0.88,0.07,0.85,0.05,0.83,0.07,0.77,0.14
