ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.78,0.08,0.77,0.14,0.74,0.18,0.62,0.18,0.72,0.14,0.92,0.05,0.8,0.11,0.85,0.05,0.81,0.11,0.7,0.16
0.62,0.71,0.12,0.66,0.27,0.57,0.3,0.52,0.3,0.43,0.27,0.94,0.04,0.92,0.05,0.87,0.04,0.9,0.05,0.59,0.29
0.64,0.69,0.14,0.64,0.31,0.43,0.39,0.45,0.39,0.28,0.31,0.97,0.02,0.99,0.01,0.94,0.02,0.98,0.01,0.55,0.35
0.65,0.68,0.15,0.64,0.33,0.35,0.45,0.4,0.45,0.2,0.33,1.0,0.0,0.96,0.02,1.0,0.0,0.94,0.02,0.52,0.39
0.66,0.72,0.13,0.71,0.27,0.38,0.41,0.45,0.41,0.25,0.27,1.0,0.0,0.99,0.01,1.0,0.0,0.98,0.01,0.58,0.34
0.66,0.71,0.13,0.69,0.28,0.41,0.41,0.44,0.41,0.24,0.28,1.0,0.0,0.98,0.01,1.0,0.0,0.97,0.01,0.56,0.34
0.67,0.7,0.14,0.68,0.3,0.41,0.41,0.42,0.41,0.22,0.3,1.0,0.0,0.94,0.04,0.99,0.0,0.89,0.04,0.55,0.35
0.68,0.73,0.12,0.72,0.26,0.48,0.36,0.47,0.36,0.28,0.26,0.99,0.01,0.97,0.02,0.98,0.01,0.94,0.02,0.59,0.31
0.68,0.73,0.12,0.72,0.26,0.51,0.34,0.48,0.34,0.27,0.26,0.98,0.01,0.94,0.04,0.96,0.01,0.89,0.04,0.6,0.3
0.67,0.77,0.1,0.76,0.2,0.56,0.29,0.53,0.29,0.4,0.2,0.97,0.02,0.96,0.02,0.93,0.02,0.94,0.02,0.65,0.24
0.67,0.79,0.09,0.79,0.18,0.61,0.25,0.58,0.25,0.45,0.18,0.96,0.03,0.94,0.04,0.9,0.03,0.91,0.04,0.69,0.21
0.67,0.82,0.07,0.82,0.15,0.71,0.18,0.67,0.18,0.54,0.15,0.93,0.05,0.93,0.04,0.84,0.05,0.9,0.04,0.74,0.16
0.67,0.84,0.07,0.84,0.13,0.71,0.18,0.69,0.18,0.55,0.13,0.92,0.06,0.93,0.05,0.83,0.06,0.88,0.05,0.76,0.15
0.67,0.82,0.08,0.81,0.16,0.65,0.22,0.64,0.22,0.46,0.16,0.93,0.05,0.96,0.02,0.86,0.05,0.94,0.02,0.73,0.19
0.67,0.83,0.07,0.83,0.15,0.67,0.2,0.66,0.2,0.5,0.15,0.93,0.05,0.94,0.04,0.85,0.05,0.9,0.04,0.74,0.17
0.67,0.86,0.06,0.86,0.12,0.78,0.13,0.74,0.13,0.61,0.12,0.91,0.06,0.92,0.05,0.8,0.06,0.88,0.05,0.8,0.12
0.67,0.86,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.65,0.11,0.91,0.06,0.91,0.06,0.8,0.06,0.85,0.06,0.81,0.12
0.67,0.85,0.06,0.85,0.12,0.78,0.13,0.74,0.13,0.61,0.12,0.91,0.07,0.93,0.05,0.8,0.07,0.88,0.05,0.79,0.12
