ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.84,0.07,0.76,0.19,0.66,0.19,0.71,0.19,0.53,0.19,0.83,0.12,0.72,0.17,0.71,0.12,0.71,0.17,0.73,0.19
0.64,0.89,0.05,0.88,0.11,0.62,0.17,0.77,0.17,0.47,0.11,0.89,0.07,0.93,0.04,0.81,0.07,0.89,0.04,0.82,0.14
0.66,0.84,0.07,0.83,0.16,0.46,0.26,0.66,0.26,0.26,0.16,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02,0.74,0.21
0.66,0.82,0.08,0.8,0.19,0.43,0.3,0.62,0.3,0.22,0.19,0.94,0.04,0.94,0.04,0.88,0.04,0.87,0.04,0.71,0.24
0.67,0.8,0.09,0.79,0.2,0.42,0.32,0.58,0.32,0.21,0.2,0.95,0.04,0.93,0.05,0.9,0.04,0.86,0.05,0.69,0.26
0.67,0.78,0.1,0.76,0.22,0.42,0.35,0.54,0.35,0.24,0.22,0.97,0.02,0.96,0.03,0.93,0.02,0.92,0.03,0.65,0.28
0.67,0.75,0.11,0.74,0.24,0.42,0.37,0.5,0.37,0.24,0.24,0.98,0.02,0.96,0.02,0.95,0.02,0.93,0.02,0.62,0.3
0.67,0.75,0.11,0.73,0.25,0.45,0.35,0.5,0.35,0.23,0.25,0.97,0.02,0.93,0.04,0.94,0.02,0.88,0.04,0.61,0.3
0.67,0.75,0.12,0.72,0.25,0.46,0.35,0.5,0.35,0.24,0.25,0.97,0.02,0.93,0.04,0.94,0.02,0.88,0.04,0.61,0.3
0.68,0.75,0.11,0.73,0.24,0.51,0.32,0.51,0.32,0.26,0.24,0.97,0.02,0.93,0.05,0.93,0.02,0.87,0.05,0.62,0.28
0.68,0.76,0.11,0.74,0.23,0.54,0.3,0.52,0.3,0.3,0.23,0.97,0.02,0.96,0.03,0.93,0.02,0.92,0.03,0.63,0.27
0.68,0.77,0.1,0.75,0.22,0.58,0.28,0.55,0.28,0.36,0.22,0.96,0.03,0.99,0.01,0.91,0.03,0.98,0.01,0.65,0.25
0.68,0.78,0.1,0.77,0.2,0.6,0.26,0.57,0.26,0.39,0.2,0.96,0.03,0.99,0.01,0.9,0.03,0.98,0.01,0.67,0.23
0.67,0.78,0.09,0.78,0.19,0.6,0.26,0.57,0.26,0.41,0.19,0.96,0.03,0.97,0.02,0.9,0.03,0.96,0.02,0.68,0.23
0.68,0.8,0.08,0.8,0.17,0.64,0.23,0.61,0.23,0.47,0.17,0.95,0.04,0.95,0.04,0.89,0.04,0.91,0.04,0.71,0.2
0.67,0.82,0.08,0.82,0.15,0.69,0.2,0.64,0.2,0.53,0.15,0.94,0.04,0.93,0.04,0.86,0.04,0.89,0.04,0.73,0.17
0.67,0.83,0.07,0.83,0.13,0.72,0.18,0.65,0.18,0.58,0.13,0.94,0.04,0.91,0.06,0.86,0.04,0.86,0.06,0.74,0.15
0.67,0.83,0.07,0.83,0.13,0.72,0.18,0.65,0.18,0.58,0.13,0.94,0.04,0.91,0.06,0.86,0.04,0.86,0.06,0.74,0.15
0.67,0.84,0.06,0.87,0.11,0.73,0.17,0.67,0.17,0.66,0.11,0.94,0.04,0.87,0.08,0.87,0.04,0.81,0.08,0.77,0.14
0.67,0.85,0.06,0.87,0.1,0.75,0.16,0.68,0.16,0.68,0.1,0.94,0.04,0.86,0.09,0.86,0.04,0.8,0.09,0.78,0.13
0.67,0.85,0.06,0.87,0.1,0.75,0.16,0.69,0.16,0.68,0.1,0.94,0.05,0.87,0.08,0.86,0.05,0.81,0.08,0.78,0.13
0.67,0.85,0.06,0.86,0.11,0.77,0.15,0.71,0.15,0.65,0.11,0.93,0.05,0.9,0.07,0.83,0.05,0.84,0.07,0.78,0.13
0.67,0.85,0.06,0.86,0.11,0.77,0.15,0.71,0.15,0.64,0.11,0.93,0.05,0.9,0.07,0.83,0.05,0.84,0.07,0.78,0.13
0.68,0.86,0.06,0.88,0.1,0.79,0.13,0.72,0.13,0.69,0.1,0.93,0.05,0.88,0.08,0.83,0.05,0.82,0.08,0.8,0.12
0.67,0.88,0.05,0.9,0.08,0.83,0.11,0.77,0.11,0.73,0.08,0.91,0.06,0.88,0.08,0.8,0.06,0.81,0.08,0.83,0.1
0.67,0.87,0.05,0.88,0.09,0.82,0.11,0.77,0.11,0.69,0.09,0.91,0.07,0.9,0.07,0.79,0.07,0.84,0.07,0.82,0.1
0.67,0.88,0.05,0.89,0.09,0.84,0.1,0.8,0.1,0.7,0.09,0.9,0.07,0.9,0.07,0.78,0.07,0.84,0.07,0.84,0.1
0.67,0.88,0.05,0.89,0.09,0.82,0.11,0.78,0.11,0.7,0.09,0.91,0.07,0.89,0.07,0.79,0.07,0.84,0.07,0.83,0.1
0.68,0.88,0.05,0.89,0.09,0.82,0.11,0.79,0.11,0.69,0.09,0.91,0.07,0.9,0.06,0.79,0.07,0.84,0.06,0.84,0.1
0.67,0.88,0.05,0.9,0.08,0.83,0.1,0.8,0.1,0.71,0.08,0.91,0.07,0.9,0.07,0.79,0.07,0.83,0.07,0.85,0.09
0.67,0.88,0.05,0.89,0.09,0.84,0.1,0.8,0.1,0.71,0.09,0.91,0.07,0.89,0.07,0.79,0.07,0.84,0.07,0.84,0.1
0.68,0.87,0.05,0.87,0.11,0.82,0.11,0.77,0.11,0.64,0.11,0.91,0.07,0.92,0.05,0.79,0.07,0.88,0.05,0.82,0.11
0.68,0.87,0.06,0.87,0.11,0.8,0.12,0.77,0.12,0.61,0.11,0.91,0.07,0.93,0.04,0.79,0.07,0.89,0.04,0.82,0.11
0.68,0.87,0.05,0.88,0.1,0.79,0.12,0.76,0.12,0.62,0.1,0.91,0.06,0.93,0.05,0.8,0.06,0.87,0.05,0.82,0.11
0.68,0.86,0.06,0.86,0.12,0.76,0.15,0.73,0.15,0.59,0.12,0.92,0.06,0.93,0.05,0.82,0.06,0.88,0.05,0.79,0.14
0.68,0.85,0.06,0.85,0.12,0.77,0.14,0.73,0.14,0.58,0.12,0.92,0.06,0.94,0.04,0.81,0.06,0.89,0.04,0.79,0.13
0.68,0.86,0.06,0.86,0.12,0.78,0.14,0.73,0.14,0.61,0.12,0.92,0.06,0.92,0.05,0.81,0.06,0.87,0.05,0.79,0.13
0.68,0.87,0.05,0.87,0.1,0.83,0.1,0.78,0.1,0.66,0.1,0.91,0.07,0.92,0.05,0.78,0.07,0.87,0.05,0.82,0.1
0.67,0.88,0.05,0.88,0.09,0.85,0.09,0.8,0.09,0.7,0.09,0.9,0.07,0.9,0.06,0.78,0.07,0.85,0.06,0.84,0.09
0.68,0.88,0.05,0.9,0.08,0.85,0.09,0.81,0.09,0.72,0.08,0.9,0.07,0.9,0.07,0.78,0.07,0.84,0.07,0.85,0.08
0.68,0.89,0.05,0.9,0.08,0.85,0.09,0.81,0.09,0.72,0.08,0.91,0.07,0.9,0.07,0.78,0.07,0.83,0.07,0.85,0.08
0.68,0.88,0.05,0.89,0.09,0.83,0.1,0.79,0.1,0.68,0.09,0.91,0.07,0.91,0.06,0.78,0.07,0.85,0.06,0.84,0.1
0.68,0.89,0.04,0.91,0.07,0.84,0.1,0.81,0.1,0.72,0.07,0.91,0.07,0.89,0.07,0.79,0.07,0.83,0.07,0.86,0.09
0.68,0.89,0.04,0.91,0.07,0.85,0.09,0.82,0.09,0.72,0.07,0.9,0.07,0.9,0.07,0.78,0.07,0.83,0.07,0.86,0.08
0.68,0.89,0.04,0.9,0.08,0.85,0.09,0.82,0.09,0.71,0.08,0.9,0.07,0.9,0.06,0.77,0.07,0.84,0.06,0.86,0.08
0.68,0.89,0.04,0.91,0.07,0.84,0.1,0.81,0.1,0.73,0.07,0.91,0.07,0.89,0.07,0.79,0.07,0.82,0.07,0.86,0.09
0.68,0.89,0.04,0.91,0.07,0.85,0.09,0.81,0.09,0.75,0.07,0.91,0.07,0.88,0.08,0.79,0.07,0.81,0.08,0.86,0.08
0.68,0.88,0.05,0.89,0.09,0.84,0.1,0.8,0.1,0.68,0.09,0.9,0.07,0.91,0.06,0.78,0.07,0.85,0.06,0.84,0.1
0.68,0.88,0.05,0.88,0.1,0.85,0.09,0.81,0.09,0.66,0.1,0.9,0.08,0.92,0.05,0.77,0.08,0.87,0.05,0.84,0.1
0.68,0.87,0.05,0.87,0.1,0.84,0.1,0.8,0.1,0.65,0.1,0.9,0.08,0.93,0.05,0.77,0.08,0.89,0.05,0.83,0.1
