ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.54,0.97,0.02,0.96,0.04,0.22,0.09,0.91,0.09,0.65,0.04,0.81,0.12,0.64,0.13,0.74,0.12,0.82,0.13
0.63,0.94,0.03,0.93,0.06,0.88,0.05,0.92,0.05,0.72,0.06,0.86,0.1,0.9,0.06,0.74,0.1,0.86,0.06
0.64,0.82,0.07,0.82,0.14,0.71,0.19,0.66,0.19,0.64,0.14,0.93,0.05,0.86,0.08,0.85,0.05,0.82,0.08
0.65,0.82,0.07,0.84,0.12,0.73,0.18,0.64,0.18,0.68,0.12,0.95,0.04,0.84,0.1,0.88,0.04,0.8,0.1
0.65,0.78,0.09,0.78,0.17,0.65,0.24,0.56,0.24,0.56,0.17,0.96,0.03,0.88,0.07,0.92,0.03,0.84,0.07
0.66,0.79,0.08,0.81,0.15,0.7,0.21,0.59,0.21,0.62,0.15,0.96,0.03,0.87,0.08,0.9,0.03,0.82,0.08
0.67,0.84,0.07,0.86,0.11,0.73,0.17,0.67,0.17,0.66,0.11,0.94,0.04,0.87,0.08,0.86,0.04,0.81,0.08
0.67,0.86,0.06,0.9,0.08,0.75,0.16,0.68,0.16,0.76,0.08,0.95,0.04,0.83,0.11,0.88,0.04,0.76,0.11
0.67,0.87,0.05,0.89,0.08,0.78,0.14,0.73,0.14,0.73,0.08,0.93,0.05,0.85,0.09,0.84,0.05,0.79,0.09
0.67,0.86,0.06,0.88,0.1,0.77,0.14,0.72,0.14,0.68,0.1,0.92,0.06,0.88,0.08,0.83,0.06,0.82,0.08
0.67,0.88,0.05,0.9,0.07,0.82,0.11,0.76,0.11,0.76,0.07,0.92,0.06,0.86,0.09,0.82,0.06,0.8,0.09
0.67,0.89,0.04,0.93,0.05,0.85,0.09,0.79,0.09,0.83,0.05,0.92,0.06,0.84,0.1,0.81,0.06,0.78,0.1
0.67,0.87,0.05,0.9,0.07,0.84,0.1,0.76,0.1,0.79,0.07,0.92,0.06,0.85,0.09,0.81,0.06,0.79,0.09
0.67,0.88,0.05,0.91,0.07,0.84,0.11,0.77,0.11,0.78,0.07,0.92,0.06,0.86,0.09,0.81,0.06,0.79,0.09
