ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.52,0.58,0.17,0.49,0.35,0.36,0.45,0.39,0.45,0.48,0.35,0.91,0.06,0.64,0.17,0.87,0.06,0.75,0.17,0.44,0.4
0.62,0.55,0.22,0.48,0.51,0.11,0.66,0.28,0.66,0.03,0.51,0.98,0.01,0.72,0.21,0.96,0.01,0.53,0.21,0.38,0.58
0.65,0.61,0.19,0.57,0.42,0.17,0.61,0.3,0.61,0.06,0.42,0.95,0.04,0.81,0.14,0.89,0.04,0.66,0.14,0.43,0.52
0.67,0.66,0.16,0.63,0.35,0.23,0.55,0.34,0.55,0.08,0.35,0.95,0.04,0.82,0.13,0.89,0.04,0.64,0.13,0.48,0.45
0.67,0.69,0.15,0.67,0.31,0.31,0.48,0.38,0.48,0.14,0.31,0.97,0.02,0.9,0.07,0.93,0.02,0.81,0.07,0.53,0.4
0.67,0.68,0.15,0.65,0.32,0.38,0.44,0.39,0.44,0.18,0.32,0.98,0.01,0.9,0.07,0.96,0.01,0.82,0.07,0.52,0.38
0.67,0.7,0.14,0.68,0.3,0.43,0.4,0.42,0.4,0.22,0.3,1.0,0.0,0.93,0.05,0.99,0.0,0.87,0.05,0.55,0.35
0.67,0.73,0.12,0.71,0.26,0.47,0.36,0.47,0.36,0.28,0.26,0.99,0.01,0.97,0.02,0.98,0.01,0.95,0.02,0.59,0.31
0.68,0.74,0.11,0.73,0.24,0.51,0.33,0.49,0.33,0.3,0.24,0.98,0.01,0.98,0.02,0.96,0.01,0.96,0.02,0.61,0.29
0.68,0.76,0.1,0.75,0.22,0.59,0.27,0.54,0.27,0.34,0.22,0.96,0.03,0.97,0.02,0.91,0.03,0.95,0.02,0.65,0.24
0.68,0.79,0.09,0.79,0.18,0.67,0.22,0.59,0.22,0.47,0.18,0.95,0.03,0.96,0.02,0.89,0.03,0.94,0.02,0.69,0.2
0.67,0.81,0.08,0.82,0.15,0.69,0.21,0.62,0.21,0.55,0.15,0.95,0.04,0.91,0.06,0.88,0.04,0.86,0.06,0.72,0.18
0.67,0.84,0.07,0.83,0.15,0.74,0.16,0.71,0.16,0.51,0.15,0.91,0.06,0.97,0.02,0.81,0.06,0.95,0.02,0.77,0.15
0.68,0.81,0.08,0.8,0.17,0.67,0.21,0.64,0.21,0.45,0.17,0.93,0.05,0.98,0.01,0.85,0.05,0.96,0.01,0.72,0.19
0.68,0.84,0.07,0.82,0.15,0.75,0.15,0.71,0.15,0.5,0.15,0.91,0.07,0.98,0.01,0.8,0.07,0.97,0.01,0.76,0.15
0.67,0.84,0.06,0.86,0.11,0.75,0.16,0.68,0.16,0.67,0.11,0.94,0.05,0.87,0.08,0.85,0.05,0.81,0.08,0.77,0.14
0.67,0.85,0.06,0.86,0.11,0.77,0.15,0.7,0.15,0.68,0.11,0.93,0.05,0.88,0.08,0.84,0.05,0.82,0.08,0.78,0.13
0.67,0.83,0.07,0.83,0.14,0.74,0.17,0.67,0.17,0.59,0.14,0.93,0.05,0.92,0.05,0.84,0.05,0.87,0.05,0.75,0.16
0.67,0.85,0.06,0.86,0.11,0.78,0.14,0.73,0.14,0.65,0.11,0.92,0.06,0.9,0.06,0.82,0.06,0.85,0.06,0.79,0.12
0.67,0.87,0.05,0.89,0.09,0.8,0.12,0.75,0.12,0.71,0.09,0.92,0.06,0.88,0.08,0.81,0.06,0.82,0.08,0.82,0.1
0.67,0.84,0.07,0.84,0.13,0.77,0.15,0.71,0.15,0.59,0.13,0.92,0.06,0.93,0.05,0.81,0.06,0.89,0.05,0.77,0.14
0.68,0.84,0.07,0.83,0.15,0.74,0.16,0.71,0.16,0.51,0.15,0.91,0.06,0.97,0.02,0.81,0.06,0.95,0.02,0.77,0.15
0.67,0.82,0.08,0.8,0.17,0.73,0.17,0.69,0.17,0.46,0.17,0.91,0.06,1.0,0.0,0.8,0.06,1.0,0.0,0.74,0.17
0.67,0.81,0.08,0.81,0.15,0.72,0.19,0.64,0.19,0.55,0.15,0.94,0.05,0.93,0.04,0.85,0.05,0.89,0.04,0.73,0.17
0.68,0.84,0.07,0.86,0.12,0.74,0.17,0.68,0.17,0.61,0.12,0.94,0.05,0.91,0.06,0.85,0.05,0.85,0.06,0.77,0.15
0.68,0.84,0.07,0.84,0.14,0.74,0.16,0.71,0.16,0.52,0.14,0.92,0.06,0.97,0.02,0.81,0.06,0.94,0.02,0.77,0.15
0.68,0.85,0.06,0.85,0.12,0.77,0.14,0.73,0.14,0.56,0.12,0.92,0.06,0.95,0.03,0.81,0.06,0.91,0.03,0.79,0.13
0.68,0.83,0.07,0.82,0.16,0.72,0.18,0.68,0.18,0.49,0.16,0.92,0.06,0.98,0.02,0.82,0.06,0.96,0.02,0.75,0.17
0.68,0.83,0.07,0.83,0.15,0.68,0.19,0.67,0.19,0.47,0.15,0.93,0.05,0.97,0.02,0.84,0.05,0.95,0.02,0.75,0.17
0.68,0.85,0.07,0.85,0.13,0.74,0.16,0.7,0.16,0.55,0.13,0.92,0.06,0.95,0.04,0.82,0.06,0.91,0.04,0.77,0.15
0.68,0.81,0.08,0.8,0.17,0.71,0.19,0.64,0.19,0.48,0.17,0.93,0.05,0.97,0.02,0.85,0.05,0.95,0.02,0.72,0.18
0.68,0.79,0.09,0.77,0.19,0.69,0.2,0.63,0.2,0.41,0.19,0.93,0.05,0.98,0.01,0.84,0.05,0.97,0.01,0.7,0.2
0.68,0.82,0.08,0.8,0.17,0.64,0.22,0.64,0.22,0.4,0.17,0.93,0.05,0.99,0.0,0.85,0.05,0.99,0.0,0.72,0.2
0.68,0.83,0.08,0.83,0.15,0.65,0.21,0.65,0.21,0.43,0.15,0.93,0.05,0.98,0.01,0.86,0.05,0.97,0.01,0.74,0.18
0.68,0.8,0.09,0.79,0.19,0.64,0.23,0.62,0.23,0.39,0.19,0.94,0.05,0.99,0.01,0.86,0.05,0.98,0.01,0.71,0.21
0.68,0.8,0.09,0.77,0.2,0.68,0.21,0.63,0.21,0.38,0.2,0.93,0.05,0.96,0.03,0.83,0.05,0.92,0.03,0.7,0.21
