ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.61,0.63,0.16,0.55,0.36,0.52,0.35,0.43,0.35,0.34,0.36,0.94,0.04,0.99,0.01,0.87,0.04,0.99,0.01
0.66,0.74,0.12,0.7,0.27,0.47,0.34,0.52,0.34,0.22,0.27,0.95,0.03,0.89,0.07,0.9,0.03,0.81,0.07
0.67,0.77,0.11,0.75,0.23,0.45,0.34,0.52,0.34,0.23,0.23,0.97,0.02,0.93,0.05,0.93,0.02,0.87,0.05
0.67,0.81,0.09,0.8,0.18,0.57,0.26,0.6,0.26,0.37,0.18,0.95,0.04,0.99,0.0,0.88,0.04,0.99,0.0
0.67,0.81,0.09,0.79,0.18,0.6,0.24,0.62,0.24,0.39,0.18,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01
0.67,0.84,0.07,0.84,0.13,0.75,0.16,0.69,0.16,0.61,0.13,0.93,0.05,0.91,0.06,0.84,0.05,0.86,0.06
0.67,0.91,0.04,0.93,0.05,0.89,0.07,0.86,0.07,0.81,0.05,0.9,0.08,0.87,0.09,0.76,0.08,0.8,0.09
0.67,0.94,0.02,0.97,0.02,0.95,0.03,0.93,0.03,0.92,0.02,0.89,0.08,0.84,0.1,0.74,0.08,0.78,0.1
0.66,0.96,0.02,1.0,0.0,0.96,0.02,0.95,0.02,0.99,0.0,0.89,0.08,0.81,0.12,0.75,0.08,0.74,0.12
0.66,0.96,0.01,0.99,0.01,0.97,0.02,0.96,0.02,0.97,0.01,0.89,0.08,0.8,0.13,0.75,0.08,0.74,0.13
0.66,0.98,0.01,0.97,0.02,1.0,0.0,1.0,0.0,0.94,0.02,0.88,0.09,0.8,0.13,0.74,0.09,0.74,0.13
0.65,0.98,0.01,0.97,0.02,1.0,0.0,0.99,0.0,0.94,0.02,0.88,0.09,0.81,0.12,0.74,0.09,0.74,0.12
0.66,0.94,0.02,1.0,0.0,0.92,0.05,0.88,0.05,0.99,0.0,0.91,0.07,0.8,0.13,0.79,0.07,0.73,0.13
0.66,0.94,0.02,0.97,0.02,0.93,0.04,0.91,0.04,0.93,0.02,0.89,0.08,0.83,0.11,0.76,0.08,0.76,0.11
0.66,0.91,0.03,0.95,0.04,0.89,0.07,0.85,0.07,0.87,0.04,0.9,0.07,0.84,0.1,0.78,0.07,0.77,0.1
0.66,0.93,0.03,0.96,0.03,0.92,0.05,0.9,0.05,0.89,0.03,0.89,0.08,0.84,0.1,0.76,0.08,0.78,0.1
0.67,0.89,0.04,0.91,0.07,0.87,0.08,0.83,0.08,0.76,0.07,0.9,0.07,0.88,0.08,0.77,0.07,0.82,0.08
0.67,0.87,0.05,0.88,0.1,0.82,0.11,0.77,0.11,0.69,0.1,0.91,0.07,0.9,0.07,0.79,0.07,0.84,0.07
0.67,0.86,0.06,0.88,0.09,0.78,0.14,0.72,0.14,0.7,0.09,0.93,0.05,0.87,0.08,0.83,0.05,0.81,0.08
0.67,0.88,0.05,0.9,0.08,0.81,0.12,0.76,0.12,0.73,0.08,0.92,0.06,0.87,0.08,0.81,0.06,0.81,0.08
0.67,0.86,0.06,0.88,0.1,0.78,0.14,0.73,0.14,0.67,0.1,0.92,0.06,0.89,0.07,0.82,0.06,0.83,0.07
0.67,0.87,0.05,0.9,0.08,0.79,0.13,0.74,0.13,0.73,0.08,0.93,0.05,0.86,0.09,0.83,0.05,0.79,0.09
0.67,0.87,0.05,0.91,0.07,0.79,0.14,0.73,0.14,0.78,0.07,0.94,0.05,0.84,0.11,0.85,0.05,0.77,0.11
0.67,0.88,0.05,0.92,0.06,0.8,0.13,0.74,0.13,0.8,0.06,0.93,0.05,0.83,0.11,0.85,0.05,0.76,0.11
0.67,0.88,0.05,0.91,0.07,0.79,0.13,0.74,0.13,0.77,0.07,0.93,0.05,0.84,0.1,0.84,0.05,0.77,0.1
