ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.61,0.92,0.03,0.88,0.07,0.99,0.0,0.99,0.0,0.84,0.07,0.87,0.1,0.94,0.03,0.73,0.1,0.93,0.03,0.94,0.04
0.56,0.59,0.11,0.56,0.2,0.85,0.13,0.49,0.13,0.73,0.2,0.95,0.03,0.92,0.04,0.89,0.03,0.93,0.04,0.53,0.17
0.57,0.51,0.15,0.48,0.27,0.78,0.19,0.37,0.19,0.63,0.27,0.99,0.01,0.95,0.02,0.97,0.01,0.95,0.02,0.42,0.23
0.62,0.57,0.16,0.51,0.36,0.67,0.27,0.39,0.27,0.42,0.36,0.99,0.01,0.93,0.04,0.97,0.01,0.92,0.04,0.45,0.32
0.65,0.66,0.15,0.59,0.37,0.56,0.33,0.45,0.33,0.23,0.37,0.99,0.01,0.82,0.13,0.97,0.01,0.7,0.13,0.52,0.35
0.65,0.71,0.13,0.66,0.32,0.44,0.37,0.49,0.37,0.15,0.32,1.0,0.0,0.79,0.16,0.99,0.0,0.59,0.16,0.57,0.34
0.65,0.76,0.11,0.71,0.28,0.34,0.38,0.53,0.38,0.09,0.28,0.99,0.0,0.76,0.2,0.99,0.0,0.47,0.2,0.62,0.33
0.65,0.78,0.1,0.74,0.26,0.31,0.37,0.56,0.37,0.06,0.26,0.99,0.01,0.73,0.24,0.98,0.01,0.35,0.24,0.65,0.32
0.64,0.8,0.1,0.76,0.23,0.27,0.37,0.57,0.37,0.05,0.23,0.99,0.01,0.73,0.24,0.98,0.01,0.33,0.24,0.67,0.3
0.64,0.81,0.09,0.78,0.22,0.25,0.36,0.59,0.36,0.03,0.22,0.98,0.01,0.71,0.26,0.97,0.01,0.26,0.26,0.69,0.29
0.64,0.82,0.09,0.79,0.21,0.21,0.37,0.59,0.37,0.04,0.21,1.0,0.0,0.74,0.23,0.99,0.0,0.31,0.23,0.69,0.29
0.64,0.82,0.09,0.8,0.2,0.21,0.37,0.59,0.37,0.04,0.2,1.0,0.0,0.75,0.22,0.99,0.0,0.32,0.22,0.7,0.29
0.64,0.82,0.09,0.8,0.19,0.23,0.36,0.59,0.36,0.04,0.19,0.99,0.0,0.75,0.23,0.99,0.0,0.31,0.23,0.7,0.28
0.64,0.82,0.09,0.8,0.2,0.25,0.35,0.6,0.35,0.04,0.2,0.99,0.01,0.74,0.24,0.98,0.01,0.28,0.24,0.7,0.28
0.64,0.82,0.09,0.79,0.21,0.27,0.35,0.6,0.35,0.04,0.21,0.99,0.01,0.73,0.25,0.97,0.01,0.25,0.25,0.7,0.28
0.64,0.82,0.09,0.79,0.21,0.29,0.34,0.61,0.34,0.04,0.21,0.98,0.01,0.72,0.26,0.97,0.01,0.24,0.26,0.7,0.28
0.64,0.82,0.09,0.79,0.21,0.28,0.34,0.6,0.34,0.04,0.21,0.98,0.01,0.72,0.26,0.97,0.01,0.24,0.26,0.7,0.28
0.64,0.82,0.09,0.79,0.21,0.29,0.34,0.6,0.34,0.07,0.21,0.98,0.01,0.77,0.2,0.97,0.01,0.42,0.2,0.7,0.28
0.64,0.82,0.09,0.78,0.21,0.31,0.34,0.61,0.34,0.07,0.21,0.98,0.01,0.76,0.21,0.96,0.01,0.4,0.21,0.7,0.28
0.64,0.81,0.09,0.77,0.22,0.33,0.32,0.61,0.32,0.06,0.22,0.97,0.02,0.74,0.23,0.95,0.02,0.36,0.23,0.69,0.27
0.64,0.82,0.09,0.77,0.22,0.35,0.32,0.62,0.32,0.06,0.22,0.97,0.02,0.73,0.23,0.94,0.02,0.34,0.23,0.7,0.27
0.64,0.82,0.09,0.77,0.22,0.34,0.32,0.62,0.32,0.08,0.22,0.97,0.02,0.76,0.21,0.95,0.02,0.42,0.21,0.7,0.27
0.64,0.82,0.09,0.77,0.22,0.36,0.31,0.62,0.31,0.08,0.22,0.97,0.02,0.75,0.21,0.95,0.02,0.4,0.21,0.7,0.27
0.64,0.81,0.09,0.77,0.22,0.36,0.32,0.61,0.32,0.08,0.22,0.97,0.02,0.76,0.21,0.95,0.02,0.4,0.21,0.69,0.27
0.64,0.81,0.09,0.76,0.23,0.37,0.32,0.61,0.32,0.08,0.23,0.97,0.02,0.74,0.22,0.94,0.02,0.38,0.22,0.69,0.28
0.65,0.81,0.09,0.76,0.23,0.37,0.32,0.61,0.32,0.08,0.23,0.97,0.02,0.74,0.22,0.94,0.02,0.38,0.22,0.69,0.28
0.65,0.81,0.09,0.76,0.23,0.37,0.32,0.61,0.32,0.08,0.23,0.97,0.02,0.74,0.22,0.94,0.02,0.38,0.22,0.69,0.28
0.65,0.81,0.09,0.76,0.23,0.38,0.32,0.6,0.32,0.08,0.23,0.97,0.02,0.74,0.22,0.95,0.02,0.37,0.22,0.68,0.28
0.65,0.81,0.09,0.76,0.23,0.38,0.32,0.6,0.32,0.09,0.23,0.97,0.02,0.76,0.2,0.95,0.02,0.43,0.2,0.68,0.28
0.65,0.8,0.09,0.76,0.24,0.38,0.32,0.6,0.32,0.1,0.24,0.97,0.02,0.77,0.19,0.95,0.02,0.47,0.19,0.68,0.28
0.65,0.8,0.1,0.76,0.24,0.38,0.33,0.59,0.33,0.1,0.24,0.98,0.01,0.77,0.19,0.96,0.01,0.48,0.19,0.68,0.29
0.65,0.79,0.1,0.74,0.25,0.39,0.33,0.58,0.33,0.1,0.25,0.97,0.02,0.76,0.2,0.95,0.02,0.46,0.2,0.66,0.29
0.65,0.79,0.1,0.74,0.25,0.38,0.33,0.58,0.33,0.1,0.25,0.98,0.02,0.76,0.2,0.96,0.02,0.46,0.2,0.66,0.29
0.65,0.79,0.1,0.74,0.25,0.38,0.34,0.58,0.34,0.1,0.25,0.98,0.01,0.77,0.2,0.96,0.01,0.46,0.2,0.66,0.3
0.65,0.78,0.1,0.74,0.26,0.38,0.34,0.57,0.34,0.09,0.26,0.98,0.01,0.76,0.2,0.96,0.01,0.45,0.2,0.66,0.3
0.65,0.78,0.1,0.73,0.26,0.37,0.35,0.56,0.35,0.11,0.26,0.98,0.01,0.77,0.18,0.97,0.01,0.5,0.18,0.65,0.3
0.65,0.78,0.11,0.72,0.27,0.4,0.34,0.57,0.34,0.1,0.27,0.97,0.02,0.76,0.2,0.95,0.02,0.46,0.2,0.65,0.31
