ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.5,0.96,0.02,0.91,0.07,0.55,0.08,0.92,0.08,0.71,0.07,0.87,0.08,0.68,0.12,0.84,0.08,0.83,0.12,0.92,0.08
0.56,0.89,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9,0.06,0.0,1.0,0.86,0.06,0.0,1.0,0.0,1.0
0.58,0.62,0.19,0.0,1.0,0.01,0.62,0.38,0.62,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.19,0.81
0.61,0.6,0.2,0.0,1.0,0.07,0.64,0.33,0.64,0.0,1.0,0.94,0.04,0.0,1.0,0.91,0.04,0.0,1.0,0.17,0.82
0.63,0.66,0.17,0.58,0.42,0.2,0.52,0.4,0.52,0.02,0.42,0.98,0.01,0.63,0.34,0.96,0.01,0.2,0.34,0.49,0.47
0.64,0.71,0.14,0.65,0.34,0.3,0.44,0.45,0.44,0.06,0.34,0.99,0.01,0.72,0.23,0.97,0.01,0.4,0.23,0.55,0.39
0.64,0.76,0.12,0.71,0.29,0.29,0.4,0.52,0.4,0.05,0.29,1.0,0.0,0.72,0.25,0.99,0.0,0.34,0.25,0.61,0.34
0.65,0.79,0.1,0.76,0.24,0.36,0.34,0.58,0.34,0.09,0.24,0.99,0.01,0.77,0.2,0.97,0.01,0.44,0.2,0.67,0.29
0.66,0.81,0.09,0.77,0.22,0.45,0.29,0.62,0.29,0.11,0.22,0.97,0.02,0.77,0.2,0.94,0.02,0.43,0.2,0.7,0.26
0.66,0.82,0.08,0.78,0.22,0.5,0.26,0.65,0.26,0.11,0.22,0.95,0.03,0.76,0.21,0.91,0.03,0.4,0.21,0.72,0.24
0.66,0.83,0.08,0.78,0.21,0.54,0.24,0.67,0.24,0.16,0.21,0.95,0.04,0.79,0.17,0.9,0.04,0.5,0.17,0.73,0.22
0.66,0.84,0.07,0.8,0.19,0.6,0.21,0.69,0.21,0.28,0.19,0.95,0.04,0.88,0.09,0.9,0.04,0.74,0.09,0.74,0.2
