ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.61,0.68,0.16,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.94,0.04,0.0,1.0,0.9,0.04,0.0,1.0,0.0,1.0
0.62,0.82,0.09,0.8,0.2,0.08,0.4,0.58,0.4,0.04,0.2,1.0,0.0,0.87,0.1,1.0,0.0,0.72,0.1,0.69,0.3
0.65,0.76,0.12,0.71,0.28,0.31,0.4,0.51,0.4,0.09,0.28,0.99,0.0,0.78,0.18,0.99,0.0,0.51,0.18,0.61,0.34
0.65,0.8,0.1,0.76,0.23,0.35,0.35,0.57,0.35,0.11,0.23,0.99,0.01,0.8,0.17,0.98,0.01,0.53,0.17,0.67,0.29
0.65,0.81,0.09,0.78,0.22,0.37,0.33,0.6,0.33,0.14,0.22,0.98,0.01,0.83,0.14,0.97,0.01,0.61,0.14,0.69,0.28
0.65,0.79,0.1,0.74,0.25,0.5,0.29,0.59,0.29,0.2,0.25,0.97,0.02,0.83,0.13,0.94,0.02,0.66,0.13,0.67,0.27
0.66,0.8,0.09,0.75,0.23,0.52,0.27,0.61,0.27,0.21,0.23,0.96,0.03,0.83,0.13,0.93,0.03,0.66,0.13,0.68,0.25
0.65,0.78,0.1,0.73,0.25,0.53,0.28,0.6,0.28,0.23,0.25,0.96,0.02,0.85,0.11,0.93,0.02,0.7,0.11,0.67,0.27
0.65,0.78,0.1,0.73,0.25,0.56,0.27,0.6,0.27,0.25,0.25,0.96,0.03,0.86,0.1,0.92,0.03,0.73,0.1,0.67,0.26
0.65,0.8,0.09,0.75,0.23,0.55,0.26,0.62,0.26,0.25,0.23,0.96,0.03,0.86,0.1,0.92,0.03,0.73,0.1,0.69,0.24
0.66,0.79,0.09,0.74,0.23,0.61,0.24,0.62,0.24,0.29,0.23,0.96,0.03,0.87,0.09,0.91,0.03,0.75,0.09,0.68,0.23
0.66,0.81,0.08,0.76,0.21,0.66,0.21,0.65,0.21,0.35,0.21,0.95,0.04,0.9,0.07,0.9,0.04,0.82,0.07,0.71,0.21
0.66,0.82,0.08,0.78,0.2,0.67,0.2,0.68,0.2,0.38,0.2,0.94,0.04,0.91,0.06,0.89,0.04,0.84,0.06,0.73,0.2
0.66,0.82,0.08,0.78,0.19,0.69,0.19,0.68,0.19,0.42,0.19,0.95,0.04,0.94,0.04,0.89,0.04,0.9,0.04,0.73,0.19
0.66,0.82,0.08,0.77,0.19,0.75,0.16,0.7,0.16,0.44,0.19,0.93,0.05,0.93,0.05,0.86,0.05,0.87,0.05,0.73,0.17
0.66,0.82,0.08,0.77,0.19,0.75,0.16,0.7,0.16,0.45,0.19,0.93,0.05,0.93,0.04,0.86,0.05,0.89,0.04,0.73,0.17
0.66,0.83,0.07,0.79,0.18,0.76,0.15,0.73,0.15,0.46,0.18,0.93,0.05,0.93,0.04,0.85,0.05,0.88,0.04,0.76,0.16
0.66,0.8,0.08,0.75,0.21,0.72,0.18,0.68,0.18,0.41,0.21,0.94,0.05,0.91,0.06,0.87,0.05,0.85,0.06,0.72,0.2
0.66,0.81,0.08,0.77,0.2,0.72,0.17,0.68,0.17,0.44,0.2,0.94,0.04,0.93,0.04,0.88,0.04,0.88,0.04,0.73,0.18
0.66,0.82,0.07,0.78,0.18,0.76,0.15,0.71,0.15,0.47,0.18,0.93,0.05,0.95,0.04,0.86,0.05,0.91,0.04,0.74,0.16
0.66,0.83,0.07,0.79,0.18,0.75,0.15,0.72,0.15,0.45,0.18,0.93,0.05,0.93,0.05,0.86,0.05,0.88,0.05,0.76,0.16
0.66,0.85,0.06,0.82,0.15,0.79,0.13,0.75,0.13,0.52,0.15,0.93,0.05,0.97,0.02,0.85,0.05,0.94,0.02,0.78,0.14
