ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.6,0.83,0.05,0.77,0.13,0.85,0.11,0.66,0.11,0.77,0.13,0.87,0.1,0.82,0.1,0.72,0.1,0.8,0.1,0.72,0.12
0.64,0.85,0.07,0.81,0.18,0.53,0.23,0.7,0.23,0.25,0.18,0.94,0.04,0.88,0.09,0.9,0.04,0.75,0.09,0.76,0.21
0.64,0.82,0.08,0.78,0.21,0.39,0.3,0.63,0.3,0.14,0.21,0.96,0.02,0.82,0.14,0.94,0.02,0.61,0.14,0.71,0.26
0.64,0.81,0.09,0.78,0.22,0.34,0.33,0.61,0.33,0.11,0.22,0.97,0.02,0.8,0.16,0.96,0.02,0.56,0.16,0.7,0.28
0.64,0.81,0.09,0.77,0.23,0.33,0.34,0.59,0.34,0.11,0.23,0.98,0.01,0.8,0.16,0.96,0.01,0.56,0.16,0.68,0.29
0.64,0.8,0.1,0.76,0.24,0.32,0.35,0.58,0.35,0.1,0.24,0.98,0.01,0.8,0.16,0.97,0.01,0.55,0.16,0.67,0.29
0.64,0.78,0.11,0.73,0.26,0.33,0.36,0.56,0.36,0.11,0.26,0.98,0.01,0.79,0.17,0.97,0.01,0.56,0.17,0.65,0.31
0.64,0.77,0.11,0.72,0.27,0.33,0.38,0.54,0.38,0.12,0.27,0.99,0.0,0.81,0.15,0.99,0.0,0.6,0.15,0.63,0.33
0.64,0.76,0.11,0.71,0.28,0.37,0.36,0.54,0.36,0.11,0.28,0.99,0.01,0.77,0.18,0.97,0.01,0.52,0.18,0.62,0.32
0.64,0.76,0.11,0.71,0.28,0.36,0.37,0.54,0.37,0.11,0.28,0.99,0.01,0.78,0.18,0.98,0.01,0.54,0.18,0.62,0.33
0.65,0.75,0.12,0.69,0.29,0.38,0.37,0.52,0.37,0.11,0.29,0.99,0.01,0.76,0.19,0.98,0.01,0.5,0.19,0.6,0.33
