ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.6,0.84,0.08,0.0,1.0,0.02,0.37,0.63,0.37,0.0,1.0,0.97,0.02,0.0,1.0,0.96,0.02,0.0,1.0
0.62,0.81,0.09,0.0,1.0,0.03,0.43,0.57,0.43,0.0,1.0,0.99,0.0,0.0,1.0,0.99,0.0,0.0,1.0
0.61,0.88,0.06,0.0,1.0,0.02,0.32,0.68,0.32,0.0,1.0,0.97,0.02,0.0,1.0,0.96,0.02,0.0,1.0
0.63,0.82,0.09,0.81,0.19,0.08,0.41,0.58,0.41,0.04,0.19,0.99,0.01,0.89,0.08,0.98,0.01,0.75,0.08
0.64,0.8,0.1,0.77,0.23,0.17,0.41,0.55,0.41,0.03,0.23,0.99,0.0,0.75,0.22,0.99,0.0,0.36,0.22
0.64,0.79,0.1,0.75,0.25,0.27,0.38,0.56,0.38,0.04,0.25,0.99,0.01,0.72,0.25,0.98,0.01,0.31,0.25
0.65,0.81,0.09,0.77,0.23,0.36,0.32,0.6,0.32,0.09,0.23,0.97,0.02,0.77,0.19,0.96,0.02,0.46,0.19
0.65,0.81,0.09,0.78,0.22,0.42,0.3,0.62,0.3,0.15,0.22,0.97,0.02,0.82,0.14,0.94,0.02,0.6,0.14
0.65,0.8,0.09,0.75,0.23,0.47,0.29,0.61,0.29,0.2,0.23,0.96,0.02,0.85,0.11,0.94,0.02,0.69,0.11
0.65,0.82,0.08,0.76,0.22,0.68,0.18,0.7,0.18,0.31,0.22,0.92,0.05,0.86,0.1,0.85,0.05,0.73,0.1
0.65,0.86,0.06,0.81,0.16,0.79,0.12,0.78,0.12,0.49,0.16,0.91,0.06,0.94,0.04,0.83,0.06,0.9,0.04
0.65,0.92,0.03,0.91,0.06,0.92,0.05,0.89,0.05,0.81,0.06,0.91,0.06,0.93,0.05,0.82,0.06,0.89,0.05
0.64,0.95,0.02,0.96,0.03,0.98,0.01,0.97,0.01,0.93,0.03,0.9,0.07,0.9,0.06,0.8,0.07,0.86,0.06
0.64,0.94,0.02,0.9,0.07,0.89,0.08,0.81,0.08,0.83,0.07,0.88,0.09,0.85,0.09,0.75,0.09,0.8,0.09
0.63,0.98,0.01,0.96,0.03,0.93,0.05,0.88,0.05,0.93,0.03,0.88,0.09,0.88,0.08,0.75,0.09,0.84,0.08
