ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.56,0.98,0.01,0.96,0.02,0.97,0.02,0.93,0.02,0.96,0.02,0.89,0.08,0.85,0.08,0.8,0.08,0.86,0.08,0.95,0.02
0.63,0.94,0.02,0.95,0.04,0.92,0.04,0.92,0.04,0.87,0.04,0.91,0.06,0.9,0.06,0.83,0.06,0.86,0.06,0.94,0.04
0.64,0.88,0.05,0.85,0.12,0.85,0.09,0.83,0.09,0.63,0.12,0.91,0.06,0.99,0.01,0.82,0.06,0.99,0.01,0.84,0.1
0.65,0.86,0.06,0.81,0.16,0.83,0.1,0.82,0.1,0.49,0.16,0.9,0.07,0.92,0.05,0.8,0.07,0.87,0.05,0.81,0.13
0.65,0.86,0.06,0.81,0.17,0.76,0.13,0.78,0.13,0.42,0.17,0.91,0.06,0.91,0.06,0.83,0.06,0.83,0.06,0.8,0.15
0.65,0.85,0.07,0.8,0.18,0.67,0.17,0.74,0.17,0.34,0.18,0.93,0.05,0.89,0.08,0.86,0.05,0.79,0.08,0.77,0.17
0.66,0.85,0.07,0.8,0.19,0.65,0.18,0.73,0.18,0.28,0.19,0.93,0.05,0.85,0.11,0.86,0.05,0.69,0.11,0.77,0.18
0.66,0.83,0.08,0.79,0.19,0.61,0.21,0.68,0.21,0.29,0.19,0.94,0.04,0.88,0.09,0.89,0.04,0.75,0.09,0.74,0.2
0.66,0.81,0.09,0.76,0.22,0.6,0.23,0.66,0.23,0.27,0.22,0.94,0.04,0.85,0.11,0.89,0.04,0.71,0.11,0.71,0.23
0.65,0.82,0.08,0.78,0.21,0.6,0.22,0.67,0.22,0.28,0.21,0.94,0.04,0.87,0.09,0.9,0.04,0.74,0.09,0.73,0.21
0.65,0.78,0.1,0.73,0.25,0.55,0.27,0.6,0.27,0.25,0.25,0.96,0.03,0.85,0.1,0.92,0.03,0.73,0.1,0.67,0.26
0.65,0.78,0.1,0.72,0.25,0.56,0.26,0.6,0.26,0.26,0.25,0.96,0.03,0.86,0.1,0.91,0.03,0.74,0.1,0.66,0.26
0.65,0.78,0.1,0.72,0.25,0.56,0.26,0.6,0.26,0.26,0.25,0.96,0.03,0.86,0.1,0.91,0.03,0.74,0.1,0.66,0.26
0.65,0.78,0.1,0.73,0.24,0.59,0.25,0.61,0.25,0.32,0.24,0.95,0.03,0.89,0.07,0.91,0.03,0.82,0.07,0.67,0.24
0.65,0.8,0.08,0.75,0.21,0.71,0.18,0.68,0.18,0.4,0.21,0.93,0.05,0.91,0.06,0.86,0.05,0.84,0.06,0.72,0.2
0.65,0.79,0.09,0.74,0.22,0.72,0.18,0.67,0.18,0.42,0.22,0.93,0.05,0.92,0.05,0.86,0.05,0.86,0.05,0.71,0.2
0.65,0.79,0.09,0.74,0.23,0.68,0.2,0.66,0.2,0.36,0.23,0.93,0.05,0.89,0.08,0.87,0.05,0.81,0.08,0.7,0.22
0.65,0.79,0.09,0.74,0.23,0.68,0.2,0.65,0.2,0.38,0.23,0.94,0.04,0.9,0.06,0.88,0.04,0.84,0.06,0.7,0.22
0.65,0.79,0.09,0.74,0.23,0.65,0.22,0.64,0.22,0.35,0.23,0.94,0.04,0.9,0.07,0.89,0.04,0.82,0.07,0.69,0.23
0.65,0.78,0.1,0.72,0.25,0.62,0.23,0.62,0.23,0.3,0.25,0.95,0.04,0.87,0.09,0.89,0.04,0.77,0.09,0.67,0.24
0.65,0.78,0.1,0.72,0.25,0.57,0.26,0.6,0.26,0.28,0.25,0.95,0.03,0.87,0.09,0.91,0.03,0.76,0.09,0.66,0.26
0.65,0.78,0.1,0.73,0.25,0.56,0.26,0.6,0.26,0.26,0.25,0.96,0.03,0.86,0.1,0.92,0.03,0.74,0.1,0.67,0.26
0.65,0.79,0.1,0.74,0.24,0.56,0.26,0.61,0.26,0.27,0.24,0.96,0.03,0.87,0.09,0.92,0.03,0.76,0.09,0.68,0.25
0.66,0.79,0.09,0.75,0.23,0.56,0.26,0.62,0.26,0.26,0.23,0.96,0.03,0.86,0.1,0.92,0.03,0.73,0.1,0.69,0.24
0.65,0.79,0.1,0.74,0.24,0.57,0.26,0.61,0.26,0.28,0.24,0.96,0.03,0.88,0.09,0.92,0.03,0.77,0.09,0.68,0.25
0.65,0.81,0.08,0.76,0.22,0.59,0.23,0.66,0.23,0.27,0.22,0.95,0.04,0.86,0.1,0.9,0.04,0.73,0.1,0.71,0.23
0.66,0.79,0.09,0.74,0.24,0.6,0.24,0.63,0.24,0.27,0.24,0.95,0.03,0.85,0.11,0.9,0.03,0.72,0.11,0.69,0.24
0.66,0.79,0.09,0.75,0.23,0.58,0.25,0.62,0.25,0.28,0.23,0.96,0.03,0.87,0.09,0.92,0.03,0.76,0.09,0.69,0.24
0.66,0.81,0.09,0.76,0.21,0.59,0.24,0.64,0.24,0.29,0.21,0.95,0.03,0.88,0.09,0.91,0.03,0.77,0.09,0.7,0.22
0.65,0.82,0.08,0.78,0.2,0.6,0.23,0.65,0.23,0.36,0.2,0.96,0.03,0.93,0.05,0.92,0.03,0.87,0.05,0.72,0.22
0.65,0.83,0.08,0.79,0.19,0.62,0.21,0.68,0.21,0.35,0.19,0.95,0.04,0.92,0.06,0.9,0.04,0.84,0.06,0.74,0.2
0.66,0.81,0.09,0.76,0.21,0.65,0.21,0.65,0.21,0.34,0.21,0.95,0.04,0.9,0.07,0.9,0.04,0.81,0.07,0.71,0.21
0.66,0.81,0.08,0.76,0.22,0.65,0.21,0.66,0.21,0.33,0.22,0.94,0.04,0.88,0.08,0.89,0.04,0.77,0.08,0.71,0.21
0.66,0.81,0.08,0.77,0.21,0.68,0.19,0.68,0.19,0.35,0.21,0.94,0.04,0.89,0.08,0.88,0.04,0.8,0.08,0.73,0.2
0.66,0.81,0.08,0.76,0.21,0.71,0.18,0.68,0.18,0.39,0.21,0.93,0.05,0.9,0.06,0.86,0.05,0.83,0.06,0.72,0.2
0.66,0.81,0.08,0.76,0.21,0.7,0.18,0.68,0.18,0.38,0.21,0.94,0.04,0.9,0.06,0.87,0.04,0.83,0.06,0.72,0.2
0.66,0.81,0.08,0.76,0.21,0.68,0.19,0.67,0.19,0.37,0.21,0.94,0.04,0.9,0.07,0.88,0.04,0.83,0.07,0.72,0.2
0.66,0.82,0.08,0.77,0.2,0.64,0.21,0.67,0.21,0.32,0.2,0.95,0.04,0.88,0.08,0.89,0.04,0.77,0.08,0.72,0.21
0.66,0.82,0.08,0.78,0.2,0.63,0.21,0.67,0.21,0.32,0.2,0.95,0.04,0.89,0.08,0.9,0.04,0.79,0.08,0.73,0.21
0.65,0.83,0.08,0.79,0.2,0.63,0.2,0.69,0.2,0.31,0.2,0.94,0.04,0.88,0.08,0.89,0.04,0.77,0.08,0.74,0.2
0.66,0.83,0.08,0.79,0.19,0.61,0.21,0.68,0.21,0.31,0.19,0.95,0.04,0.89,0.08,0.9,0.04,0.78,0.08,0.74,0.2
0.66,0.83,0.08,0.79,0.19,0.6,0.22,0.67,0.22,0.31,0.19,0.95,0.03,0.89,0.08,0.9,0.03,0.79,0.08,0.73,0.21
0.66,0.83,0.08,0.79,0.19,0.59,0.23,0.66,0.23,0.32,0.19,0.95,0.03,0.9,0.07,0.91,0.03,0.81,0.07,0.73,0.21
0.66,0.83,0.08,0.79,0.19,0.63,0.21,0.67,0.21,0.33,0.19,0.95,0.03,0.9,0.07,0.9,0.03,0.8,0.07,0.73,0.2
0.66,0.81,0.08,0.77,0.2,0.63,0.22,0.65,0.22,0.32,0.2,0.95,0.03,0.89,0.08,0.91,0.03,0.78,0.08,0.71,0.21
0.67,0.82,0.08,0.77,0.21,0.69,0.18,0.69,0.18,0.33,0.21,0.94,0.04,0.87,0.09,0.87,0.04,0.75,0.09,0.73,0.2
0.67,0.83,0.08,0.78,0.2,0.71,0.17,0.7,0.17,0.35,0.2,0.93,0.05,0.88,0.08,0.86,0.05,0.77,0.08,0.74,0.18
0.67,0.83,0.07,0.79,0.19,0.72,0.17,0.71,0.17,0.36,0.19,0.93,0.05,0.89,0.08,0.87,0.05,0.78,0.08,0.75,0.18
0.67,0.84,0.07,0.81,0.17,0.73,0.16,0.72,0.16,0.43,0.17,0.94,0.04,0.93,0.05,0.87,0.04,0.87,0.05,0.77,0.17
0.66,0.85,0.06,0.81,0.17,0.74,0.15,0.74,0.15,0.42,0.17,0.93,0.05,0.92,0.06,0.86,0.05,0.85,0.06,0.78,0.16
