ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.58,0.84,0.06,0.82,0.12,0.78,0.14,0.74,0.14,0.74,0.12,0.93,0.05,0.88,0.07,0.88,0.05,0.87,0.07,0.78,0.13
0.59,0.93,0.03,0.0,1.0,0.12,0.17,0.83,0.17,0.0,1.0,0.91,0.05,0.0,1.0,0.88,0.05,0.0,1.0,0.41,0.58
0.58,0.96,0.02,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.92,0.05,0.0,1.0,0.89,0.05,0.0,1.0,0.0,1.0
0.6,0.92,0.04,0.0,1.0,0.14,0.21,0.78,0.21,0.0,1.0,0.94,0.04,0.0,1.0,0.91,0.04,0.0,1.0,0.39,0.6
0.62,0.9,0.05,0.88,0.12,0.27,0.23,0.74,0.23,0.03,0.12,0.95,0.03,0.75,0.23,0.92,0.03,0.21,0.23,0.81,0.17
0.63,0.88,0.06,0.86,0.14,0.37,0.23,0.74,0.23,0.08,0.14,0.94,0.04,0.77,0.2,0.9,0.04,0.36,0.2,0.8,0.18
0.63,0.88,0.06,0.85,0.15,0.38,0.23,0.73,0.23,0.09,0.15,0.94,0.04,0.78,0.19,0.9,0.04,0.43,0.19,0.79,0.19
0.63,0.86,0.07,0.83,0.17,0.39,0.24,0.71,0.24,0.08,0.17,0.94,0.04,0.76,0.21,0.9,0.04,0.39,0.21,0.77,0.21
0.63,0.86,0.07,0.83,0.17,0.41,0.24,0.71,0.24,0.1,0.17,0.94,0.04,0.78,0.19,0.9,0.04,0.45,0.19,0.77,0.21
0.65,0.85,0.07,0.81,0.19,0.49,0.24,0.7,0.24,0.13,0.19,0.94,0.04,0.78,0.19,0.9,0.04,0.45,0.19,0.76,0.21
0.64,0.84,0.07,0.79,0.2,0.53,0.22,0.7,0.22,0.16,0.2,0.93,0.05,0.79,0.17,0.88,0.05,0.52,0.17,0.74,0.21
0.66,0.83,0.08,0.78,0.2,0.6,0.21,0.69,0.21,0.22,0.2,0.94,0.04,0.83,0.14,0.88,0.04,0.62,0.14,0.73,0.21
