ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.62,0.86,0.06,0.82,0.14,0.8,0.11,0.79,0.11,0.63,0.14,0.91,0.06,0.97,0.02,0.84,0.06,0.96,0.02,0.8,0.12
0.64,0.83,0.07,0.78,0.18,0.74,0.15,0.72,0.15,0.5,0.18,0.92,0.05,0.97,0.02,0.85,0.05,0.96,0.02,0.75,0.16
0.63,0.78,0.09,0.73,0.22,0.7,0.2,0.64,0.2,0.48,0.22,0.94,0.04,0.98,0.01,0.89,0.04,0.97,0.01,0.69,0.21
0.65,0.79,0.09,0.74,0.23,0.63,0.22,0.64,0.22,0.33,0.23,0.94,0.04,0.89,0.07,0.89,0.04,0.81,0.07,0.69,0.23
0.65,0.81,0.09,0.76,0.21,0.59,0.24,0.64,0.24,0.32,0.21,0.95,0.03,0.9,0.07,0.91,0.03,0.82,0.07,0.7,0.22
0.65,0.8,0.09,0.74,0.24,0.58,0.24,0.64,0.24,0.25,0.24,0.95,0.04,0.84,0.12,0.9,0.04,0.69,0.12,0.69,0.24
0.65,0.78,0.1,0.73,0.26,0.52,0.28,0.61,0.28,0.21,0.26,0.95,0.03,0.83,0.12,0.92,0.03,0.68,0.12,0.67,0.27
0.65,0.77,0.1,0.71,0.27,0.54,0.28,0.6,0.28,0.22,0.27,0.95,0.03,0.83,0.12,0.91,0.03,0.69,0.12,0.66,0.28
0.65,0.76,0.11,0.71,0.27,0.54,0.28,0.58,0.28,0.24,0.27,0.96,0.03,0.85,0.11,0.93,0.03,0.72,0.11,0.65,0.28
0.65,0.78,0.1,0.72,0.26,0.51,0.29,0.59,0.29,0.19,0.26,0.96,0.03,0.81,0.14,0.93,0.03,0.63,0.14,0.66,0.28
0.65,0.76,0.11,0.71,0.27,0.49,0.32,0.54,0.32,0.22,0.27,0.98,0.01,0.85,0.11,0.97,0.01,0.72,0.11,0.62,0.3
0.65,0.75,0.11,0.7,0.28,0.52,0.3,0.55,0.3,0.22,0.28,0.97,0.02,0.83,0.12,0.95,0.02,0.69,0.12,0.62,0.29
0.65,0.76,0.11,0.71,0.27,0.5,0.31,0.55,0.31,0.22,0.27,0.98,0.01,0.85,0.11,0.96,0.01,0.72,0.11,0.63,0.29
0.65,0.75,0.11,0.7,0.28,0.51,0.31,0.55,0.31,0.23,0.28,0.98,0.02,0.85,0.11,0.95,0.02,0.72,0.11,0.62,0.3
0.66,0.72,0.12,0.66,0.32,0.55,0.3,0.52,0.3,0.21,0.32,0.97,0.02,0.81,0.14,0.95,0.02,0.65,0.14,0.59,0.31
0.65,0.72,0.12,0.65,0.31,0.58,0.28,0.54,0.28,0.24,0.31,0.96,0.03,0.82,0.13,0.92,0.03,0.68,0.13,0.59,0.3
0.65,0.74,0.12,0.68,0.29,0.5,0.32,0.53,0.32,0.21,0.29,0.98,0.01,0.83,0.12,0.96,0.01,0.68,0.12,0.6,0.3
0.66,0.72,0.12,0.67,0.3,0.51,0.33,0.51,0.33,0.21,0.3,0.99,0.01,0.83,0.12,0.97,0.01,0.68,0.12,0.59,0.32
0.66,0.74,0.12,0.68,0.29,0.5,0.32,0.52,0.32,0.21,0.29,0.98,0.01,0.83,0.12,0.97,0.01,0.68,0.12,0.6,0.3
0.66,0.74,0.12,0.69,0.29,0.51,0.31,0.53,0.31,0.21,0.29,0.98,0.01,0.83,0.12,0.96,0.01,0.69,0.12,0.61,0.3
0.66,0.76,0.11,0.71,0.26,0.51,0.31,0.55,0.31,0.23,0.26,0.98,0.01,0.85,0.11,0.97,0.01,0.71,0.11,0.63,0.29
0.66,0.76,0.11,0.71,0.28,0.48,0.32,0.55,0.32,0.15,0.28,0.98,0.01,0.79,0.17,0.96,0.01,0.56,0.17,0.63,0.3
0.66,0.77,0.11,0.71,0.27,0.48,0.31,0.56,0.31,0.14,0.27,0.97,0.02,0.78,0.18,0.95,0.02,0.53,0.18,0.64,0.29
0.66,0.76,0.11,0.71,0.28,0.45,0.33,0.55,0.33,0.13,0.28,0.98,0.01,0.78,0.18,0.96,0.01,0.52,0.18,0.63,0.31
0.66,0.76,0.11,0.72,0.27,0.49,0.32,0.54,0.32,0.19,0.27,0.99,0.01,0.82,0.13,0.98,0.01,0.64,0.13,0.63,0.3
0.66,0.77,0.1,0.73,0.26,0.47,0.32,0.56,0.32,0.16,0.26,0.98,0.01,0.81,0.15,0.97,0.01,0.59,0.15,0.65,0.29
0.66,0.76,0.11,0.71,0.27,0.49,0.32,0.55,0.32,0.18,0.27,0.98,0.01,0.81,0.15,0.97,0.01,0.61,0.15,0.63,0.3
0.66,0.77,0.11,0.72,0.26,0.51,0.3,0.56,0.3,0.18,0.26,0.98,0.01,0.81,0.15,0.96,0.01,0.6,0.15,0.64,0.28
0.66,0.77,0.1,0.73,0.26,0.5,0.3,0.57,0.3,0.18,0.26,0.98,0.02,0.82,0.14,0.95,0.02,0.62,0.14,0.65,0.28
0.66,0.77,0.1,0.73,0.25,0.52,0.3,0.56,0.3,0.24,0.25,0.98,0.01,0.86,0.1,0.97,0.01,0.73,0.1,0.65,0.28
0.66,0.78,0.1,0.74,0.24,0.52,0.29,0.58,0.29,0.22,0.24,0.98,0.02,0.85,0.11,0.95,0.02,0.69,0.11,0.66,0.27
0.66,0.76,0.11,0.72,0.26,0.52,0.3,0.56,0.3,0.23,0.26,0.98,0.01,0.85,0.11,0.96,0.01,0.71,0.11,0.64,0.28
0.66,0.78,0.1,0.74,0.25,0.53,0.29,0.58,0.29,0.21,0.25,0.97,0.02,0.83,0.13,0.95,0.02,0.65,0.13,0.66,0.27
0.66,0.78,0.1,0.74,0.24,0.53,0.28,0.58,0.28,0.22,0.24,0.97,0.02,0.85,0.12,0.95,0.02,0.68,0.12,0.66,0.26
0.66,0.77,0.1,0.72,0.26,0.57,0.27,0.58,0.27,0.24,0.26,0.97,0.02,0.84,0.12,0.93,0.02,0.68,0.12,0.65,0.27
0.66,0.76,0.1,0.71,0.26,0.6,0.26,0.58,0.26,0.29,0.26,0.97,0.02,0.87,0.09,0.93,0.02,0.76,0.09,0.65,0.26
0.66,0.77,0.1,0.72,0.25,0.61,0.25,0.6,0.25,0.3,0.25,0.96,0.03,0.87,0.09,0.92,0.03,0.76,0.09,0.66,0.25
0.66,0.78,0.1,0.74,0.24,0.54,0.28,0.59,0.28,0.23,0.24,0.97,0.02,0.85,0.11,0.94,0.02,0.69,0.11,0.67,0.26
0.66,0.78,0.1,0.74,0.24,0.54,0.28,0.58,0.28,0.24,0.24,0.98,0.02,0.86,0.1,0.95,0.02,0.73,0.1,0.66,0.26
0.66,0.79,0.1,0.75,0.24,0.51,0.29,0.59,0.29,0.19,0.24,0.97,0.02,0.82,0.14,0.95,0.02,0.61,0.14,0.67,0.27
0.66,0.79,0.1,0.75,0.24,0.48,0.3,0.58,0.3,0.16,0.24,0.98,0.01,0.81,0.15,0.96,0.01,0.57,0.15,0.67,0.27
0.66,0.79,0.1,0.75,0.24,0.48,0.3,0.59,0.3,0.16,0.24,0.97,0.02,0.81,0.15,0.95,0.02,0.57,0.15,0.67,0.27
0.66,0.78,0.1,0.75,0.24,0.47,0.31,0.57,0.31,0.16,0.24,0.98,0.01,0.81,0.15,0.97,0.01,0.57,0.15,0.66,0.28
0.66,0.79,0.1,0.75,0.23,0.53,0.28,0.59,0.28,0.22,0.23,0.98,0.02,0.85,0.12,0.95,0.02,0.68,0.12,0.67,0.26
0.66,0.79,0.1,0.74,0.24,0.53,0.28,0.59,0.28,0.23,0.24,0.97,0.02,0.85,0.12,0.94,0.02,0.68,0.12,0.67,0.26
0.66,0.78,0.1,0.75,0.23,0.55,0.27,0.59,0.27,0.26,0.23,0.97,0.02,0.87,0.1,0.95,0.02,0.74,0.1,0.67,0.25
0.66,0.79,0.1,0.75,0.23,0.57,0.26,0.6,0.26,0.28,0.23,0.97,0.02,0.88,0.09,0.94,0.02,0.76,0.09,0.68,0.24
0.66,0.79,0.09,0.75,0.22,0.58,0.26,0.6,0.26,0.3,0.22,0.97,0.02,0.9,0.07,0.95,0.02,0.8,0.07,0.68,0.24
0.67,0.79,0.09,0.75,0.22,0.66,0.21,0.63,0.21,0.34,0.22,0.95,0.03,0.89,0.08,0.9,0.03,0.79,0.08,0.69,0.21
0.67,0.8,0.09,0.76,0.21,0.61,0.24,0.61,0.24,0.34,0.21,0.97,0.02,0.91,0.06,0.94,0.02,0.83,0.06,0.69,0.22
