ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff,EQO_ratio,EQO_diff
0.62,0.87,0.05,0.84,0.13,0.65,0.21,0.66,0.21,0.61,0.13,0.82,0.13,0.86,0.09,0.69,0.13,0.8,0.09,0.75,0.17
0.58,0.98,0.01,0.97,0.03,0.5,0.05,0.95,0.05,0.13,0.03,0.89,0.07,0.83,0.15,0.84,0.07,0.42,0.15,0.96,0.04
0.62,0.9,0.05,0.89,0.11,0.3,0.22,0.75,0.22,0.07,0.11,0.94,0.04,0.8,0.18,0.91,0.04,0.38,0.18,0.82,0.17
0.63,0.86,0.07,0.83,0.17,0.31,0.28,0.68,0.28,0.06,0.17,0.95,0.03,0.76,0.21,0.93,0.03,0.37,0.21,0.76,0.23
0.64,0.83,0.08,0.8,0.2,0.3,0.31,0.64,0.31,0.05,0.2,0.97,0.02,0.74,0.23,0.94,0.02,0.33,0.23,0.72,0.26
0.64,0.81,0.09,0.77,0.22,0.3,0.34,0.6,0.34,0.05,0.22,0.98,0.02,0.73,0.24,0.96,0.02,0.31,0.24,0.69,0.28
0.64,0.81,0.09,0.77,0.23,0.31,0.35,0.59,0.35,0.06,0.23,0.98,0.01,0.75,0.22,0.97,0.01,0.38,0.22,0.68,0.29
0.64,0.8,0.1,0.75,0.24,0.37,0.33,0.59,0.33,0.1,0.24,0.97,0.02,0.77,0.19,0.95,0.02,0.48,0.19,0.67,0.29
0.65,0.79,0.1,0.74,0.25,0.42,0.32,0.59,0.32,0.12,0.25,0.97,0.02,0.77,0.18,0.94,0.02,0.5,0.18,0.67,0.29
0.65,0.79,0.1,0.73,0.25,0.45,0.3,0.6,0.3,0.14,0.25,0.96,0.03,0.79,0.17,0.93,0.03,0.55,0.17,0.67,0.28
0.65,0.79,0.1,0.73,0.26,0.51,0.27,0.62,0.27,0.14,0.26,0.95,0.03,0.77,0.19,0.91,0.03,0.5,0.19,0.68,0.27
0.65,0.8,0.09,0.73,0.26,0.59,0.23,0.66,0.23,0.19,0.26,0.93,0.05,0.78,0.17,0.87,0.05,0.55,0.17,0.7,0.24
0.65,0.81,0.08,0.75,0.23,0.62,0.21,0.67,0.21,0.25,0.23,0.93,0.05,0.83,0.12,0.87,0.05,0.67,0.12,0.71,0.22
0.65,0.82,0.08,0.77,0.21,0.64,0.2,0.69,0.2,0.29,0.21,0.93,0.05,0.86,0.1,0.87,0.05,0.74,0.1,0.73,0.21
0.65,0.83,0.07,0.78,0.19,0.66,0.19,0.71,0.19,0.34,0.19,0.93,0.05,0.89,0.08,0.87,0.05,0.79,0.08,0.74,0.19
0.65,0.84,0.07,0.79,0.18,0.69,0.17,0.72,0.17,0.4,0.18,0.93,0.05,0.92,0.05,0.87,0.05,0.86,0.05,0.76,0.17
0.65,0.84,0.07,0.8,0.18,0.72,0.15,0.74,0.15,0.42,0.18,0.92,0.05,0.92,0.05,0.85,0.05,0.86,0.05,0.77,0.16
0.66,0.85,0.07,0.8,0.17,0.76,0.14,0.76,0.14,0.42,0.17,0.92,0.06,0.91,0.06,0.84,0.06,0.84,0.06,0.78,0.16
0.66,0.85,0.06,0.81,0.17,0.77,0.13,0.77,0.13,0.45,0.17,0.92,0.06,0.93,0.05,0.84,0.06,0.87,0.05,0.79,0.15
0.65,0.85,0.06,0.81,0.17,0.77,0.13,0.77,0.13,0.46,0.17,0.92,0.06,0.93,0.04,0.84,0.06,0.88,0.04,0.79,0.15
0.65,0.85,0.06,0.81,0.17,0.78,0.12,0.78,0.12,0.46,0.17,0.91,0.06,0.93,0.05,0.83,0.06,0.88,0.05,0.8,0.15
0.66,0.86,0.06,0.81,0.16,0.79,0.12,0.78,0.12,0.47,0.16,0.91,0.06,0.93,0.05,0.83,0.06,0.87,0.05,0.8,0.14
0.66,0.86,0.06,0.82,0.16,0.81,0.11,0.8,0.11,0.49,0.16,0.91,0.06,0.94,0.04,0.82,0.06,0.89,0.04,0.81,0.14
0.65,0.86,0.06,0.82,0.15,0.82,0.1,0.81,0.1,0.51,0.15,0.9,0.07,0.94,0.04,0.81,0.07,0.9,0.04,0.81,0.12
0.65,0.87,0.05,0.82,0.15,0.84,0.09,0.82,0.09,0.53,0.15,0.9,0.07,0.95,0.03,0.81,0.07,0.91,0.03,0.82,0.12
0.65,0.87,0.05,0.83,0.14,0.84,0.09,0.82,0.09,0.56,0.14,0.9,0.07,0.96,0.02,0.81,0.07,0.94,0.02,0.82,0.12
0.65,0.88,0.05,0.83,0.14,0.86,0.08,0.84,0.08,0.57,0.14,0.9,0.07,0.96,0.02,0.8,0.07,0.94,0.02,0.83,0.11
0.65,0.88,0.05,0.84,0.13,0.87,0.08,0.85,0.08,0.59,0.13,0.9,0.07,0.98,0.02,0.8,0.07,0.96,0.02,0.84,0.11
0.65,0.88,0.05,0.84,0.13,0.87,0.08,0.85,0.08,0.59,0.13,0.9,0.07,0.98,0.02,0.8,0.07,0.96,0.02,0.84,0.11
