ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.55,0.99,0.01,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.87,0.08,0.0,1.0,0.83,0.08,0.0,1.0
0.6,0.91,0.04,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.95,0.03,0.0,1.0,0.92,0.03,0.0,1.0
0.6,0.89,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.96,0.02,0.0,1.0,0.94,0.02,0.0,1.0
0.64,0.79,0.1,0.76,0.24,0.16,0.43,0.53,0.43,0.02,0.24,0.98,0.01,0.7,0.28,0.97,0.01,0.19,0.28
0.65,0.76,0.11,0.71,0.28,0.33,0.39,0.52,0.39,0.08,0.28,1.0,0.0,0.75,0.21,1.0,0.0,0.43,0.21
0.65,0.71,0.13,0.65,0.34,0.42,0.37,0.49,0.37,0.11,0.34,0.99,0.01,0.75,0.2,0.97,0.01,0.49,0.2
0.65,0.77,0.11,0.72,0.27,0.42,0.33,0.56,0.33,0.1,0.27,0.97,0.02,0.75,0.21,0.95,0.02,0.44,0.21
0.65,0.79,0.1,0.74,0.24,0.55,0.26,0.61,0.26,0.25,0.24,0.96,0.03,0.86,0.1,0.92,0.03,0.73,0.1
0.66,0.8,0.09,0.74,0.23,0.67,0.2,0.66,0.2,0.33,0.23,0.94,0.04,0.87,0.09,0.87,0.04,0.77,0.09
0.66,0.82,0.07,0.78,0.19,0.74,0.16,0.71,0.16,0.42,0.19,0.93,0.05,0.92,0.06,0.85,0.05,0.85,0.06
0.65,0.85,0.07,0.81,0.18,0.66,0.18,0.73,0.18,0.33,0.18,0.93,0.05,0.89,0.08,0.87,0.05,0.78,0.08
0.66,0.85,0.07,0.8,0.17,0.76,0.14,0.76,0.14,0.43,0.17,0.92,0.06,0.92,0.06,0.84,0.06,0.84,0.06
0.66,0.83,0.07,0.79,0.18,0.75,0.15,0.72,0.15,0.47,0.18,0.93,0.05,0.95,0.04,0.86,0.05,0.91,0.04
0.66,0.85,0.06,0.81,0.16,0.81,0.12,0.77,0.12,0.52,0.16,0.92,0.06,0.96,0.03,0.83,0.06,0.93,0.03
0.66,0.83,0.07,0.79,0.18,0.78,0.14,0.73,0.14,0.5,0.18,0.93,0.05,0.95,0.03,0.84,0.05,0.92,0.03
0.66,0.85,0.06,0.83,0.14,0.78,0.13,0.76,0.13,0.55,0.14,0.93,0.05,0.98,0.01,0.86,0.05,0.97,0.01
0.66,0.87,0.05,0.84,0.13,0.82,0.11,0.79,0.11,0.56,0.13,0.92,0.06,0.98,0.01,0.84,0.06,0.97,0.01
0.66,0.88,0.05,0.86,0.11,0.88,0.07,0.85,0.07,0.64,0.11,0.91,0.07,1.0,0.0,0.81,0.07,0.99,0.0
