ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.62,0.8,0.1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.99,0.01,0.0,1.0,0.98,0.01,0.0,1.0
0.61,0.86,0.07,0.0,1.0,0.02,0.35,0.64,0.35,0.0,1.0,0.98,0.01,0.0,1.0,0.97,0.01,0.0,1.0
0.61,0.89,0.06,0.89,0.11,0.02,0.29,0.7,0.29,0.03,0.11,0.97,0.02,0.71,0.2,0.95,0.02,0.6,0.2
0.63,0.82,0.09,0.81,0.19,0.05,0.43,0.56,0.43,0.02,0.19,0.98,0.01,0.84,0.13,0.97,0.01,0.61,0.13
0.64,0.8,0.1,0.77,0.23,0.22,0.4,0.55,0.4,0.03,0.23,1.0,0.0,0.73,0.25,0.99,0.0,0.28,0.25
0.65,0.79,0.1,0.75,0.25,0.34,0.36,0.56,0.36,0.07,0.25,0.99,0.01,0.75,0.22,0.98,0.01,0.39,0.22
0.64,0.81,0.09,0.77,0.22,0.38,0.32,0.6,0.32,0.13,0.22,0.98,0.02,0.82,0.14,0.96,0.02,0.6,0.14
0.65,0.81,0.08,0.77,0.21,0.59,0.23,0.65,0.23,0.31,0.21,0.95,0.03,0.89,0.08,0.91,0.03,0.8,0.08
0.66,0.83,0.07,0.79,0.18,0.74,0.16,0.72,0.16,0.46,0.18,0.93,0.05,0.94,0.04,0.86,0.05,0.9,0.04
0.65,0.87,0.05,0.83,0.14,0.86,0.08,0.83,0.08,0.58,0.14,0.9,0.07,0.97,0.02,0.81,0.07,0.95,0.02
0.65,0.89,0.04,0.87,0.11,0.88,0.07,0.86,0.07,0.65,0.11,0.91,0.07,0.99,0.0,0.81,0.07,0.99,0.0
0.65,0.94,0.02,0.92,0.06,1.0,0.0,1.0,0.0,0.8,0.06,0.88,0.09,0.97,0.02,0.76,0.09,0.95,0.02
0.65,0.94,0.02,0.93,0.05,1.0,0.0,1.0,0.0,0.84,0.05,0.89,0.08,0.95,0.03,0.77,0.08,0.92,0.03
0.65,0.96,0.01,0.95,0.04,0.98,0.01,0.97,0.01,0.88,0.04,0.89,0.08,0.94,0.04,0.76,0.08,0.9,0.04
0.65,0.96,0.02,0.94,0.04,0.97,0.02,0.96,0.02,0.86,0.04,0.88,0.09,0.95,0.03,0.75,0.09,0.92,0.03
0.65,0.95,0.02,0.95,0.04,1.0,0.0,0.99,0.0,0.88,0.04,0.89,0.08,0.93,0.05,0.78,0.08,0.89,0.05
0.65,0.95,0.02,0.94,0.04,0.99,0.01,0.99,0.01,0.85,0.04,0.89,0.08,0.94,0.04,0.78,0.08,0.9,0.04
0.66,0.94,0.02,0.94,0.04,0.97,0.02,0.96,0.02,0.86,0.04,0.9,0.07,0.93,0.05,0.79,0.07,0.89,0.05
0.65,0.93,0.03,0.93,0.06,0.94,0.04,0.92,0.04,0.81,0.06,0.91,0.07,0.94,0.04,0.81,0.07,0.9,0.04
0.66,0.91,0.03,0.91,0.07,0.9,0.06,0.87,0.06,0.78,0.07,0.92,0.06,0.94,0.04,0.83,0.06,0.9,0.04
0.66,0.91,0.04,0.9,0.07,0.89,0.07,0.85,0.07,0.78,0.07,0.92,0.05,0.93,0.04,0.84,0.05,0.9,0.04
0.66,0.91,0.03,0.91,0.07,0.9,0.06,0.87,0.06,0.77,0.07,0.92,0.06,0.94,0.04,0.83,0.06,0.91,0.04
0.66,0.92,0.03,0.91,0.07,0.91,0.05,0.9,0.05,0.74,0.07,0.91,0.07,0.96,0.02,0.81,0.07,0.94,0.02
0.66,0.92,0.03,0.91,0.07,0.93,0.04,0.91,0.04,0.76,0.07,0.91,0.07,0.96,0.03,0.81,0.07,0.93,0.03
0.66,0.92,0.03,0.91,0.07,0.92,0.05,0.9,0.05,0.76,0.07,0.91,0.06,0.96,0.03,0.81,0.06,0.93,0.03
0.66,0.91,0.04,0.91,0.07,0.89,0.06,0.86,0.06,0.76,0.07,0.92,0.06,0.94,0.04,0.83,0.06,0.91,0.04
0.66,0.89,0.04,0.89,0.09,0.85,0.09,0.82,0.09,0.7,0.09,0.93,0.05,0.96,0.03,0.85,0.05,0.93,0.03
0.66,0.89,0.04,0.88,0.1,0.85,0.08,0.83,0.08,0.65,0.1,0.92,0.06,0.98,0.01,0.84,0.06,0.97,0.01
0.66,0.91,0.04,0.89,0.08,0.89,0.07,0.86,0.07,0.71,0.08,0.92,0.06,0.96,0.02,0.83,0.06,0.94,0.02
0.66,0.88,0.05,0.88,0.09,0.84,0.1,0.8,0.1,0.7,0.09,0.94,0.05,0.95,0.03,0.86,0.05,0.92,0.03
0.66,0.9,0.04,0.89,0.09,0.86,0.08,0.84,0.08,0.69,0.09,0.92,0.06,0.97,0.02,0.84,0.06,0.94,0.02
0.66,0.9,0.04,0.9,0.08,0.85,0.09,0.83,0.09,0.71,0.08,0.93,0.05,0.95,0.03,0.85,0.05,0.92,0.03
0.66,0.92,0.03,0.91,0.07,0.93,0.04,0.91,0.04,0.76,0.07,0.91,0.07,0.96,0.03,0.8,0.07,0.93,0.03
0.67,0.91,0.03,0.91,0.07,0.9,0.06,0.88,0.06,0.73,0.07,0.92,0.06,0.96,0.02,0.82,0.06,0.94,0.02
0.67,0.92,0.03,0.92,0.06,0.91,0.05,0.89,0.05,0.76,0.06,0.91,0.06,0.95,0.03,0.82,0.06,0.92,0.03
