ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.76,0.51,0.01,0.45,0.02,0.99,0.01,0.21,0.01,0.98,0.02,0.4,0.47,0.78,0.19,0.32,0.47,0.36,0.19
0.77,0.78,0.01,0.81,0.02,0.97,0.03,0.3,0.03,0.97,0.02,0.34,0.51,0.8,0.18,0.31,0.51,0.36,0.18
